Port Number,Time Since Start,Bandwidth
5008,6.662252152s,78
5008,12.288804579s,80
5008,15.403919008s,78
5008,17.416039256s,78
5008,11.528189799s,80
5008,12.278083682s,80
5008,15.576339816s,78
5008,17.647714731s,78
5008,17.374988972s,78
5008,17.565082481s,78
5008,6.137361649s,78
5008,9.340968101s,80
5008,15.554146589s,78
5008,6.688692606s,78
5008,11.816601241s,80
5008,16.329427008s,78
5008,5.918397906s,78
5008,10.988586854s,80
5008,12.89896253s,80
5008,13.291826015s,80
5008,9.600003833s,80
5008,11.515541002s,80
5008,16.829503461s,78
5008,11.578904593s,80
5008,16.244683166s,78
5008,9.107801416s,80
5008,12.39189135s,80
5008,17.184861842s,78
5008,5.632684753s,78
5008,10.65192677s,80
5008,10.860653333s,80
5008,12.216122115s,80
5008,6.724363139s,78
5008,9.042299697s,80
5008,12.986936365s,80
5008,16.631753121s,78
5008,4.006025172s,80
5008,4.313642297s,80
5008,15.743017253s,78
5008,16.900875978s,78
5008,8.997411891s,80
5008,10.994211578s,80
5008,11.248151481s,80
5008,16.81476146s,78
5008,5.763225908s,78
5008,6.383685159s,78
5008,14.980408562s,78
5008,15.462264404s,78
5008,13.230910957s,80
5008,15.057823777s,78
5008,15.40324129s,78
5008,15.462686248s,78
5008,4.061559656s,80
5008,6.121613638s,78
5008,9.124082075s,80
5008,13.119464313s,80
5008,15.655912044s,78
5008,16.171229171s,78
5008,5.237336742s,78
5008,12.015023535s,80
5008,12.068611379s,80
5008,4.715375961s,80
5008,11.819541062s,80
5008,14.890675442s,78
5008,15.975178315s,78
5008,10.482478959s,80
5008,10.672452343s,80
5008,17.497762308s,78
5008,10.972609417s,80
5008,12.243625289s,80
5008,12.974117167s,80
5008,16.328618511s,78
5008,5.028565634s,78
5008,6.91319921s,78
5008,15.747479909s,78
5008,4.386030512s,80
5008,9.363801041s,80
5008,12.344886209s,80
5008,15.616311117s,78
5008,6.136815935s,78
5008,14.819754075s,78
5008,17.359357896s,78
5008,4.577551018s,80
5008,10.580740421s,80
5008,10.431215835s,80
5008,11.746540168s,80
5008,12.991557164s,80
5008,15.188142881s,78
5008,15.571870961s,78
5008,6.120637666s,78
5008,9.342410236s,80
5008,10.990021491s,80
5008,15.042413346s,78
5008,4.27157973s,80
5008,11.288855115s,80
5008,16.275058883s,78
5008,16.714113336s,78
5008,16.943082603s,78
5008,4.048438484s,80
5008,15.268680838s,78
5008,15.669559602s,78
5008,15.707987456s,78
5008,13.091510442s,80
5008,16.885548129s,78
5008,16.203156549s,78
5008,5.98719024s,78
5008,6.149721726s,78
5008,9.492928963s,80
5008,11.765743691s,80
5008,9.276345078s,80
5008,4.533609139s,80
5008,4.660816798s,80
5008,5.486023282s,78
5008,6.491494611s,78
5008,11.590493933s,80
5008,11.748279966s,80
5008,11.263860444s,80
5008,11.495933281s,80
5008,13.092170228s,80
5008,15.186744217s,78
5008,10.665102427s,80
5008,4.497138343s,80
5008,4.589701434s,80
5008,6.807427813s,78
5008,9.377326643s,80
5008,5.260771051s,78
5008,13.066039169s,80
5008,17.232881621s,78
5008,4.659825901s,80
5008,6.470834215s,78
5008,4.98049653s,78
5008,6.11869426s,78
5008,11.730963876s,80
5008,15.145109365s,78
5008,10.435241751s,80
5008,11.227637761s,80
5008,15.808788851s,78
5008,5.286707851s,78
5008,5.740312663s,78
5008,6.808558264s,78
5008,15.06158652s,78
5008,16.106926819s,78
5008,16.913866286s,78
5008,17.618681873s,78
5008,5.559367631s,78
5008,6.020064182s,78
5008,12.343555841s,80
5008,12.900520907s,80
5008,10.931143182s,80
5008,15.555855405s,78
5008,17.729215242s,78
5008,5.173721263s,78
5008,12.041390203s,80
5008,12.924938073s,80
5008,15.70733293s,78
5008,15.704993426s,78
5008,15.789701542s,78
5008,13.05287563s,80
5008,15.948029634s,78
5008,3.9160844s,80
5008,3.985513511s,80
5008,4.134764981s,80
5008,12.161865091s,80
5008,5.002028123s,78
5008,5.072595134s,78
5008,15.184593731s,78
5008,16.003472077s,78
5008,17.466596244s,78
5008,5.073325814s,78
5008,15.057576231s,78
5008,11.103579721s,80
5008,15.70711891s,78
5008,16.959105464s,78
5008,16.752198875s,78
5008,9.12428531s,80
5008,10.878090597s,80
5008,10.934259439s,80
5008,11.691427088s,80
5008,6.619314144s,78
5008,11.009655167s,80
5008,17.444445365s,78
5008,5.84136565s,78
5008,15.743021439s,78
5008,12.277222335s,80
5008,16.772918541s,78
5008,5.685940122s,78
5008,6.434816079s,78
5008,12.841817655s,80
5008,12.904685094s,80
5008,13.371049229s,80
5008,4.493283358s,80
5008,11.591047927s,80
5008,12.243825816s,80
5008,12.453535366s,80
5008,6.151230218s,78
5008,12.719197406s,80
5008,17.35641204s,78
5008,4.646741414s,80
5008,5.486021258s,78
5008,11.872466431s,80
5008,12.521002175s,80
5008,10.555892194s,80
5008,15.189401224s,78
