Port Number,Time Since Start,Bandwidth
5009,4.39680834s,80
5009,5.773322512s,78
5009,9.275484985s,80
5009,11.719154612s,80
5009,16.826180339s,78
5009,4.357245188s,80
5009,5.199299135s,78
5009,17.575987623s,78
5009,17.577598829s,78
5009,10.762970709s,80
5009,16.954749665s,78
5009,5.085475677s,78
5009,13.021541237s,80
5009,13.146239484s,80
5009,14.963192288s,78
5009,14.96341912s,78
5009,16.531623347s,78
5009,17.27319246s,78
5009,17.366447094s,78
5009,4.327784609s,80
5009,6.586119417s,78
5009,9.308862503s,80
5009,11.257954435s,80
5009,13.187605747s,80
5009,16.928074908s,78
5009,6.665771497s,78
5009,9.307453643s,80
5009,14.834069153s,78
5009,16.344776008s,78
5009,16.786485551s,78
5009,8.89013041s,80
5009,14.820068336s,78
5009,4.012756662s,80
5009,4.868264958s,78
5009,6.050709473s,78
5009,6.376036641s,78
5009,6.628467636s,78
5009,5.01424591s,78
5009,6.766343571s,78
5009,9.46597226s,80
5009,10.705137741s,80
5009,16.141905393s,78
5009,11.897852516s,80
5009,5.428833099s,78
5009,5.951970471s,78
5009,10.610016911s,80
5009,10.62753691s,80
5009,10.905755043s,80
5009,17.273828805s,78
5009,4.525075086s,80
5009,5.014685924s,78
5009,6.795443177s,78
5009,8.897710694s,80
5009,10.384450942s,80
5009,5.143985457s,78
5009,13.246747076s,80
5009,16.103520513s,78
5009,17.411680211s,78
5009,15.474109188s,78
5009,16.14505744s,78
5009,3.9469838s,80
5009,4.301129434s,80
5009,5.626958644s,78
5009,11.143360695s,80
5009,11.415602928s,80
5009,12.514238655s,80
5009,15.350800381s,78
5009,15.874330911s,78
5009,5.741198875s,78
5009,5.75611539s,78
5009,6.334998627s,78
5009,9.023523354s,80
5009,10.872484635s,80
5009,6.335998518s,78
5009,10.717616318s,80
5009,11.397107186s,80
5009,11.088130277s,80
5009,12.154063417s,80
5009,5.716044545s,78
5009,6.393187945s,78
5009,8.927266543s,80
5009,8.95936658s,80
5009,9.450969679s,80
5009,11.217069347s,80
5009,13.190007005s,80
5009,15.107254818s,78
5009,10.696730317s,80
5009,16.673449901s,78
5009,16.857674044s,78
5009,17.394291696s,78
5009,4.956293884s,78
5009,10.624580763s,80
5009,11.590094085s,80
5009,11.772921824s,80
5009,5.05744022s,78
5009,15.217559137s,78
5009,16.073799862s,78
5009,5.391369821s,78
5009,9.407051693s,80
5009,11.536236739s,80
5009,17.436533345s,78
5009,3.915700372s,80
5009,4.998946564s,78
5009,6.065798148s,78
5009,15.303117938s,78
5009,16.858732753s,78
5009,11.663830623s,80
5009,12.31606196s,80
5009,4.014832503s,80
5009,4.929017553s,78
5009,6.763543255s,78
5009,11.02279239s,80
5009,11.466639736s,80
5009,4.414919303s,80
5009,14.761794702s,78
5009,11.93981261s,80
5009,12.672552346s,80
5009,15.285053812s,78
5009,16.955893426s,78
5009,17.233759769s,78
5009,5.889745669s,78
5009,13.056798896s,80
5009,13.145627822s,80
5009,13.27255876s,80
5009,15.213706272s,78
5009,13.222414162s,80
5009,10.700052102s,80
5009,13.119779252s,80
5009,14.785025763s,78
5009,14.818131974s,78
5009,16.278584304s,78
5009,3.795267099s,80
5009,5.658679074s,78
5009,5.689233071s,78
5009,6.498274169s,78
5009,16.528981777s,78
5009,9.010849209s,80
5009,14.959410514s,78
5009,15.044594717s,78
5009,4.183936066s,80
5009,5.012773709s,78
5009,5.158326236s,78
5009,5.327246351s,78
5009,6.662755563s,78
5009,17.410723054s,78
5009,3.885109246s,80
5009,10.328645343s,80
5009,11.719810933s,80
5009,14.959190644s,78
5009,11.629855005s,80
5009,12.52909092s,80
5009,12.805807053s,80
5009,3.888565315s,80
5009,4.602626976s,80
5009,6.43370631s,78
5009,9.175992464s,80
5009,10.890564358s,80
5009,13.003921577s,80
5009,14.977293228s,78
5009,15.220108204s,78
5009,16.800316586s,78
5009,17.700852075s,78
5009,9.321361986s,80
5009,11.221426573s,80
5009,11.647930303s,80
5009,12.227165724s,80
5009,17.62926408s,78
5009,3.791107762s,80
5009,5.014514156s,78
5009,5.370828963s,78
5009,8.893423699s,80
5009,14.942548849s,78
5009,4.197276276s,80
5009,6.37130702s,78
5009,11.773726857s,80
5009,4.435586884s,80
5009,5.328350975s,78
5009,6.448300102s,78
5009,15.676679296s,78
5009,16.002358002s,78
5009,9.191859017s,80
5009,16.33181218s,78
5009,16.290114437s,78
5009,16.528198381s,78
5009,17.701759983s,78
5009,5.775423901s,78
5009,6.780751721s,78
5009,12.242842148s,80
5009,12.952744194s,80
5009,15.875380707s,78
5009,17.423201177s,78
5009,17.517638079s,78
5009,5.033028102s,78
5009,9.246025542s,80
5009,12.268837275s,80
5009,12.470188108s,80
5009,17.191855069s,78
5009,13.01908824s,80
5009,15.440682231s,78
5009,16.006593684s,78
5009,3.889506024s,80
5009,11.414385342s,80
5009,6.518993808s,78
5009,12.145701893s,80
5009,15.256830796s,78
5009,17.134608188s,78
5009,8.925283923s,80
5009,10.503096469s,80
5009,10.659457479s,80
5009,17.137083698s,78
5009,5.200171627s,78
5009,11.190572685s,80
5009,14.868282136s,78
5009,15.174508899s,78
5009,6.824948169s,78
5009,8.957375057s,80
5009,11.215106097s,80
5009,15.915622349s,78
5009,5.030692824s,78
5009,5.559084168s,78
5009,10.999522164s,80
5009,15.299193505s,78
5009,15.473861788s,78
5009,15.527891157s,78
5009,15.818291598s,78
5009,4.343231752s,80
5009,4.399877916s,80
5009,4.476295511s,80
5009,12.850182327s,80
5009,15.327794871s,78
5009,15.42902064s,78
5009,16.143010292s,78
5009,16.82596188s,78
5009,4.211726521s,80
5009,8.94196912s,80
5009,10.419692698s,80
5009,10.564384473s,80
5009,14.832660919s,78
5009,15.171272596s,78
5009,15.583543954s,78
5009,17.697415345s,78
5009,4.067819145s,80
5009,4.28261977s,80
5009,11.162454869s,80
5009,12.617330588s,80
5009,12.928790149s,80
5009,13.196662082s,80
5009,15.301228969s,78
5009,15.707470642s,78
5009,5.40467927s,78
5009,5.891354968s,78
5009,6.586532816s,78
5009,8.890541947s,80
5009,12.270458625s,80
5009,16.65616153s,78
5009,16.460838285s,78
5009,4.90103821s,78
5009,5.511164108s,78
5009,5.529593621s,78
5009,5.688025412s,78
5009,6.460232566s,78
5009,4.132506287s,80
5009,4.458638564s,80
5009,12.762873566s,80
5009,16.015001502s,78
5009,5.514715918s,78
5009,9.389754409s,80
5009,11.338459327s,80
5009,11.91529226s,80
5009,16.784195343s,78
5009,6.268228728s,78
5009,6.855723714s,78
5009,10.789825251s,80
5009,13.190207738s,80
5009,10.717607013s,80
5009,12.01916586s,80
5009,13.222867202s,80
5009,15.0710961s,78
5009,16.145284032s,78
5009,4.902325026s,78
5009,5.64477931s,78
5009,11.147103651s,80
5009,4.955820021s,78
5009,6.105150942s,78
5009,11.551836029s,80
5009,16.531841958s,78
5009,16.995203708s,78
5009,16.419803883s,78
5009,4.297721462s,80
5009,11.842109393s,80
5009,13.209990796s,80
5009,15.34769669s,78
5009,16.401682963s,78
5009,5.639442985s,78
5009,6.646229236s,78
5009,11.143932013s,80
5009,16.246950985s,78
5009,17.479150275s,78
5009,15.347911408s,78
5009,16.269559314s,78
5009,17.642635764s,78
5009,5.38908094s,78
5009,6.377563917s,78
5009,6.462375288s,78
5009,9.275053628s,80
5009,10.778149115s,80
5009,17.655260344s,78
5009,4.459719494s,80
5009,6.374595813s,78
5009,10.630476359s,80
5009,12.140804988s,80
5009,14.819114902s,78
5009,5.017615114s,78
5009,5.69194882s,78
5009,11.462048201s,80
5009,12.291306702s,80
5009,12.53420669s,80
5009,17.450526039s,78
5009,3.790586596s,80
5009,6.004416325s,78
5009,14.790565729s,78
5009,16.215700741s,78
5009,16.909896919s,78
5009,4.968591298s,78
5009,5.774335026s,78
5009,10.327370265s,80
5009,12.400678865s,80
5009,12.965916901s,80
5009,13.056821499s,80
5009,5.139789687s,78
5009,5.975404014s,78
5009,10.908666606s,80
5009,11.664321687s,80
5009,12.486570583s,80
5009,16.231707078s,78
5009,17.152306565s,78
5009,3.879797846s,80
5009,4.012749419s,80
5009,9.307243241s,80
5009,11.412984337s,80
5009,12.714792952s,80
5009,15.720195052s,78
5009,10.610927043s,80
5009,11.666951488s,80
5009,11.772283943s,80
5009,12.674414341s,80
5009,15.302388881s,78
5009,5.935834202s,78
5009,6.857051528s,78
5009,10.627014708s,80
5009,11.721586637s,80
5009,5.199668779s,78
5009,6.763845406s,78
5009,10.632377963s,80
5009,11.273899786s,80
5009,15.170561028s,78
5009,11.664333366s,80
5009,11.91737359s,80
5009,17.573885373s,78
5009,12.668541952s,80
5009,16.005929696s,78
5009,16.80051956s,78
5009,4.167933321s,80
5009,10.496861168s,80
5009,11.42702748s,80
5009,11.717894261s,80
5009,16.102812778s,78
5009,17.657314209s,78
5009,6.30765686s,78
5009,12.243406436s,80
5009,13.191258234s,80
5009,15.595588812s,78
5009,15.740389187s,78
5009,8.909547014s,80
5009,16.651636589s,78
5009,17.10867537s,78
5009,16.175517722s,78
5009,16.586998259s,78
5009,16.652616869s,78
5009,4.414445307s,80
5009,6.518364026s,78
5009,9.241540778s,80
5009,9.405947465s,80
5009,10.701803008s,80
5009,17.167615472s,78
5009,17.25811699s,78
5009,5.369121106s,78
5009,5.456782327s,78
5009,16.397463747s,78
5009,5.64258203s,78
5009,16.004097313s,78
5009,16.404282728s,78
5009,16.828407625s,78
5009,12.229044397s,80
5009,4.343519914s,80
5009,5.386984097s,78
5009,5.642138111s,78
5009,6.879607755s,79
5009,10.716848658s,80
5009,12.010704584s,80
5009,4.844734024s,78
5009,5.35750308s,78
5009,10.775799502s,80
5009,11.715907197s,80
5009,11.879611753s,80
5009,14.867833408s,78
5009,15.42636874s,78
5009,3.853385667s,80
5009,5.016623632s,78
5009,5.816962707s,78
5009,10.761028607s,80
5009,11.218311472s,80
5009,5.741013619s,78
5009,10.477710821s,80
5009,11.756394296s,80
5009,12.80364904s,80
5009,16.115858605s,78
5009,16.908229975s,78
5009,4.184597845s,80
5009,6.65125926s,78
5009,6.782179481s,78
5009,15.089062454s,78
5009,15.858849673s,78
5009,11.587806234s,80
5009,14.817081192s,78
5009,9.027453697s,80
5009,12.760708626s,80
5009,11.837969757s,80
5009,16.003871515s,78
5009,4.022397528s,80
5009,11.019365259s,80
5009,15.476220811s,78
5009,16.955199565s,78
5009,4.475724745s,80
5009,11.649008564s,80
5009,13.18514484s,80
5009,15.557019679s,78
5009,17.207710191s,78
5009,16.526626775s,78
5009,5.145374972s,78
5009,10.350135523s,80
5009,15.222508664s,78
5009,15.471529437s,78
5009,16.458119265s,78
5009,13.058751401s,80
5009,14.838517634s,78
5009,15.539614871s,78
5009,6.406658886s,78
5009,9.393692907s,80
5009,10.56603442s,80
5009,11.837951362s,80
5009,12.931783478s,80
5009,15.94767289s,78
5009,16.712699097s,78
5009,6.389006444s,78
5009,15.044780948s,78
5009,16.419046754s,78
5009,17.232807402s,78
5009,14.943875219s,78
5009,9.028197225s,80
5009,12.144035575s,80
5009,16.434327468s,78
5009,17.412109557s,78
5009,15.285250106s,78
5009,17.658761131s,78
5009,3.916306767s,80
5009,4.153667099s,80
5009,4.489664305s,80
5009,11.721120513s,80
5009,16.799363146s,78
5009,17.394757228s,78
5009,10.328881876s,80
5009,11.952681029s,80
5009,12.01070682s,80
5009,15.041004213s,78
5009,16.159491142s,78
5009,6.7678726s,78
5009,10.514556991s,80
5009,11.968953239s,80
5009,15.888599845s,78
5009,9.023025199s,80
5009,12.811903834s,80
5009,15.814418342s,78
5009,3.878575407s,80
5009,4.119898177s,80
5009,4.184352963s,80
5009,5.430943365s,78
5009,6.118901293s,78
5009,17.702243429s,78
5009,16.290611324s,78
5009,17.560295874s,78
5009,5.12279483s,78
5009,5.51507376s,78
5009,6.30651224s,78
5009,10.957986401s,80
5009,12.018705552s,80
5009,6.827146629s,78
5009,12.589418298s,80
5009,15.19986081s,78
5009,16.523537343s,78
5009,4.902556286s,78
5009,5.660811976s,78
5009,6.586892358s,78
5009,15.598308065s,78
5009,15.888589613s,78
5009,5.644078342s,78
5009,6.4619154s,78
5009,10.8138857s,80
5009,11.647564161s,80
5009,15.877302222s,78
5009,4.428925989s,80
5009,5.906995031s,78
5009,6.051414825s,78
5009,12.214810765s,80
5009,16.524572038s,78
5009,4.865205063s,78
5009,15.513275652s,78
5009,17.271202498s,78
5009,12.244223335s,80
5009,13.148708391s,80
5009,4.394374743s,80
5009,5.029346202s,78
5009,9.028744658s,80
5009,9.14548423s,80
5009,9.291220633s,80
5009,3.79001198s,80
5009,6.588930457s,78
5009,6.765914162s,78
5009,17.1920763s,78
5009,4.398689852s,80
5009,13.020774231s,80
5009,14.716883723s,78
5009,15.299608168s,78
5009,16.202498373s,78
5009,9.205465572s,80
5009,11.662286112s,80
5009,12.774118278s,80
5009,13.05796306s,80
5009,6.265949411s,78
5009,11.715072601s,80
5009,12.50251673s,80
5009,4.213279182s,80
5009,4.397616153s,80
5009,4.849791277s,78
5009,5.03162134s,78
5009,5.559886948s,78
5009,12.811893134s,80
5009,14.820719799s,78
5009,16.843123478s,78
5009,16.90800024s,78
5009,13.192240267s,80
5009,5.3288709s,78
5009,6.348724802s,78
5009,9.308599014s,80
5009,12.470194862s,80
5009,12.48751297s,80
5009,10.835423227s,80
5009,6.395521051s,78
5009,8.89300636s,80
5009,9.302626699s,80
5009,9.433021399s,80
5009,10.610949382s,80
5009,4.356746089s,80
5009,11.219912469s,80
5009,12.278102193s,80
5009,15.130639101s,78
5009,15.172392431s,78
5009,15.741559226s,78
5009,17.56008579s,78
5009,4.052332831s,80
5009,4.212846295s,80
5009,4.473580067s,80
5009,6.532195087s,78
5009,6.634460992s,78
5009,6.559099484s,78
5009,6.780279654s,78
5009,13.289220282s,80
5009,17.613714112s,78
5009,11.534697638s,80
5009,12.621439551s,80
5009,15.90312367s,78
5009,5.013370014s,78
5009,9.451365026s,80
5009,14.964162657s,78
5009,16.583156545s,78
5009,17.13414081s,78
5009,14.773814785s,78
5009,16.983701931s,78
5009,17.656841674s,78
5009,4.132521591s,80
5009,4.344882686s,80
5009,6.801304351s,78
5009,10.383646258s,80
5009,12.270028942s,80
5009,4.01991046s,80
5009,17.658549571s,78
5009,6.310010831s,78
5009,13.107685335s,80
5009,17.478504234s,78
5009,4.166232768s,80
5009,10.644967725s,80
5009,10.828796444s,80
5009,16.402155305s,78
5009,6.623961122s,78
5009,13.096063724s,80
5009,4.531140523s,80
5009,5.18657296s,78
5009,12.146926528s,80
5009,14.961554721s,78
5009,16.002864758s,78
5009,17.561179043s,78
5009,9.431691153s,80
5009,12.271128258s,80
5009,12.756930545s,80
5009,13.132171991s,80
5009,17.134828014s,78
5009,12.328723197s,80
5009,15.901597686s,78
5009,16.139625659s,78
5009,4.846818476s,78
5009,10.756241956s,80
5009,12.397368198s,80
5009,15.070037163s,78
5009,15.085891441s,78
5009,15.742738071s,78
5009,16.317531207s,78
5009,4.020091514s,80
5009,5.535301229s,78
5009,5.641865407s,78
5009,11.878288042s,80
5009,15.296571699s,78
5009,15.300984651s,78
5009,16.272926534s,78
5009,6.800233751s,78
5009,10.741755034s,80
5009,15.05849882s,78
5009,14.718978276s,78
5009,15.476445097s,78
5009,16.005201418s,78
5009,6.07974923s,78
5009,6.78073758s,78
5009,6.587444414s,78
5009,12.676055549s,80
5009,10.944246106s,80
5009,11.287378896s,80
5009,12.673267161s,80
5009,15.871735424s,78
5009,5.639678048s,78
5009,6.04974864s,78
5009,11.218930475s,80
5009,12.273167625s,80
5009,13.188943795s,80
5009,5.385850245s,78
5009,9.376603106s,80
5009,16.071126675s,78
5009,10.742687461s,80
5009,12.530947355s,80
5009,15.118614979s,78
5009,15.934874734s,78
5009,4.266938055s,80
5009,5.975199656s,78
5009,16.269812769s,78
5009,16.656568866s,78
5009,17.287386009s,78
5009,9.258647562s,80
5009,9.487644973s,80
5009,12.150212464s,80
5009,15.086442434s,78
5009,15.813907159s,78
5009,5.529768954s,78
5009,10.964514551s,80
5009,15.795584696s,78
5009,3.800664805s,80
5009,16.583570464s,78
5009,14.989302535s,78
5009,9.241118757s,80
5009,11.019596476s,80
5009,11.14484466s,80
5009,11.191351778s,80
5009,12.403575159s,80
5009,6.588352661s,78
5009,12.402870527s,80
5009,14.840521653s,78
5009,16.52621391s,78
5009,6.800450196s,78
5009,11.522831925s,80
5009,16.911887417s,78
5009,12.535121073s,80
5009,14.96363879s,78
5009,15.568834089s,78
5009,6.077794946s,78
5009,6.248270128s,78
5009,6.634212646s,78
5009,12.292335257s,80
5009,12.533955292s,80
5009,9.408066363s,80
5009,4.39454496s,80
5009,10.477688078s,80
5009,17.149717878s,78
5009,11.770969118s,80
5009,12.245356621s,80
5009,12.316700473s,80
5009,16.188550559s,78
5009,16.826801132s,78
5009,4.477444094s,80
5009,8.896893499s,80
5009,9.454701964s,80
5009,11.776527725s,80
5009,15.185878045s,78
5009,6.647379446s,78
5009,12.291922185s,80
5009,15.425935971s,78
5009,16.361514745s,78
5009,17.453530907s,78
5009,12.849124145s,80
5009,12.93101211s,80
5009,4.615684916s,80
5009,10.479759945s,80
5009,12.989683677s,80
5009,16.141657285s,78
5009,17.257397828s,78
5009,17.328340419s,78
5009,17.343139344s,78
5009,6.389018604s,78
5009,12.143229353s,80
5009,12.420626371s,80
5009,12.48781243s,80
5009,14.841111169s,78
5009,17.313975284s,78
5009,6.435610914s,78
5009,10.348331342s,80
5009,12.050620737s,80
5009,12.989679422s,80
5009,13.143950197s,80
5009,4.942607426s,78
5009,17.641201062s,78
5009,15.51508763s,78
5009,15.745052685s,78
5009,6.122218184s,78
5009,8.885785444s,80
5009,11.190569213s,80
5009,12.150874142s,80
5009,13.271935156s,80
5009,9.431671899s,80
5009,12.457503594s,80
5009,15.540524102s,78
5009,3.88698402s,80
5009,9.010641116s,80
5009,12.485647661s,80
5009,15.03887274s,78
5009,10.333055892s,80
