Port Number,Time Since Start,Bandwidth
5009,100.222627ms,68
5009,1.69563348s,80
5009,5.113601899s,80
5009,5.113673993s,115
5009,18.556506434s,79
5009,18.556538821s,79
5009,99.986951ms,68
5009,100.131281ms,68
5009,18.556594207s,114
5009,1.695554053s,80
5009,1.695683074s,115
5009,5.113655633s,115
5009,5.113666453s,115
5009,100.144332ms,68
5009,100.255144ms,68
5009,1.695675137s,115
5009,18.556550968s,79
5009,18.55657694s,114
5009,100.264955ms,68
5009,1.695595504s,80
5009,5.113619253s,80
5009,18.556586639s,114
5009,1.695664017s,115
5009,5.113558232s,80
