Port Number,Time Since Start,Bandwidth
5004,8.9077456s,115
5004,17.954676696s,80
5004,17.954725694s,115
5004,17.95473317s,115
5004,577.798438ms,115
5004,5.919658556s,79
5004,8.907708704s,80
5004,8.907655894s,80
5004,13.115624474s,80
5004,13.115664297s,80
5004,17.954635202s,80
5004,488.66875ms,68
5004,577.70101ms,80
5004,5.919716049s,79
5004,488.706835ms,68
5004,5.919742031s,114
5004,17.954715949s,115
5004,5.919751809s,114
5004,5.919759574s,114
5004,13.115729232s,115
5004,13.115720165s,115
5004,577.753373ms,80
5004,8.907696073s,80
5004,8.907753553s,115
5004,17.954689602s,80
5004,389.876571ms,68
5004,5.919698525s,79
5004,8.907735456s,115
5004,577.739136ms,80
5004,577.782811ms,115
5004,13.115678938s,80
5004,13.115709298s,115
5004,299.862692ms,68
5004,389.842288ms,68
5004,488.716106ms,68
5004,577.791278ms,115
