Port Number,Time Since Start,Bandwidth
5000,4.576184728s,68
5000,4.576205828s,68
5000,4.57544839s,68
5000,4.57562579s,68
5000,4.575980519s,68
5000,4.575682319s,68
5000,4.575970812s,68
5000,4.575964991s,68
5000,4.576161913s,68
5000,4.575512387s,68
5000,4.575951778s,68
5000,4.575959148s,68
5000,4.56678984s,68
5000,4.575690986s,68
5000,4.576083297s,68
5000,4.57639547s,68
5000,4.575842437s,68
5000,4.575859562s,68
5000,4.575976418s,68
5000,4.566670649s,68
5000,4.575339587s,68
5000,4.576147882s,68
5000,4.575824514s,68
5000,4.575848177s,68
5000,4.575863941s,68
5000,4.576156029s,68
5000,4.57642845s,68
5000,4.575271813s,68
5000,4.575469601s,68
5000,4.575525256s,68
5000,4.576439711s,68
5000,4.575438859s,68
5000,4.57617308s,68
5000,4.57547527s,68
5000,4.57610293s,68
5000,4.576317533s,68
5000,4.575457832s,68
5000,4.5756452s,68
5000,4.575854s,68
5000,4.575932578s,68
5000,4.5759984s,68
5000,4.576166451s,68
5000,4.576370177s,68
5000,4.575425049s,68
5000,4.575617638s,68
5000,4.575783942s,68
5000,4.576178968s,68
5000,4.576388437s,68
5000,4.575632891s,68
5000,4.575676433s,68
5000,4.575834474s,68
5000,4.575443298s,68
5000,4.576200457s,68
5000,4.57638137s,68
5000,4.575348547s,68
5000,4.575433212s,68
5000,4.575986615s,68
5000,4.57599248s,68
5000,4.565848115s,68
5000,4.566695622s,68
5000,4.5667984s,68
5000,4.575829636s,68
5000,4.566687981s,68
5000,4.575326839s,68
5000,4.575638968s,68
5000,4.576416321s,68
5000,4.575672042s,68
5000,4.575947341s,68
5000,4.576361071s,68
5000,4.575344019s,68
5000,4.575942267s,68
5000,4.576347901s,68
5000,4.575811016s,68
5000,4.576355158s,68
5000,4.576422752s,68
5000,4.575306011s,68
5000,4.575656989s,68
5000,4.576196179s,68
5000,4.566767712s,68
5000,4.576336933s,68
5000,4.576401192s,68
5000,4.575686616s,68
5000,4.575284435s,68
5000,4.575320632s,68
5000,4.575464741s,68
5000,4.576017834s,68
5000,4.566783636s,68
5000,4.575773636s,68
5000,4.576002787s,68
5000,4.57529031s,68
5000,4.575296968s,68
5000,4.575531287s,68
5000,4.576091128s,68
5000,4.576098274s,68
5000,4.566680397s,68
5000,4.575795967s,68
5000,4.576433985s,68
5000,4.576330531s,68
5000,4.576365823s,68
5000,4.575666202s,68
5000,4.575818141s,68
5000,4.576190561s,68
5000,4.576007882s,68
5000,4.576217693s,68
5000,4.566776556s,68
5000,4.575519249s,68
5000,4.575661262s,68
5000,4.575805248s,68
5000,4.576013702s,68
5000,4.576212093s,68
5000,4.57531236s,68
5000,4.575790228s,68
5000,4.57533382s,68
5000,4.575650871s,68
5000,4.576409189s,68
