Port Number,Time Since Start,Bandwidth
5003,4.541464636s,68
5003,4.541523764s,68
5003,4.541531187s,68
5003,4.552475731s,68
5003,4.540929021s,68
5003,4.540934982s,68
5003,4.541486443s,68
5003,4.541536968s,68
5003,4.541519244s,68
5003,4.552651377s,68
5003,4.55266973s,68
5003,4.552443349s,68
5003,4.552598514s,68
5003,4.552663832s,68
5003,4.54136814s,68
5003,4.54137982s,68
5003,4.541493486s,68
5003,4.541505323s,68
5003,4.541546779s,68
5003,4.552439075s,68
5003,4.552619791s,68
5003,4.541047258s,68
5003,4.541374084s,68
5003,4.552414525s,68
5003,4.552432475s,68
5003,4.552604625s,68
5003,4.552657809s,68
5003,4.541058524s,68
5003,4.541203696s,68
5003,4.541212602s,68
5003,4.541348777s,68
5003,4.541474702s,68
5003,4.552394692s,68
5003,4.552469664s,68
5003,4.552571032s,68
5003,4.552584213s,68
5003,4.552592193s,68
5003,4.541338308s,68
5003,4.552482617s,68
5003,4.540916667s,68
5003,4.540943634s,68
5003,4.540950667s,68
5003,4.540963503s,68
5003,4.541177723s,68
5003,4.541231859s,68
5003,4.54149936s,68
5003,4.552356202s,68
5003,4.552387676s,68
5003,4.552458776s,68
5003,4.552636993s,68
5003,4.538805936s,68
5003,4.541328222s,68
5003,4.541334076s,68
5003,4.552380212s,68
5003,4.552679865s,68
5003,4.541053975s,68
5003,4.541156654s,68
5003,4.541219323s,68
5003,4.541344204s,68
5003,4.552626725s,68
5003,4.552632569s,68
5003,4.552675609s,68
5003,4.538709093s,68
5003,4.538788875s,68
5003,4.540957259s,68
5003,4.541064499s,68
5003,4.541185903s,68
5003,4.541225234s,68
5003,4.541312256s,68
5003,4.541354757s,68
5003,4.541510418s,68
5003,4.552371805s,68
5003,4.538623864s,68
5003,4.538698759s,68
5003,4.541070626s,68
5003,4.541076719s,68
5003,4.541192082s,68
5003,4.552419867s,68
5003,4.552465172s,68
5003,4.552579618s,68
5003,4.552645988s,68
5003,4.538799836s,68
5003,4.541035085s,68
5003,4.541198042s,68
5003,4.541321402s,68
5003,4.552424592s,68
5003,4.552641651s,68
5003,4.541082709s,68
5003,4.552399624s,68
5003,4.552449262s,68
5003,4.552454202s,68
5003,4.552610453s,68
5003,4.552614894s,68
