Port Number,Time Since Start,Bandwidth
5002,4.569978576s,68
5002,4.570052373s,68
5002,4.576662442s,68
5002,4.569456759s,68
5002,4.569616501s,68
5002,4.569718178s,68
5002,4.569841009s,68
5002,4.56984722s,68
5002,4.56999439s,68
5002,4.576650867s,68
5002,4.576680099s,68
5002,4.569610575s,68
5002,4.576684568s,68
5002,4.569466017s,68
5002,4.569622115s,68
5002,4.569700791s,68
5002,4.570005994s,68
5002,4.569438899s,68
5002,4.569579356s,68
5002,4.569836963s,68
5002,4.570237663s,68
5002,4.576642826s,68
5002,4.576699192s,68
5002,4.576705374s,68
5002,4.569472791s,68
5002,4.569590861s,68
5002,4.570044442s,68
5002,4.570217097s,68
5002,4.561173322s,68
5002,4.569596232s,68
5002,4.569723854s,68
5002,4.569870425s,68
5002,4.569450019s,68
5002,4.569706278s,68
5002,4.56972809s,68
5002,4.570243705s,68
5002,4.576655634s,68
5002,4.576689722s,68
5002,4.561018227s,68
5002,4.569733874s,68
5002,4.569830176s,68
5002,4.570000383s,68
5002,4.570012012s,68
5002,4.570058033s,68
5002,4.570209725s,68
5002,4.561183334s,68
5002,4.569853523s,68
5002,4.570182546s,68
5002,4.570203797s,68
5002,4.576669664s,68
5002,4.576674028s,68
5002,4.569811398s,68
5002,4.56982193s,68
5002,4.569604995s,68
5002,4.569878492s,68
5002,4.569990118s,68
5002,4.570198322s,68
5002,4.570221497s,68
5002,4.570249753s,68
5002,4.561094617s,68
5002,4.570192333s,68
5002,4.576730082s,68
5002,4.561189307s,68
5002,4.569712639s,68
5002,4.570063034s,68
5002,4.570227812s,68
5002,4.576694259s,68
5002,4.576711367s,68
5002,4.576723563s,68
5002,4.569691018s,68
5002,4.561104981s,68
5002,4.57671739s,68
5002,4.57663244s,68
