Port Number,Time Since Start,Bandwidth
5009,4.115436729s,68
5009,4.115467045s,68
5009,4.115590007s,68
5009,4.116067165s,68
5009,4.125645928s,68
5009,4.125657668s,68
5009,4.125688811s,68
5009,4.11041238s,68
5009,4.125720945s,68
5009,4.116092245s,68
5009,4.125492736s,68
5009,4.125530733s,68
5009,4.125692966s,68
5009,4.115872708s,68
5009,4.115718994s,68
5009,4.116058449s,68
5009,4.125469654s,68
5009,4.11561455s,68
5009,4.125517927s,68
5009,4.125710914s,68
5009,4.125456294s,68
5009,4.115860443s,68
5009,4.115903607s,68
5009,4.115915034s,68
5009,4.125442254s,68
5009,4.115603092s,68
5009,4.115474028s,68
5009,4.115619096s,68
5009,4.115707868s,68
5009,4.116085796s,68
5009,4.12547595s,68
5009,4.125486674s,68
5009,4.125663495s,68
5009,4.115453032s,68
5009,4.125725879s,68
5009,4.115751425s,68
5009,4.115844648s,68
5009,4.116046076s,68
5009,4.125638839s,68
5009,4.115545512s,68
5009,4.116062594s,68
5009,4.125498854s,68
5009,4.125503769s,68
5009,4.125676725s,68
5009,4.115855296s,68
5009,4.115443067s,68
5009,4.115623286s,68
5009,4.115747248s,68
5009,4.116025533s,68
5009,4.125464573s,68
5009,4.11048741s,68
5009,4.115460688s,68
5009,4.115597195s,68
5009,4.115920706s,68
5009,4.115926258s,68
5009,4.125629234s,68
5009,4.125736731s,68
5009,4.115426636s,68
5009,4.110402176s,68
5009,4.115608714s,68
5009,4.115714397s,68
5009,4.115732043s,68
5009,4.115909046s,68
5009,4.116035824s,68
5009,4.116041467s,68
5009,4.110327755s,68
5009,4.125513198s,68
5009,4.125524147s,68
5009,4.125651779s,68
5009,4.12569886s,68
5009,4.125705119s,68
5009,4.116052289s,68
5009,4.125433908s,68
5009,4.115866794s,68
5009,4.115697362s,68
5009,4.11573957s,68
5009,4.116073707s,68
5009,4.125508547s,68
5009,4.125618735s,68
5009,4.12573051s,68
5009,4.110499206s,68
5009,4.125449058s,68
5009,4.125537804s,68
5009,4.125633811s,68
5009,4.125681938s,68
5009,4.125716706s,68
5009,4.125421359s,68
5009,4.115726334s,68
5009,4.115878279s,68
5009,4.116080938s,68
5009,4.12548035s,68
5009,4.110505856s,68
