Port Number,Time Since Start,Bandwidth
5007,4.325734071s,68
5007,6.535668296s,79
5007,4.309579109s,68
5007,4.309747126s,68
5007,4.312287528s,68
5007,4.312604763s,68
5007,4.312433339s,68
5007,4.312550915s,68
5007,4.312610611s,68
5007,4.312957824s,68
5007,4.325453365s,68
5007,4.32553159s,68
5007,6.535625197s,79
5007,4.312745313s,68
5007,4.325499011s,68
5007,4.325512916s,68
5007,4.32552543s,68
5007,4.325698748s,68
5007,4.31258188s,68
5007,4.312301868s,68
5007,4.325487151s,68
5007,4.325624717s,68
5007,4.312917775s,68
5007,4.325633191s,68
5007,4.309731389s,68
5007,4.312453993s,68
5007,4.312707894s,68
5007,4.31276862s,68
5007,4.31276271s,68
5007,6.5356689s,79
5007,4.312567727s,68
5007,4.325704788s,68
5007,4.325714358s,68
5007,4.312933555s,68
5007,4.325417465s,68
5007,4.312886763s,68
5007,4.312906488s,68
5007,4.312946291s,68
5007,4.312951358s,68
5007,4.325640446s,68
5007,4.325663535s,68
5007,4.312427308s,68
5007,4.312631999s,68
5007,4.312780262s,68
5007,4.312898924s,68
5007,4.325680553s,68
5007,4.325709798s,68
5007,6.535628682s,79
5007,4.309741176s,68
5007,4.312382711s,68
5007,4.312598254s,68
5007,4.325654528s,68
5007,4.31229419s,68
5007,4.312461778s,68
5007,4.325646514s,68
5007,6.535662217s,79
5007,4.312408559s,68
5007,4.31291297s,68
5007,4.325743364s,68
5007,4.312751252s,68
5007,4.325686669s,68
5007,6.535627141s,79
5007,4.312266188s,68
5007,4.31271873s,68
5007,6.535664629s,79
5007,6.535666031s,79
5007,4.32539701s,68
5007,4.325438149s,68
5007,4.325442993s,68
5007,6.535626391s,79
5007,4.325508371s,68
5007,4.325728894s,68
5007,4.325738657s,68
5007,6.535663682s,79
5007,4.312724058s,68
5007,4.325410601s,68
5007,4.325424877s,68
5007,4.325494352s,68
5007,4.309653004s,68
5007,4.31241507s,68
5007,4.325447769s,68
5007,4.325692725s,68
5007,4.325674412s,68
5007,4.312591919s,68
5007,4.31277427s,68
5007,4.312940194s,68
5007,4.312964276s,68
5007,4.312254151s,68
5007,4.325669953s,68
5007,6.535622596s,79
5007,4.312272654s,68
5007,4.31228132s,68
5007,4.312626056s,68
5007,6.535655879s,79
5007,4.325658968s,68
5007,4.312756803s,68
5007,4.31278452s,68
5007,4.325458305s,68
5007,4.325503522s,68
5007,4.309663186s,68
5007,4.312309171s,68
5007,4.325519266s,68
5007,6.535630173s,79
5007,6.535658329s,79
5007,6.535660071s,79
5007,6.535661395s,79
5007,6.53566734s,79
5007,4.312637855s,68
5007,4.312876651s,68
5007,4.312892876s,68
5007,6.535627982s,79
5007,4.312420788s,68
5007,4.312439349s,68
5007,4.312561539s,68
5007,4.312738993s,68
5007,4.325431555s,68
5007,6.535653477s,79
