Port Number,Time Since Start,Bandwidth
5001,4.567414588s,68
5001,4.567532989s,68
5001,4.567173078s,68
5001,4.567277907s,68
5001,4.566497862s,68
5001,4.567069757s,68
5001,4.567409657s,68
5001,4.567586307s,68
5001,4.567620918s,68
5001,4.580407841s,68
5001,4.566491081s,68
5001,4.567260797s,68
5001,4.580425296s,68
5001,4.580437826s,68
5001,4.566742183s,68
5001,4.567575869s,68
5001,4.566907617s,68
5001,4.56709103s,68
5001,4.567010436s,68
5001,4.580414537s,68
5001,4.566524803s,68
5001,4.580385098s,68
5001,4.580420205s,68
5001,4.580443258s,68
5001,4.580470217s,68
5001,4.566720189s,68
5001,4.566903084s,68
5001,4.566502973s,68
5001,4.567006004s,68
5001,4.566566121s,68
5001,4.566865726s,68
5001,4.567435923s,68
5001,4.566517958s,68
5001,4.566532362s,68
5001,4.56759784s,68
5001,4.56687624s,68
5001,4.567369788s,68
5001,4.566702304s,68
5001,4.566730836s,68
5001,4.56758042s,68
5001,4.580474719s,68
5001,4.560725717s,68
5001,4.566677495s,68
5001,4.567548552s,68
5001,4.566714565s,68
5001,4.567000528s,68
5001,4.580375018s,68
5001,4.580450906s,68
5001,4.566708416s,68
5001,4.567162082s,68
5001,4.56757135s,68
5001,4.567608285s,68
5001,4.566687399s,68
5001,4.566892914s,68
5001,4.566859269s,68
5001,4.56691419s,68
5001,4.567266232s,68
5001,4.567627091s,68
5001,4.580491957s,68
5001,4.567030762s,68
5001,4.567180156s,68
5001,4.56705468s,68
5001,4.567224381s,68
5001,4.567375877s,68
5001,4.567559773s,68
5001,4.580394734s,68
5001,4.580464226s,68
5001,4.560711797s,68
5001,4.567048895s,68
5001,4.567397908s,68
5001,4.567418965s,68
5001,4.567542682s,68
5001,4.567612919s,68
5001,4.580498117s,68
5001,4.566847798s,68
5001,4.566920025s,68
5001,4.567237585s,68
5001,4.580457921s,68
5001,4.567348598s,68
5001,4.567364247s,68
5001,4.580478957s,68
5001,4.560823975s,68
5001,4.566881282s,68
5001,4.567043031s,68
5001,4.56739197s,68
5001,4.567272112s,68
5001,4.567381819s,68
5001,4.567387751s,68
5001,4.566573356s,68
5001,4.566887234s,68
5001,4.567424705s,68
5001,4.567565637s,68
5001,4.580430872s,68
5001,4.566477497s,68
5001,4.567076606s,68
5001,4.567403445s,68
5001,4.580401386s,68
5001,4.566898868s,68
5001,4.567063063s,68
5001,4.566871581s,68
5001,4.56724856s,68
5001,4.580485084s,68
5001,4.560836778s,68
5001,4.560843171s,68
5001,4.567190298s,68
5001,4.567243779s,68
5001,4.566510853s,68
5001,4.566726022s,68
5001,4.566735904s,68
5001,4.567185909s,68
5001,4.567254349s,68
5001,4.567554069s,68
5001,4.567603588s,68
5001,4.566751326s,68
5001,4.566990247s,68
5001,4.567358523s,68
5001,4.567430359s,68
5001,4.56655062s,68
5001,4.567084835s,68
5001,4.567231446s,68
5001,4.567591824s,68
5001,4.566696056s,68
5001,4.567037099s,68
