Port Number,Time Since Start,Bandwidth
5005,4.451760193s,68
5005,4.452198481s,68
5005,4.452529852s,68
5005,4.451624797s,68
5005,4.451753693s,68
5005,4.451928711s,68
5005,4.452188173s,68
5005,4.452071255s,68
5005,4.452193656s,68
5005,4.451798197s,68
5005,4.452300844s,68
5005,4.43929976s,68
5005,4.451609796s,68
5005,4.451956447s,68
5005,4.439315528s,68
5005,4.451779807s,68
5005,4.452288832s,68
5005,4.452762843s,68
5005,4.45277394s,68
5005,4.438788762s,68
5005,4.451772031s,68
5005,4.451787189s,68
5005,4.451906921s,68
5005,4.451973603s,68
5005,4.452717153s,68
5005,4.451933019s,68
5005,4.452093615s,68
5005,4.452317938s,68
5005,4.452487749s,68
5005,4.452557145s,68
5005,4.452729535s,68
5005,4.451939111s,68
5005,4.451967932s,68
5005,4.452568985s,68
5005,4.452723775s,68
5005,4.452756952s,68
5005,4.439250996s,68
5005,4.452175532s,68
5005,4.452333171s,68
5005,4.452141482s,68
5005,4.452182524s,68
5005,4.452294608s,68
5005,4.452545829s,68
5005,4.452550879s,68
5005,4.452692746s,68
5005,4.451950616s,68
5005,4.451637409s,68
5005,4.452329116s,68
5005,4.452494297s,68
5005,4.4525062s,68
5005,4.452562973s,68
5005,4.451805118s,68
5005,4.452081769s,68
5005,4.45213005s,68
5005,4.452343509s,68
5005,4.45235466s,68
5005,4.452475493s,68
5005,4.45279126s,68
5005,4.451642037s,68
5005,4.452284168s,68
5005,4.451744607s,68
5005,4.451791306s,68
5005,4.452105111s,68
5005,4.452349182s,68
5005,4.452735945s,68
5005,4.451590474s,68
5005,4.452517418s,68
5005,4.438691471s,68
5005,4.451569749s,68
5005,4.45278562s,68
5005,4.451596856s,68
5005,4.451896795s,68
5005,4.451923748s,68
5005,4.452111197s,68
5005,4.452686971s,68
5005,4.452117622s,68
5005,4.45236074s,68
5005,4.452500656s,68
5005,4.452510955s,68
5005,4.452541502s,68
5005,4.451615945s,68
5005,4.451945013s,68
5005,4.45248158s,68
5005,4.451655973s,68
5005,4.451749389s,68
5005,4.45246327s,68
5005,4.451602977s,68
5005,4.451649546s,68
5005,4.451919317s,68
5005,4.452123675s,68
5005,4.452323554s,68
5005,4.45230663s,68
5005,4.452523992s,68
5005,4.452744057s,68
5005,4.451580591s,68
5005,4.452709983s,68
5005,4.452750593s,68
5005,4.451962161s,68
5005,4.451978267s,68
5005,4.438777636s,68
5005,4.452136254s,68
5005,4.452267796s,68
5005,4.452698922s,68
5005,4.4393094s,68
5005,4.451733256s,68
5005,4.451816715s,68
5005,4.452312359s,68
5005,4.452337794s,68
5005,4.452670879s,68
5005,4.451810832s,68
5005,4.452779502s,68
5005,4.452679513s,68
5005,4.452769506s,68
5005,4.451631448s,68
5005,4.45176613s,68
5005,4.451913135s,68
5005,4.452088988s,68
5005,4.452277881s,68
5005,4.452535699s,68
