Port Number,Time Since Start,Bandwidth
5000,46.67864ms,70
5000,46.69552ms,70
5000,71.433899ms,70
5000,25.756577ms,70
5000,32.147265ms,70
5000,16.066915ms,70
5000,10.433171ms,70
5000,46.66406ms,70
5000,71.410488ms,70
5000,46.704162ms,70
5000,71.471147ms,70
5000,10.306524ms,70
5000,25.737382ms,70
5000,32.114582ms,70
5000,25.749411ms,70
5000,32.123038ms,70
5000,46.712111ms,70
5000,71.425658ms,70
5000,10.444597ms,70
5000,16.075545ms,70
5000,71.455747ms,70
5000,16.04743ms,70
5000,32.103664ms,70
5000,71.441983ms,70
5000,71.449276ms,70
5000,25.78927ms,70
5000,32.130881ms,70
5000,46.687726ms,70
