Port Number,Time Since Start,Bandwidth
5007,15.057436ms,68
5007,18.718413ms,68
5007,11.220724ms,68
5007,14.420427ms,68
5007,14.820646ms,68
5007,14.809981ms,68
5007,18.752449ms,68
5007,26.35351ms,68
5007,14.603399ms,68
5007,14.607756ms,68
5007,14.675703ms,68
5007,14.209688ms,68
5007,14.386338ms,68
5007,14.434708ms,68
5007,14.222373ms,68
5007,14.585555ms,68
5007,26.444705ms,68
5007,11.232698ms,68
5007,14.451758ms,68
5007,18.72459ms,68
5007,26.409056ms,68
5007,26.472077ms,68
5007,14.399462ms,68
5007,14.89267ms,68
5007,15.067285ms,68
5007,18.694263ms,68
5007,15.00541ms,68
5007,18.683222ms,68
5007,14.880351ms,68
5007,15.051984ms,68
5007,18.71368ms,68
5007,11.310658ms,68
5007,14.595329ms,68
5007,14.653201ms,68
5007,14.189101ms,68
5007,14.478338ms,68
5007,14.772157ms,68
5007,26.43182ms,68
5007,14.456279ms,68
5007,14.990716ms,68
5007,15.086252ms,68
5007,14.160034ms,68
5007,14.885846ms,68
5007,15.032159ms,68
5007,18.660721ms,68
5007,14.641516ms,68
5007,14.789342ms,68
5007,26.365476ms,68
5007,14.228468ms,68
5007,18.665811ms,68
5007,26.30911ms,68
5007,26.31983ms,68
5007,26.387669ms,68
5007,11.137387ms,68
5007,14.441077ms,68
5007,15.098578ms,68
5007,18.759624ms,68
5007,18.687983ms,68
5007,26.358755ms,68
5007,15.000981ms,68
5007,26.403776ms,68
5007,15.073163ms,68
5007,18.651164ms,68
5007,11.300578ms,68
5007,14.404724ms,68
5007,14.765338ms,68
5007,14.803718ms,68
5007,18.776193ms,68
5007,26.333658ms,68
5007,14.825988ms,68
5007,14.215468ms,68
5007,18.707691ms,68
5007,26.326334ms,68
5007,14.234606ms,68
5007,15.01735ms,68
5007,15.061681ms,68
5007,26.370498ms,68
5007,26.377164ms,68
5007,14.681569ms,68
5007,15.03976ms,68
5007,14.174288ms,68
5007,14.181222ms,68
5007,18.701636ms,68
5007,14.202145ms,68
5007,14.665128ms,68
5007,18.770954ms,68
5007,26.438075ms,68
5007,18.677152ms,68
5007,14.447102ms,68
5007,14.814278ms,68
5007,14.873387ms,68
5007,11.316751ms,68
5007,14.75674ms,68
5007,15.045751ms,68
5007,26.339816ms,68
5007,14.428483ms,68
5007,14.485519ms,68
5007,14.687224ms,68
5007,14.897722ms,68
5007,14.195725ms,68
5007,14.647247ms,68
5007,14.669596ms,68
5007,14.797523ms,68
5007,15.094411ms,68
5007,15.011519ms,68
5007,18.670384ms,68
5007,14.634983ms,68
5007,14.659223ms,68
5007,26.381937ms,68
5007,26.451339ms,68
