Port Number,Time Since Start,Bandwidth
5006,15.983212ms,68
5006,16.002457ms,68
5006,16.157083ms,68
5006,16.317637ms,68
5006,34.833901ms,68
5006,34.852863ms,68
5006,13.421659ms,68
5006,15.966866ms,68
5006,30.706332156s,78
5006,15.852511ms,68
5006,16.340777ms,68
5006,22.956987ms,68
5006,34.761431ms,68
5006,34.827103ms,68
5006,30.706332893s,78
5006,15.989033ms,68
5006,16.201405ms,68
5006,30.70632387s,78
5006,13.342964ms,68
5006,16.37236ms,68
5006,16.329999ms,68
5006,22.905396ms,68
5006,34.773271ms,68
5006,30.706315808s,78
5006,15.994718ms,68
5006,16.033486ms,68
5006,22.921558ms,68
5006,28.931158ms,68
5006,34.846866ms,68
5006,34.864691ms,68
5006,22.862388ms,68
5006,22.873788ms,68
5006,22.91553ms,68
5006,28.960018ms,68
5006,34.749806ms,68
5006,30.706336124s,78
5006,15.857707ms,68
5006,16.290434ms,68
5006,28.92619ms,68
5006,28.974977ms,68
5006,16.161695ms,68
5006,16.302433ms,68
5006,16.179084ms,68
5006,22.885748ms,68
5006,28.95359ms,68
5006,29.002236ms,68
5006,29.008304ms,68
5006,34.89356ms,68
5006,13.225925ms,68
5006,16.150941ms,68
5006,30.706330596s,78
5006,16.20712ms,68
5006,16.323274ms,68
5006,30.706325634s,78
5006,30.706337514s,78
5006,15.975613ms,68
5006,16.351641ms,68
5006,34.840091ms,68
5006,13.330493ms,68
5006,16.132428ms,68
5006,16.184839ms,68
5006,28.914958ms,68
5006,28.946696ms,68
5006,28.965082ms,68
5006,28.970027ms,68
5006,30.706327218s,78
5006,30.706334614s,78
5006,15.839559ms,68
5006,16.027302ms,68
5006,22.910483ms,68
5006,30.706335444s,78
5006,16.274727ms,68
5006,16.296387ms,68
5006,22.943582ms,68
5006,30.706311407s,78
5006,30.706328396s,78
5006,30.706329892s,78
5006,16.283727ms,68
5006,22.879465ms,68
5006,28.935977ms,68
5006,30.706320777s,78
5006,15.822562ms,68
5006,16.334449ms,68
5006,34.821363ms,68
5006,15.846106ms,68
5006,15.876527ms,68
5006,28.941571ms,68
5006,28.979868ms,68
5006,34.886367ms,68
5006,15.862762ms,68
5006,22.891262ms,68
5006,34.767907ms,68
5006,16.19522ms,68
5006,28.920983ms,68
5006,34.75556ms,68
5006,30.706336805s,78
5006,16.144768ms,68
5006,16.173235ms,68
5006,16.190754ms,68
5006,22.900738ms,68
5006,34.738728ms,68
5006,34.794683ms,68
5006,34.871071ms,68
5006,30.706319444s,78
5006,16.021002ms,68
5006,16.166315ms,68
5006,15.870798ms,68
5006,34.942856ms,68
5006,22.896109ms,68
5006,34.787759ms,68
5006,13.432392ms,68
5006,16.014885ms,68
5006,16.308008ms,68
5006,22.926766ms,68
5006,28.90535ms,68
5006,30.706333668s,78
5006,15.810007ms,68
5006,16.008434ms,68
5006,15.830607ms,68
5006,29.019142ms,68
5006,30.706322854s,78
5006,22.936218ms,68
5006,34.781482ms,68
5006,13.438623ms,68
5006,16.345574ms,68
