Port Number,Time Since Start,Bandwidth
5001,56.329481ms,68
5001,27.337223ms,68
5001,34.627106ms,68
5001,64.961503ms,68
5001,64.994291ms,68
5001,64.999742ms,68
5001,65.033434ms,68
5001,46.815148914s,115
5001,13.15682ms,68
5001,13.168077ms,68
5001,42.84614ms,68
5001,50.063125ms,68
5001,56.323151ms,68
5001,56.334829ms,68
5001,65.048021ms,68
5001,46.815155077s,115
5001,19.53211ms,68
5001,42.901301ms,68
5001,50.057382ms,68
5001,56.368825ms,68
5001,65.012425ms,68
5001,50.068041ms,68
5001,46.815151383s,115
5001,19.479ms,68
5001,56.311205ms,68
5001,56.36418ms,68
5001,56.386408ms,68
5001,46.815148197s,115
5001,42.882486ms,68
5001,42.924303ms,68
5001,50.073169ms,68
5001,50.078887ms,68
5001,56.353253ms,68
5001,65.043576ms,68
5001,27.346114ms,68
5001,27.35561ms,68
5001,49.991892ms,68
5001,13.176706ms,68
5001,42.869186ms,68
5001,6.813821ms,68
5001,34.55817ms,68
5001,42.855014ms,68
5001,46.815152021s,115
5001,42.887998ms,68
5001,50.006808ms,68
5001,65.053378ms,68
5001,50.044974ms,68
5001,50.051185ms,68
5001,64.972242ms,68
5001,34.535531ms,68
5001,34.600998ms,68
5001,42.907044ms,68
5001,50.020171ms,68
5001,50.026952ms,68
5001,65.02459ms,68
5001,42.861258ms,68
5001,49.999299ms,68
5001,64.989117ms,68
5001,65.018089ms,68
5001,19.486876ms,68
5001,27.367088ms,68
5001,49.979104ms,68
5001,46.815144939s,115
5001,46.815153982s,115
5001,46.815154571s,115
5001,65.083474ms,68
5001,13.163424ms,68
5001,19.538241ms,68
5001,34.549688ms,68
5001,42.913664ms,68
5001,50.033165ms,68
5001,64.979274ms,68
5001,65.038245ms,68
5001,46.815147411s,115
5001,34.586788ms,68
5001,34.607076ms,68
5001,50.039819ms,68
5001,64.984562ms,68
5001,65.059818ms,68
5001,46.815136442s,115
5001,46.815146699s,115
5001,46.815149414s,115
5001,19.54892ms,68
5001,27.360301ms,68
5001,56.39182ms,68
5001,46.815137774s,115
5001,50.014312ms,68
5001,56.347013ms,68
5001,65.029062ms,68
5001,19.49318ms,68
5001,27.377472ms,68
5001,46.815153481s,115
5001,13.150262ms,68
5001,27.372907ms,68
5001,46.815143894s,115
5001,27.350969ms,68
5001,27.382392ms,68
5001,34.595012ms,68
5001,46.815130949s,115
5001,19.502397ms,68
5001,34.565612ms,68
5001,34.574ms,68
5001,13.138669ms,68
5001,34.61331ms,68
5001,56.380787ms,68
5001,7.400109ms,68
5001,19.468328ms,68
5001,42.919722ms,68
5001,42.930437ms,68
5001,56.358262ms,68
5001,46.815152691s,115
5001,56.316763ms,68
5001,56.374909ms,68
5001,46.815140371s,115
5001,7.407698ms,68
5001,56.271992ms,68
5001,56.305666ms,68
5001,56.340214ms,68
5001,46.815142651s,115
5001,42.876487ms,68
5001,42.89342ms,68
5001,65.005797ms,68
5001,7.38934ms,68
5001,34.580098ms,68
5001,56.29713ms,68
