Port Number,Time Since Start,Bandwidth
5000,58.982595ms,68
5000,73.40813ms,68
5000,28.950907ms,68
5000,73.49103ms,68
5000,823.131074ms,80
5000,36.238429ms,68
5000,73.433873ms,68
5000,36.274962ms,68
5000,51.470097ms,68
5000,65.214389ms,68
5000,73.377425ms,68
5000,44.375938ms,68
5000,51.416034ms,68
5000,59.005637ms,68
5000,22.126394ms,68
5000,36.251407ms,68
5000,73.413158ms,68
5000,44.398669ms,68
5000,51.377608ms,68
5000,22.13284ms,68
5000,44.469525ms,68
5000,51.482152ms,68
5000,73.365883ms,68
5000,823.142641ms,80
5000,16.223651ms,68
5000,36.206799ms,68
5000,44.419336ms,68
5000,44.439471ms,68
5000,51.494222ms,68
5000,65.246035ms,68
5000,36.217184ms,68
5000,44.475524ms,68
5000,58.938906ms,68
5000,58.958665ms,68
5000,65.170165ms,68
5000,823.12605ms,80
5000,51.476897ms,68
5000,51.529801ms,68
5000,73.420405ms,68
5000,28.929635ms,68
5000,51.388635ms,68
5000,58.946216ms,68
5000,73.334922ms,68
5000,823.139274ms,80
5000,22.11009ms,68
5000,36.229516ms,68
5000,65.221308ms,68
5000,36.24436ms,68
5000,65.267777ms,68
5000,823.137197ms,80
5000,59.010753ms,68
5000,65.208794ms,68
5000,823.141845ms,80
5000,22.156716ms,68
5000,65.201386ms,68
5000,28.965003ms,68
5000,36.268969ms,68
5000,58.977009ms,68
5000,58.993103ms,68
5000,65.234845ms,68
5000,73.371206ms,68
5000,73.522372ms,68
5000,65.19473ms,68
5000,73.358633ms,68
5000,823.134676ms,80
5000,44.385689ms,68
5000,51.427069ms,68
5000,58.952215ms,68
5000,58.971182ms,68
5000,65.177916ms,68
5000,16.314654ms,68
5000,28.974499ms,68
5000,58.930781ms,68
5000,73.382978ms,68
5000,16.326642ms,68
5000,58.922437ms,68
5000,73.396384ms,68
5000,22.164016ms,68
5000,65.24072ms,68
5000,73.390364ms,68
5000,73.40331ms,68
5000,73.513744ms,68
5000,28.987513ms,68
5000,44.405193ms,68
5000,44.480345ms,68
5000,51.395968ms,68
5000,823.140709ms,80
5000,16.332638ms,68
5000,22.119178ms,68
5000,44.433289ms,68
5000,51.439058ms,68
5000,65.157077ms,68
5000,36.224148ms,68
5000,36.234252ms,68
5000,44.427852ms,68
5000,65.183909ms,68
5000,73.427037ms,68
5000,823.129498ms,80
5000,28.994054ms,68
5000,58.988502ms,68
5000,73.351485ms,68
5000,823.118837ms,80
5000,823.135569ms,80
5000,823.140043ms,80
5000,823.143346ms,80
5000,58.965268ms,68
5000,65.250236ms,68
5000,823.132126ms,80
5000,28.979706ms,68
5000,29.000192ms,68
5000,44.392316ms,68
5000,51.433196ms,68
5000,51.463242ms,68
5000,58.999716ms,68
5000,65.256721ms,68
5000,823.13323ms,80
5000,823.136381ms,80
5000,16.209524ms,68
5000,51.521196ms,68
5000,73.346345ms,68
5000,823.13803ms,80
5000,58.909029ms,68
5000,65.189007ms,68
5000,65.2274ms,68
5000,65.262242ms,68
5000,823.123174ms,80
5000,823.127897ms,80
