Port Number,Time Since Start,Bandwidth
5005,36.812591ms,68
5005,9.056811574s,80
5005,23.778921619s,115
5005,15.270909ms,68
5005,15.402497ms,68
5005,29.869996ms,68
5005,36.802602ms,68
5005,42.423288ms,68
5005,42.447476ms,68
5005,42.453409ms,68
5005,15.323585ms,68
5005,22.277017ms,68
5005,29.865165ms,68
5005,36.797127ms,68
5005,42.4594ms,68
5005,23.778877477s,115
5005,13.035995ms,68
5005,36.776247ms,68
5005,23.778917807s,115
5005,23.778918491s,115
5005,15.166766ms,68
5005,15.281367ms,68
5005,29.879615ms,68
5005,9.056875204s,80
5005,15.456627ms,68
5005,23.778880007s,115
5005,42.583266ms,68
5005,9.056807664s,80
5005,23.778916959s,115
5005,15.143066ms,68
5005,15.437879ms,68
5005,22.337451ms,68
5005,42.477827ms,68
5005,15.136417ms,68
5005,15.276374ms,68
5005,29.885365ms,68
5005,36.858557ms,68
5005,42.536304ms,68
5005,9.056873432s,80
5005,9.056877883s,80
5005,15.487306ms,68
5005,22.343811ms,68
5005,29.805916ms,68
5005,36.830584ms,68
5005,15.293424ms,68
5005,15.481076ms,68
5005,15.497591ms,68
5005,9.056877137s,80
5005,42.542229ms,68
5005,23.778916076s,115
5005,22.353069ms,68
5005,29.860156ms,68
5005,29.890836ms,68
5005,36.849425ms,68
5005,15.311305ms,68
5005,22.348577ms,68
5005,29.840933ms,68
5005,23.778915095s,115
5005,12.894619ms,68
5005,15.153144ms,68
5005,42.563426ms,68
5005,9.056813084s,80
5005,15.158962ms,68
5005,15.492925ms,68
5005,36.781023ms,68
5005,23.778882752s,115
5005,36.817496ms,68
5005,15.128364ms,68
5005,15.444855ms,68
5005,22.311316ms,68
5005,29.853196ms,68
5005,23.778881208s,115
5005,23.778920789s,115
5005,13.025411ms,68
5005,15.43141ms,68
5005,22.286312ms,68
5005,42.441148ms,68
5005,23.778874307s,115
5005,23.77888205s,115
5005,22.291993ms,68
5005,22.317428ms,68
5005,42.513716ms,68
5005,42.56914ms,68
5005,9.0568621s,80
5005,9.05687124s,80
5005,22.297829ms,68
5005,36.792116ms,68
5005,42.466531ms,68
5005,42.494858ms,68
5005,15.120846ms,68
5005,29.79666ms,68
5005,29.900796ms,68
5005,12.806825ms,68
5005,9.056872196s,80
5005,23.778902023s,115
5005,22.327613ms,68
5005,42.50666ms,68
5005,9.056867132s,80
5005,9.056869575s,80
5005,23.77887901s,115
5005,29.847237ms,68
5005,36.786176ms,68
5005,36.854077ms,68
5005,42.472129ms,68
5005,9.056865675s,80
5005,9.056875892s,80
5005,23.77888361s,115
5005,23.778919323s,115
5005,12.936247ms,68
5005,22.322402ms,68
5005,29.8322ms,68
5005,9.056810638s,80
5005,15.413487ms,68
5005,36.836029ms,68
5005,42.554202ms,68
5005,9.056876617s,80
5005,15.109234ms,68
5005,9.056863819s,80
5005,23.778876603s,115
5005,15.451256ms,68
5005,29.896027ms,68
5005,36.842822ms,68
5005,42.501944ms,68
5005,15.317713ms,68
5005,22.332393ms,68
5005,42.433729ms,68
5005,23.778920011s,115
5005,15.148206ms,68
5005,15.306252ms,68
5005,15.461378ms,68
5005,29.812248ms,68
5005,9.056868321s,80
5005,15.260207ms,68
5005,15.287778ms,68
5005,36.76197ms,68
5005,36.807409ms,68
5005,13.042018ms,68
5005,36.771142ms,68
5005,9.056874252s,80
