Port Number,Time Since Start,Bandwidth
5002,1.040636285s,80
5002,9.27209ms,68
5002,23.148694ms,68
5002,53.206199ms,68
5002,62.364285ms,68
5002,1.040438979s,80
5002,1.040639477s,80
5002,23.086563ms,68
5002,23.154577ms,68
5002,40.036153ms,68
5002,47.257522ms,68
5002,62.342966ms,68
5002,1.040627094s,80
5002,16.629021ms,68
5002,40.002733ms,68
5002,53.231514ms,68
5002,62.412345ms,68
5002,62.446093ms,68
5002,16.590611ms,68
5002,40.049009ms,68
5002,47.229029ms,68
5002,1.040435463s,80
5002,1.040641817s,80
5002,62.318672ms,68
5002,62.327655ms,68
5002,62.391691ms,68
5002,23.099146ms,68
5002,47.165343ms,68
5002,47.207844ms,68
5002,47.270309ms,68
5002,53.302555ms,68
5002,23.092079ms,68
5002,32.15279ms,68
5002,40.014922ms,68
5002,62.435706ms,68
5002,39.98236ms,68
5002,47.252144ms,68
5002,53.175744ms,68
5002,1.04063726s,80
5002,16.601351ms,68
5002,62.385405ms,68
5002,23.077404ms,68
5002,1.040641021s,80
5002,16.614364ms,68
5002,23.119501ms,68
5002,62.358284ms,68
5002,32.165862ms,68
5002,53.22512ms,68
5002,53.292163ms,68
5002,62.369526ms,68
5002,10.03829ms,68
5002,40.025044ms,68
5002,47.234762ms,68
5002,53.263579ms,68
5002,1.040642466s,80
5002,23.056711ms,68
5002,62.417354ms,68
5002,1.040635166s,80
5002,32.182895ms,68
5002,53.2576ms,68
5002,53.268803ms,68
5002,62.333124ms,68
5002,16.608559ms,68
5002,53.187913ms,68
5002,62.374606ms,68
5002,1.040638484s,80
5002,9.36823ms,68
5002,10.026096ms,68
5002,23.067177ms,68
5002,1.040624224s,80
5002,23.134992ms,68
5002,32.173276ms,68
5002,53.193576ms,68
5002,62.424326ms,68
5002,39.991794ms,68
5002,40.054682ms,68
5002,53.297067ms,68
5002,62.337855ms,68
5002,62.379951ms,68
5002,1.040631354s,80
5002,32.138434ms,68
5002,32.189865ms,68
5002,40.020295ms,68
5002,47.214393ms,68
5002,53.281243ms,68
5002,10.056072ms,68
5002,53.20022ms,68
5002,62.441319ms,68
5002,47.275396ms,68
5002,10.043676ms,68
5002,16.596138ms,68
5002,47.222569ms,68
5002,47.241817ms,68
5002,53.252005ms,68
5002,53.274642ms,68
5002,1.040466255s,80
5002,32.210225ms,68
5002,40.041635ms,68
5002,47.179966ms,68
5002,47.262902ms,68
5002,53.286362ms,68
5002,32.103425ms,68
5002,53.217235ms,68
5002,1.040438095s,80
5002,1.04062946s,80
5002,1.040640281s,80
5002,10.050312ms,68
5002,39.997271ms,68
5002,47.246936ms,68
5002,1.040632694s,80
5002,16.622692ms,68
5002,62.39641ms,68
5002,32.159783ms,68
5002,32.178337ms,68
5002,40.00919ms,68
5002,47.188194ms,68
5002,1.040634157s,80
5002,9.355854ms,68
5002,16.576494ms,68
5002,32.196427ms,68
5002,40.029737ms,68
