Port Number,Time Since Start,Bandwidth
5008,115.034532ms,68
5008,226.041192ms,68
5008,115.017836ms,68
5008,225.660886ms,68
5008,225.921541ms,68
5008,226.029924ms,68
5008,225.927169ms,68
5008,226.04663ms,68
5008,464.650234ms,68
5008,114.819347ms,68
5008,224.949648ms,68
5008,225.769662ms,68
5008,225.894069ms,68
5008,114.92042ms,68
5008,225.915408ms,68
5008,464.595797ms,68
5008,464.623253ms,68
5008,226.035751ms,68
5008,226.051892ms,68
5008,114.933191ms,68
5008,225.781422ms,68
5008,225.78752ms,68
5008,225.910031ms,68
5008,115.028385ms,68
5008,225.80309ms,68
5008,464.610287ms,68
5008,464.685017ms,68
5008,224.964322ms,68
5008,225.904423ms,68
5008,226.06051ms,68
5008,464.641576ms,68
5008,464.671454ms,68
5008,225.673371ms,68
5008,225.793766ms,68
5008,226.019494ms,68
5008,464.633693ms,68
