Port Number,Transaction ID,Latency
5001,7c9ecb18ed32f3d9d298645214c7906e,0.001445
5001,4fdcc86f59b939053aa3bee8a717a3b9,0.004478
5001,2d4440cf854c67c75719603f55164af6,0.002392
5001,2a4c6edfe8e96aaca3993563a4c65590,0.005296
5001,f4221037b3ecc4ddaed5a14b1aefb1d1,0.015093
5001,766045ff828620e71e371f34ad15fcdf,0.008047
5001,3ae17b5e3d87f70ae11ea4682da22443,0.005198
5001,00cd8eafd55a4740a06f171d4d4c70c2,0.011302
5001,6b41a8f2aad8a78490cb69a919ed8bd5,0.001338
5001,bc00440c3f095ce565d32432ff6c6237,0.005150
5001,4dcd02cc95e7e79727a2c10b12f54423,0.009076
5001,08f1f98a7a53b5602612e32d2c8282d4,0.009347
5001,d225807a0c955a2becfd72e83ca20125,0.028074
5001,a0bfee28b89d271a5219f2aecc14f3bc,0.004166
5001,4b16a54e836ab9d04ecfb3311e9b5209,0.003613
5001,387c4a6a6ba92fe2468f15e33af22bdf,0.007641
5001,3064efaaec806296f9a92ede5ea79c0a,0.001871
5001,797653fed6e5cad99fe9d03c0361bd4e,0.013889
5001,e4ff8a2947898d4f724ac8a1c0e12431,0.005195
5001,6ac7859aa3a15a011988eda99add7dfc,0.008765
5001,27ea8c0aaae91f9dae8adb2f5f3c8619,0.012501
5001,bcd7db0907db9992ec114e6158d37f89,0.002778
5001,d2e49abda3010024bf0a887d676251a4,0.002312
