Port Number,Transaction ID,Latency
5007,4fdcc86f59b939053aa3bee8a717a3b9,0.004101
5007,2d4440cf854c67c75719603f55164af6,0.007023
5007,2a4c6edfe8e96aaca3993563a4c65590,0.008864
5007,f4221037b3ecc4ddaed5a14b1aefb1d1,0.016366
5007,766045ff828620e71e371f34ad15fcdf,0.010428
5007,3ae17b5e3d87f70ae11ea4682da22443,0.012409
5007,00cd8eafd55a4740a06f171d4d4c70c2,0.004675
5007,6b41a8f2aad8a78490cb69a919ed8bd5,0.002125
5007,bc00440c3f095ce565d32432ff6c6237,0.006593
5007,4dcd02cc95e7e79727a2c10b12f54423,0.011198
5007,08f1f98a7a53b5602612e32d2c8282d4,0.010314
5007,d225807a0c955a2becfd72e83ca20125,0.029624
5007,a0bfee28b89d271a5219f2aecc14f3bc,0.004952
5007,4b16a54e836ab9d04ecfb3311e9b5209,0.013473
5007,387c4a6a6ba92fe2468f15e33af22bdf,0.008842
5007,3064efaaec806296f9a92ede5ea79c0a,0.006433
5007,797653fed6e5cad99fe9d03c0361bd4e,0.010478
5007,e4ff8a2947898d4f724ac8a1c0e12431,0.001743
5007,6ac7859aa3a15a011988eda99add7dfc,0.015387
5007,27ea8c0aaae91f9dae8adb2f5f3c8619,0.015009
5007,bcd7db0907db9992ec114e6158d37f89,0.003766
5007,d2e49abda3010024bf0a887d676251a4,0.005261
