Port Number,Time Since Start,Bandwidth
5007,13.048011675s,68
5007,13.052544592s,68
5007,13.052579716s,68
5007,13.052742958s,68
5007,13.064584897s,68
5007,13.06492717s,68
5007,13.052536s,68
5007,13.064721871s,68
5007,13.064916049s,68
5007,13.064920677s,68
5007,13.052298406s,68
5007,13.052416662s,68
5007,13.052712638s,68
5007,13.052732737s,68
5007,13.064738085s,68
5007,13.064571807s,68
5007,13.047920827s,68
5007,13.052157639s,68
5007,13.052267839s,68
5007,13.052282713s,68
5007,13.052462585s,68
5007,13.052584862s,68
5007,13.052723867s,68
5007,13.064733446s,68
5007,13.065036632s,68
5007,13.06456549s,68
5007,13.064602118s,68
5007,13.064769865s,68
5007,13.064595823s,68
5007,13.064980909s,68
5007,13.052434255s,68
5007,13.064524597s,68
5007,13.064591083s,68
5007,13.064933088s,68
5007,13.052428172s,68
5007,13.052602551s,68
5007,13.052728114s,68
5007,13.06480238s,68
5007,13.052261551s,68
5007,13.064607911s,68
5007,13.064765189s,68
5007,13.064952963s,68
5007,13.052169044s,68
5007,13.052411224s,68
5007,13.052608383s,68
5007,13.052763592s,68
5007,13.05238853s,68
5007,13.052596916s,68
5007,13.06454006s,68
5007,13.064612887s,68
5007,13.064995459s,68
5007,13.064786649s,68
5007,13.064813841s,68
5007,13.052151365s,68
5007,13.052163844s,68
5007,13.052250597s,68
5007,13.064760749s,68
5007,13.064948469s,68
5007,13.05217952s,68
5007,13.052421241s,68
5007,13.064742695s,68
5007,13.064961563s,68
5007,13.064966276s,68
5007,13.052703187s,68
5007,13.052754801s,68
5007,13.064514199s,68
5007,13.064712941s,68
5007,13.064798096s,68
5007,13.06480727s,68
5007,13.052570245s,68
5007,13.052590947s,68
5007,13.064944201s,68
5007,13.05227372s,68
5007,13.052293778s,68
5007,13.052718503s,68
5007,13.064749015s,68
5007,13.047999436s,68
5007,13.064909604s,68
5007,13.052440011s,68
5007,13.052749014s,68
5007,13.064532755s,68
5007,13.052738554s,68
5007,13.064938745s,68
5007,13.052405773s,68
5007,13.052575542s,68
5007,13.064792538s,68
5007,13.052144014s,68
5007,13.052288211s,68
5007,13.064557617s,68
5007,13.052769992s,68
5007,13.064726527s,68
5007,13.052119984s,68
5007,13.064546163s,68
5007,13.064500224s,68
5007,13.064774483s,68
5007,13.064894048s,68
5007,13.064904489s,68
5007,13.064975264s,68
5007,13.064985549s,68
5007,13.064578207s,68
5007,13.064619662s,68
5007,13.06478095s,68
5007,13.064970712s,68
5007,13.065029564s,68
5007,13.052400074s,68
5007,13.052563876s,68
5007,13.064551268s,68
5007,13.064754803s,68
