Port Number,Time Since Start,Bandwidth
5008,13.020743232s,68
5008,13.020838413s,68
5008,13.021014039s,68
5008,13.021046431s,68
5008,13.020072014s,68
5008,13.020503289s,68
5008,13.020241776s,68
5008,13.0202538s,68
5008,13.020411638s,68
5008,13.020541779s,68
5008,13.021058872s,68
5008,13.013270457s,68
5008,13.013354181s,68
5008,13.020697303s,68
5008,13.020406121s,68
5008,13.020568252s,68
5008,13.021008193s,68
5008,13.020719238s,68
5008,13.020910342s,68
5008,13.013458723s,68
5008,13.020077687s,68
5008,13.020096857s,68
5008,13.020218028s,68
5008,13.020275415s,68
5008,13.020524789s,68
5008,13.013344171s,68
5008,13.013452879s,68
5008,13.021089986s,68
5008,13.020713672s,68
5008,13.021030727s,68
5008,13.020128689s,68
5008,13.02021079s,68
5008,13.020389139s,68
5008,13.020737399s,68
5008,13.020899241s,68
5008,13.020904839s,68
5008,13.013443031s,68
5008,13.020090678s,68
5008,13.020583877s,68
5008,13.020702886s,68
5008,13.020754051s,68
5008,13.020822329s,68
5008,13.020888906s,68
5008,13.021053131s,68
5008,13.020122842s,68
5008,13.020362002s,68
5008,13.021079027s,68
5008,13.021084422s,68
5008,13.020691684s,68
5008,13.020724782s,68
5008,13.020872968s,68
5008,13.021002703s,68
5008,13.02106463s,68
5008,13.020377839s,68
5008,13.020562642s,68
5008,13.020427621s,68
5008,13.020678959s,68
5008,13.020730758s,68
5008,13.020844384s,68
5008,13.02085564s,68
5008,13.020997109s,68
5008,13.020201924s,68
5008,13.02037207s,68
5008,13.021025145s,68
5008,13.020589764s,68
5008,13.020893388s,68
5008,13.020981381s,68
5008,13.020383459s,68
5008,13.020518517s,68
5008,13.020267868s,68
5008,13.020513537s,68
5008,13.020578223s,68
5008,13.020083917s,68
5008,13.020108436s,68
5008,13.020423302s,68
5008,13.020832625s,68
5008,13.020878324s,68
5008,13.020400266s,68
5008,13.020417777s,68
5008,13.020536341s,68
5008,13.020849987s,68
5008,13.020883558s,68
5008,13.02099134s,68
5008,13.02010272s,68
5008,13.020530684s,68
5008,13.020235639s,68
5008,13.020550446s,68
5008,13.020556872s,68
5008,13.020668578s,68
5008,13.020058498s,68
5008,13.020230055s,68
5008,13.020867437s,68
5008,13.021019867s,68
5008,13.021073164s,68
5008,13.020116842s,68
5008,13.020433961s,68
5008,13.020259387s,68
5008,13.020394781s,68
5008,13.020684308s,68
5008,13.020708306s,68
5008,13.020748622s,68
5008,13.020861681s,68
5008,13.02022444s,68
5008,13.020247728s,68
