Port Number,Time Since Start,Bandwidth
5001,13.307571782s,68
5001,13.307587896s,68
5001,13.3148263s,68
5001,13.314902303s,68
5001,13.314914007s,68
5001,13.307566079s,68
5001,13.307152862s,68
5001,13.307157455s,68
5001,13.307710884s,68
5001,13.307138442s,68
5001,13.307452579s,68
5001,13.314819348s,68
5001,13.314833104s,68
5001,13.314882161s,68
5001,13.307299718s,68
5001,13.306992476s,68
5001,13.307164726s,68
5001,13.31489351s,68
5001,13.299536461s,68
5001,13.307004032s,68
5001,13.307273589s,68
5001,13.307432707s,68
5001,13.30746889s,68
5001,13.30757737s,68
5001,13.314794476s,68
5001,13.314923546s,68
5001,13.299622787s,68
5001,13.307009333s,68
5001,13.307016659s,68
5001,13.30702974s,68
5001,13.307144094s,68
5001,13.30725627s,68
5001,13.307617018s,68
5001,13.30775862s,68
5001,13.299548218s,68
5001,13.314839767s,68
5001,13.307287798s,68
5001,13.307411003s,68
5001,13.30742663s,68
5001,13.307463203s,68
5001,13.307718188s,68
5001,13.314845704s,68
5001,13.314875975s,68
5001,13.307118467s,68
5001,13.307132551s,68
5001,13.307583448s,68
5001,13.30775314s,68
5001,13.314869418s,68
5001,13.307035653s,68
5001,13.307769361s,68
5001,13.307448358s,68
5001,13.307592289s,68
5001,13.307625597s,68
5001,13.307722843s,68
5001,13.307726999s,68
5001,13.299632827s,68
5001,13.307438128s,68
5001,13.307442343s,68
5001,13.307555679s,68
5001,13.307747075s,68
5001,13.314811954s,68
5001,13.314908687s,68
5001,13.29830272s,68
5001,13.307598392s,68
5001,13.307419628s,68
5001,13.307763988s,68
5001,13.307611302s,68
5001,13.307293553s,68
5001,13.307305194s,68
5001,13.307457032s,68
5001,13.307605392s,68
5001,13.307738304s,68
5001,13.314805715s,68
5001,13.314897938s,68
5001,13.307261229s,68
5001,13.307023793s,68
5001,13.307148606s,68
5001,13.307245433s,68
5001,13.307265953s,68
5001,13.314889005s,68
5001,13.299638593s,68
5001,13.307701931s,68
5001,13.307732776s,68
5001,13.307742654s,68
5001,13.314919014s,68
5001,13.307279236s,68
