Port Number,Time Since Start,Bandwidth
5000,13.312206685s,68
5000,13.31224072s,68
5000,13.312246781s,68
5000,13.312548452s,68
5000,13.312559361s,68
5000,13.313553918s,68
5000,13.304444593s,68
5000,13.312105013s,68
5000,13.312111812s,68
5000,13.312526253s,68
5000,13.313505624s,68
5000,13.313521523s,68
5000,13.33608927s,68
5000,13.312257286s,68
5000,13.312376547s,68
5000,13.312484092s,68
5000,13.312537866s,68
5000,13.313499839s,68
5000,13.313494098s,68
5000,13.312403603s,68
5000,13.31257414s,68
5000,13.31330314s,68
5000,13.313331699s,68
5000,13.31333718s,68
5000,13.31336635s,68
5000,13.313466443s,68
5000,13.336143868s,68
5000,13.336149366s,68
5000,13.312251361s,68
5000,13.312351978s,68
5000,13.312382127s,68
5000,13.31238782s,68
5000,13.313353376s,68
5000,13.313516047s,68
5000,13.33610554s,68
5000,13.336156728s,68
5000,13.336165284s,68
5000,13.336176984s,68
5000,13.312130765s,68
5000,13.312217535s,68
5000,13.313535748s,68
5000,13.336075545s,68
5000,13.336111225s,68
5000,13.312267315s,68
5000,13.312580258s,68
5000,13.31332563s,68
5000,13.31348844s,68
5000,13.304257823s,68
5000,13.312077662s,68
5000,13.312364539s,68
5000,13.312397875s,68
5000,13.31354209s,68
5000,13.304368209s,68
5000,13.312519876s,68
5000,13.312532026s,68
5000,13.31330911s,68
5000,13.313320729s,68
5000,13.33609653s,68
5000,13.336138023s,68
5000,13.313288688s,68
5000,13.304450322s,68
5000,13.312092342s,68
5000,13.312263056s,68
5000,13.312356659s,68
5000,13.312391913s,68
5000,13.312409207s,68
5000,13.312543673s,68
5000,13.313482446s,68
5000,13.336127757s,68
5000,13.336186864s,68
5000,13.312098973s,68
5000,13.312235102s,68
5000,13.31327238s,68
5000,13.313531001s,68
5000,13.3361164s,68
5000,13.312342058s,68
5000,13.312370822s,68
5000,13.312475752s,68
5000,13.312083778s,68
5000,13.312223898s,68
5000,13.312229725s,68
5000,13.304434951s,68
5000,13.31206717s,68
5000,13.31212481s,68
5000,13.31329705s,68
5000,13.313315025s,68
5000,13.313475163s,68
5000,13.313509904s,68
5000,13.336080893s,68
5000,13.312116245s,68
5000,13.312553396s,68
5000,13.313341526s,68
5000,13.313359295s,68
5000,13.313526867s,68
5000,13.313548558s,68
5000,13.336061222s,68
5000,13.336132839s,68
5000,13.33617002s,68
5000,13.336182307s,68
5000,13.304357638s,68
5000,13.31256506s,68
5000,13.31334756s,68
5000,13.336121539s,68
