Port Number,Time Since Start,Bandwidth
5006,13.112764618s,68
5006,13.09810675s,68
5006,13.112469866s,68
5006,13.112609039s,68
5006,13.098000783s,68
5006,13.098413047s,68
5006,13.112442586s,68
5006,13.098250587s,68
5006,13.112624931s,68
5006,13.112857304s,68
5006,13.112372946s,68
5006,13.098267617s,68
5006,13.112406887s,68
5006,13.112798582s,68
5006,13.112782521s,68
5006,13.098214569s,68
5006,13.112592365s,68
5006,13.098387918s,68
5006,13.112361184s,68
5006,13.112596488s,68
5006,13.098255108s,68
5006,13.112656143s,68
5006,13.112661639s,68
5006,13.112750467s,68
5006,13.098440572s,68
5006,13.112614828s,68
5006,13.112833944s,68
5006,13.097809666s,68
5006,13.098222578s,68
5006,13.112650291s,68
5006,13.112775583s,68
5006,13.112827765s,68
5006,13.098102189s,68
5006,13.098233798s,68
5006,13.112431437s,68
5006,13.11260288s,68
5006,13.098090366s,68
5006,13.112412942s,68
5006,13.112463889s,68
5006,13.112580029s,68
5006,13.098073395s,68
5006,13.098417839s,68
5006,13.112759522s,68
5006,13.097926344s,68
5006,13.112634903s,68
5006,13.098244913s,68
5006,13.097788918s,68
5006,13.098096056s,68
5006,13.112670326s,68
5006,13.098261771s,68
5006,13.112453207s,68
5006,13.112802913s,68
5006,13.112839265s,68
5006,13.098397128s,68
5006,13.112399759s,68
5006,13.112417582s,68
5006,13.1125706s,68
5006,13.11263968s,68
5006,13.112813966s,68
5006,13.097936769s,68
5006,13.097962873s,68
5006,13.112392397s,68
5006,13.097956427s,68
5006,13.112620611s,68
5006,13.097803606s,68
5006,13.112381235s,68
5006,13.112794181s,68
5006,13.097917137s,68
5006,13.098126065s,68
5006,13.098429585s,68
5006,13.112476422s,68
5006,13.097794251s,68
5006,13.094956364s,68
5006,13.098142019s,68
5006,13.098407315s,68
5006,13.098401287s,68
5006,13.112630158s,68
5006,13.097674671s,68
5006,13.097815435s,68
5006,13.098446153s,68
5006,13.112436357s,68
5006,13.112457506s,68
5006,13.112665879s,68
5006,13.097680751s,68
5006,13.097995155s,68
5006,13.098084312s,68
5006,13.098435119s,68
5006,13.112862197s,68
5006,13.112843442s,68
5006,13.097661375s,68
5006,13.11281959s,68
5006,13.112788383s,68
5006,13.097686875s,68
5006,13.098229128s,68
5006,13.112424881s,68
5006,13.112847751s,68
5006,13.097706195s,68
5006,13.098239498s,68
5006,13.0984238s,68
5006,13.112585145s,68
5006,13.112771481s,68
5006,13.112807371s,68
5006,13.098135511s,68
5006,13.112448646s,68
5006,13.112643907s,68
5006,13.097779105s,68
5006,13.097987766s,68
