Port Number,Time Since Start,Bandwidth
5005,13.165368097s,68
5005,13.165373951s,68
5005,13.16404962s,68
5005,13.164177101s,68
5005,13.164321072s,68
5005,13.16457143s,68
5005,13.164300153s,68
5005,13.164326701s,68
5005,13.164457472s,68
5005,13.164486048s,68
5005,13.163882878s,68
5005,13.163996585s,68
5005,13.164144047s,68
5005,13.164161165s,68
5005,13.15272578s,68
5005,13.164019647s,68
5005,13.164447559s,68
5005,13.16462313s,68
5005,13.16463848s,68
5005,13.165396977s,68
5005,13.164037064s,68
5005,13.164138046s,68
5005,13.164149788s,68
5005,13.164278246s,68
5005,13.164261682s,68
5005,13.164272081s,68
5005,13.164428608s,68
5005,13.164468884s,68
5005,13.163853231s,68
5005,13.163870322s,68
5005,13.164031323s,68
5005,13.164166932s,68
5005,13.16447465s,68
5005,13.16448047s,68
5005,13.164581478s,68
5005,13.165362609s,68
5005,13.165427377s,68
5005,13.164284364s,68
5005,13.164441819s,68
5005,13.164629449s,68
5005,13.165351535s,68
5005,13.165345686s,68
5005,13.165357028s,68
5005,13.164181299s,68
5005,13.16434976s,68
5005,13.164598866s,68
5005,13.165236862s,68
5005,13.165249385s,68
5005,13.16388884s,68
5005,13.164041556s,68
5005,13.165217006s,68
5005,13.165243148s,68
5005,13.16389763s,68
5005,13.164056216s,68
5005,13.164155381s,68
5005,13.165231134s,68
5005,13.164453219s,68
5005,13.152468839s,68
5005,13.152634085s,68
5005,13.164013985s,68
5005,13.164314417s,68
5005,13.16463409s,68
5005,13.165255286s,68
5005,13.165335133s,68
5005,13.165379797s,68
5005,13.163910749s,68
5005,13.164122506s,68
5005,13.164188522s,68
5005,13.164593071s,68
5005,13.165411963s,68
5005,13.164194271s,68
5005,13.16433707s,68
5005,13.164497306s,68
5005,13.15262116s,68
5005,13.16387673s,68
5005,13.164007927s,68
5005,13.164025425s,68
5005,13.164305537s,68
5005,13.165420776s,68
5005,13.152719856s,68
5005,13.163848396s,68
5005,13.163863027s,68
5005,13.163903388s,68
5005,13.164435969s,68
5005,13.164463466s,68
5005,13.164491598s,68
5005,13.165385706s,68
5005,13.163985789s,68
5005,13.164132101s,68
5005,13.164295732s,68
5005,13.164343733s,68
5005,13.16539107s,68
5005,13.165407585s,68
5005,13.165432948s,68
5005,13.165402828s,68
5005,13.152709525s,68
5005,13.164172621s,68
5005,13.164419907s,68
5005,13.164587453s,68
5005,13.165224832s,68
5005,13.163837798s,68
5005,13.16400232s,68
5005,13.164290298s,68
5005,13.164502704s,68
