Port Number,Time Since Start,Bandwidth
5004,13.230832716s,68
5004,13.231202992s,68
5004,13.23079221s,68
5004,13.230802542s,68
5004,13.216764989s,68
5004,13.230963362s,68
5004,13.230618198s,68
5004,13.230817501s,68
5004,13.216753953s,68
5004,13.230454044s,68
5004,13.2309501s,68
5004,13.230638534s,68
5004,13.230429192s,68
5004,13.230665324s,68
5004,13.23063117s,68
5004,13.230643086s,68
5004,13.230671042s,68
5004,13.2308381s,68
5004,13.231215233s,68
5004,13.216634626s,68
5004,13.23027498s,68
5004,13.23062592s,68
5004,13.230807146s,68
5004,13.216628309s,68
5004,13.230445185s,68
5004,13.230764982s,68
5004,13.23098008s,68
5004,13.230999207s,68
5004,13.23044102s,68
5004,13.231150816s,68
5004,13.230796576s,68
5004,13.230287963s,68
5004,13.23065843s,68
5004,13.21674827s,68
5004,13.2164573s,68
5004,13.231193018s,68
5004,13.231121994s,68
5004,13.231178704s,68
5004,13.230687798s,68
5004,13.230823035s,68
5004,13.231155637s,68
5004,13.230467041s,68
5004,13.231209628s,68
5004,13.230312584s,68
5004,13.230919947s,68
5004,13.231142341s,68
5004,13.216467981s,68
5004,13.216486274s,68
5004,13.230472772s,68
5004,13.230677004s,68
5004,13.231198308s,68
5004,13.216741435s,68
5004,13.230317711s,68
5004,13.231168298s,68
5004,13.230477262s,68
5004,13.230609334s,68
5004,13.216775029s,68
5004,13.23078647s,68
5004,13.230945845s,68
5004,13.230956992s,68
5004,13.216656439s,68
5004,13.230482741s,68
5004,13.230653073s,68
5004,13.231174217s,68
5004,13.230828615s,68
5004,13.23068311s,68
5004,13.216731279s,68
5004,13.230264655s,68
5004,13.230327958s,68
5004,13.230778723s,68
5004,13.216646979s,68
5004,13.216662199s,68
5004,13.216641146s,68
5004,13.230307824s,68
5004,13.230300598s,68
5004,13.230968943s,68
5004,13.230419933s,68
5004,13.230461365s,68
5004,13.230940021s,68
5004,13.230995095s,68
5004,13.216616312s,68
5004,13.231162096s,68
5004,13.230434101s,68
5004,13.23081318s,68
5004,13.216769601s,68
5004,13.23029566s,68
5004,13.230321971s,68
5004,13.230449694s,68
5004,13.216356972s,68
5004,13.216474025s,68
5004,13.230984612s,68
5004,13.216480668s,68
5004,13.216759509s,68
5004,13.230279935s,68
5004,13.230934232s,68
5004,13.230989035s,68
5004,13.216377763s,68
5004,13.231183861s,68
5004,13.23077298s,68
5004,13.230929558s,68
5004,13.231132143s,68
5004,13.216383834s,68
5004,13.231137447s,68
5004,13.216370427s,68
5004,13.230974882s,68
