Port Number,Time Since Start,Bandwidth
5008,13.607403ms,70
5008,13.615533ms,70
5008,7.947901ms,70
5008,7.966403ms,70
5008,8.600273ms,70
5008,9.022607ms,70
5008,9.057743ms,70
5008,9.122367ms,70
5008,13.725287ms,70
5008,7.520831ms,70
5008,7.557247ms,70
5008,8.587234ms,70
5008,8.75178ms,70
5008,9.104956ms,70
5008,13.630099ms,70
5008,7.936306ms,70
5008,8.135284ms,70
5008,8.607113ms,70
5008,8.836021ms,70
5008,9.137243ms,70
5008,13.598713ms,70
5008,13.646848ms,70
5008,5.988787ms,70
5008,8.220378ms,70
5008,8.548456ms,70
5008,8.766863ms,70
5008,8.815509ms,70
5008,9.078599ms,70
5008,13.713941ms,70
5008,7.97879ms,70
5008,8.528444ms,70
5008,8.573343ms,70
5008,9.159151ms,70
5008,13.583697ms,70
5008,13.654472ms,70
5008,8.829663ms,70
5008,13.637691ms,70
5008,7.984693ms,70
5008,8.160024ms,70
5008,8.1659ms,70
5008,8.177138ms,70
5008,8.202919ms,70
5008,8.535553ms,70
5008,13.730759ms,70
5008,9.129718ms,70
5008,5.974807ms,70
5008,7.96055ms,70
5008,8.190266ms,70
5008,9.041554ms,70
5008,9.048621ms,70
5008,9.092531ms,70
5008,7.504139ms,70
5008,7.930508ms,70
5008,7.94208ms,70
5008,8.124103ms,70
5008,8.741243ms,70
5008,13.719564ms,70
5008,5.125826ms,70
5008,7.543588ms,70
5008,7.972279ms,70
5008,8.795788ms,70
5008,8.801323ms,70
5008,8.807855ms,70
5008,4.979518ms,70
5008,8.823062ms,70
5008,9.071692ms,70
5008,7.550461ms,70
5008,7.906639ms,70
5008,8.208524ms,70
5008,8.567136ms,70
5008,9.085917ms,70
5008,13.700431ms,70
5008,8.183815ms,70
5008,8.580612ms,70
5008,9.03318ms,70
5008,9.112947ms,70
5008,7.536825ms,70
5008,7.924178ms,70
5008,8.226895ms,70
5008,8.593832ms,70
5008,8.152951ms,70
5008,8.542412ms,70
5008,9.064386ms,70
5008,9.09897ms,70
5008,13.687004ms,70
5008,13.694026ms,70
5008,5.137953ms,70
5008,7.954684ms,70
5008,8.51649ms,70
5008,8.560549ms,70
5008,8.759465ms,70
5008,8.783893ms,70
5008,8.790548ms,70
5008,13.623415ms,70
5008,5.99695ms,70
5008,7.513655ms,70
5008,8.196023ms,70
5008,8.554371ms,70
5008,8.718547ms,70
5008,8.774951ms,70
5008,13.671393ms,70
5008,13.679198ms,70
5008,13.707638ms,70
