Port Number,Time Since Start,Bandwidth
5007,9.97799ms,70
5007,10.551416ms,70
5007,14.742055ms,70
5007,14.758104ms,70
5007,23.152567ms,70
5007,8.847789ms,70
5007,9.952638ms,70
5007,10.223917ms,70
5007,10.587239ms,70
5007,14.944556ms,70
5007,9.938254ms,70
5007,9.94408ms,70
5007,14.937401ms,70
5007,23.111682ms,70
5007,9.753717ms,70
5007,14.873915ms,70
5007,10.593676ms,70
5007,14.859595ms,70
5007,23.127976ms,70
5007,10.216216ms,70
5007,10.562731ms,70
5007,10.229976ms,70
5007,10.244015ms,70
5007,14.811998ms,70
5007,9.726065ms,70
5007,9.964383ms,70
5007,14.794659ms,70
5007,23.036284ms,70
5007,9.927661ms,70
5007,14.724041ms,70
5007,10.268851ms,70
5007,10.537764ms,70
5007,10.56818ms,70
5007,14.701669ms,70
5007,23.050074ms,70
5007,23.140727ms,70
5007,8.858325ms,70
5007,8.864861ms,70
5007,10.557119ms,70
5007,8.680981ms,70
5007,9.760472ms,70
5007,14.925228ms,70
5007,14.957066ms,70
5007,23.013068ms,70
5007,10.599682ms,70
5007,10.611942ms,70
5007,23.02989ms,70
5007,9.733898ms,70
5007,10.263018ms,70
5007,10.277493ms,70
5007,10.52827ms,70
5007,10.544769ms,70
5007,10.581482ms,70
5007,23.023627ms,70
5007,23.134978ms,70
5007,10.111375ms,70
5007,10.257206ms,70
5007,10.250758ms,70
5007,10.575693ms,70
5007,10.605489ms,70
5007,14.819636ms,70
5007,8.470992ms,70
5007,9.767424ms,70
5007,23.105333ms,70
5007,9.740844ms,70
5007,23.070268ms,70
5007,10.190507ms,70
5007,14.751056ms,70
5007,14.915989ms,70
5007,9.913638ms,70
5007,9.958577ms,70
5007,10.169101ms,70
5007,10.283984ms,70
5007,14.950858ms,70
5007,23.056458ms,70
5007,23.085663ms,70
5007,23.146509ms,70
5007,8.648877ms,70
5007,9.972042ms,70
5007,23.042881ms,70
5007,23.062715ms,70
