Port Number,Time Since Start,Bandwidth
5003,31.321045ms,70
5003,123.653974ms,70
5003,130.662594ms,70
5003,130.690407ms,70
5003,1.720238237s,80
5003,1.720243913s,80
5003,31.339086ms,70
5003,123.633298ms,70
5003,117.291782ms,70
5003,117.316812ms,70
5003,1.720234756s,80
5003,1.720270651s,116
5003,8.459921ms,70
5003,130.646032ms,70
5003,1.720262353s,116
5003,8.306441ms,70
5003,123.59275ms,70
5003,123.6029ms,70
5003,123.626558ms,70
5003,123.647518ms,70
5003,1.720269066s,116
5003,9.540102ms,70
5003,130.63629ms,70
5003,130.656019ms,70
5003,130.677883ms,70
5003,9.532942ms,70
5003,1.720242201s,80
5003,123.639282ms,70
5003,63.362028ms,70
5003,1.720240929s,80
5003,1.720269849s,116
5003,8.316977ms,70
5003,8.469074ms,70
5003,31.307774ms,70
5003,31.331513ms,70
5003,130.684004ms,70
5003,1.720237277s,80
5003,8.475486ms,70
5003,63.394862ms,70
5003,130.670912ms,70
5003,1.720266323s,116
5003,117.324147ms,70
5003,8.118471ms,70
5003,117.308788ms,70
5003,1.720243048s,80
5003,1.720265232s,116
5003,63.372729ms,70
5003,63.37976ms,70
5003,117.332148ms,70
5003,130.703968ms,70
5003,1.720239199s,80
5003,1.720263818s,116
5003,1.720267708s,116
5003,9.57774ms,70
5003,63.387184ms,70
5003,117.468207ms,70
5003,9.523683ms,70
5003,31.354696ms,70
5003,63.338894ms,70
5003,117.451226ms,70
5003,123.61861ms,70
