Port Number,Time Since Start,Bandwidth
5004,18.959623ms,70
5004,20.782652ms,70
5004,45.887823ms,70
5004,45.901846ms,70
5004,1.319109406s,80
5004,1.319111907s,80
5004,19.275022ms,70
5004,19.299305ms,70
5004,19.491801ms,70
5004,19.507452ms,70
5004,20.771379ms,70
5004,45.863299ms,70
5004,1.319124152s,116
5004,1.319124896s,116
5004,19.501203ms,70
5004,20.789106ms,70
5004,20.803888ms,70
5004,1.319122451s,116
5004,45.874478ms,70
5004,45.881298ms,70
5004,1.319106423s,80
5004,1.31911035s,80
5004,1.319123295s,116
