Port Number,Time Since Start,Bandwidth
5002,11.264503ms,70
5002,37.675966ms,70
5002,37.68463ms,70
5002,4.608844232s,116
5002,63.098452ms,70
5002,717.352607ms,115
5002,4.608767541s,80
5002,37.703617ms,70
5002,63.092088ms,70
5002,717.334018ms,79
5002,717.345928ms,115
5002,717.355679ms,115
5002,8.370425ms,70
5002,14.845293ms,70
5002,4.60876861s,80
5002,717.332614ms,79
5002,4.608766581s,80
5002,4.608842606s,116
5002,8.231081ms,70
5002,11.249818ms,70
5002,14.859574ms,70
5002,37.691767ms,70
5002,63.079796ms,70
5002,717.33498ms,79
5002,717.354851ms,115
5002,717.356475ms,115
5002,11.174269ms,70
5002,37.665525ms,70
5002,63.061204ms,70
5002,63.086235ms,70
5002,717.331059ms,79
5002,4.608761284s,80
5002,4.608840385s,116
5002,4.608843413s,116
5002,14.837588ms,70
5002,717.328459ms,79
5002,4.608764851s,80
5002,8.380318ms,70
5002,14.812899ms,70
5002,63.072774ms,70
5002,4.60884177s,116
