Port Number,Transaction ID,Latency
5000,d699ddd09a703b8506066c33a7aab720,0.015209
5000,d699ddd09a703b8506066c33a7aab720,0.015492
5000,d699ddd09a703b8506066c33a7aab720,0.015641
5000,d699ddd09a703b8506066c33a7aab720,0.015817
5000,d699ddd09a703b8506066c33a7aab720,0.015959
5000,d699ddd09a703b8506066c33a7aab720,0.016129
5000,d699ddd09a703b8506066c33a7aab720,0.016271
5000,d699ddd09a703b8506066c33a7aab720,0.016399
5000,d699ddd09a703b8506066c33a7aab720,0.016618
5000,d699ddd09a703b8506066c33a7aab720,0.016803
5000,d699ddd09a703b8506066c33a7aab720,0.016981
5000,d699ddd09a703b8506066c33a7aab720,0.017249
5000,d699ddd09a703b8506066c33a7aab720,0.017379
5000,d699ddd09a703b8506066c33a7aab720,0.017518
5000,d699ddd09a703b8506066c33a7aab720,0.017648
5000,d699ddd09a703b8506066c33a7aab720,0.017779
5000,d699ddd09a703b8506066c33a7aab720,0.017912
5000,d699ddd09a703b8506066c33a7aab720,0.018044
5000,d699ddd09a703b8506066c33a7aab720,0.018211
5000,d699ddd09a703b8506066c33a7aab720,0.018399
5000,d699ddd09a703b8506066c33a7aab720,0.018584
5000,d699ddd09a703b8506066c33a7aab720,0.018805
5000,d699ddd09a703b8506066c33a7aab720,0.018969
5000,d699ddd09a703b8506066c33a7aab720,0.019125
5000,d699ddd09a703b8506066c33a7aab720,0.019263
5000,d699ddd09a703b8506066c33a7aab720,0.019389
5000,d699ddd09a703b8506066c33a7aab720,0.019568
5000,d699ddd09a703b8506066c33a7aab720,0.019724
5000,d699ddd09a703b8506066c33a7aab720,0.019933
5000,d699ddd09a703b8506066c33a7aab720,0.020120
5000,d699ddd09a703b8506066c33a7aab720,0.020290
5000,d699ddd09a703b8506066c33a7aab720,0.020534
5000,d699ddd09a703b8506066c33a7aab720,0.020706
5000,d699ddd09a703b8506066c33a7aab720,0.020850
5000,d699ddd09a703b8506066c33a7aab720,0.020980
5000,d699ddd09a703b8506066c33a7aab720,0.021127
5000,d699ddd09a703b8506066c33a7aab720,0.021312
5000,d699ddd09a703b8506066c33a7aab720,0.021519
5000,d699ddd09a703b8506066c33a7aab720,0.021677
5000,d699ddd09a703b8506066c33a7aab720,0.021852
5000,d699ddd09a703b8506066c33a7aab720,0.022010
5000,d699ddd09a703b8506066c33a7aab720,0.022145
5000,d699ddd09a703b8506066c33a7aab720,0.022283
5000,d699ddd09a703b8506066c33a7aab720,0.022415
5000,d699ddd09a703b8506066c33a7aab720,0.022684
5000,d699ddd09a703b8506066c33a7aab720,0.022829
5000,d699ddd09a703b8506066c33a7aab720,0.023085
5000,d699ddd09a703b8506066c33a7aab720,0.023292
5000,d699ddd09a703b8506066c33a7aab720,0.023505
5000,d699ddd09a703b8506066c33a7aab720,0.023639
5000,d699ddd09a703b8506066c33a7aab720,0.023798
5000,d699ddd09a703b8506066c33a7aab720,0.122895
5000,d699ddd09a703b8506066c33a7aab720,0.123106
5000,d699ddd09a703b8506066c33a7aab720,0.123245
5000,d699ddd09a703b8506066c33a7aab720,0.123399
5000,d699ddd09a703b8506066c33a7aab720,0.123572
5000,d699ddd09a703b8506066c33a7aab720,0.123730
5000,d699ddd09a703b8506066c33a7aab720,0.123894
5000,d699ddd09a703b8506066c33a7aab720,0.124040
5000,d699ddd09a703b8506066c33a7aab720,0.124187
5000,d699ddd09a703b8506066c33a7aab720,0.124343
5000,d699ddd09a703b8506066c33a7aab720,0.124493
5000,d699ddd09a703b8506066c33a7aab720,0.124641
5000,d699ddd09a703b8506066c33a7aab720,0.124836
5000,d699ddd09a703b8506066c33a7aab720,0.125038
5000,d699ddd09a703b8506066c33a7aab720,0.125208
5000,d699ddd09a703b8506066c33a7aab720,0.125333
5000,d699ddd09a703b8506066c33a7aab720,0.125455
5000,d699ddd09a703b8506066c33a7aab720,0.125600
5000,d699ddd09a703b8506066c33a7aab720,0.125721
5000,d699ddd09a703b8506066c33a7aab720,0.125865
5000,d699ddd09a703b8506066c33a7aab720,0.126028
5000,d699ddd09a703b8506066c33a7aab720,0.126191
5000,d699ddd09a703b8506066c33a7aab720,0.126367
5000,d699ddd09a703b8506066c33a7aab720,0.126528
5000,d699ddd09a703b8506066c33a7aab720,0.126662
5000,d699ddd09a703b8506066c33a7aab720,0.126789
5000,d699ddd09a703b8506066c33a7aab720,0.126942
