Port Number,Transaction ID,Latency
5002,d699ddd09a703b8506066c33a7aab720,0.001646
5002,d699ddd09a703b8506066c33a7aab720,0.001874
5002,d699ddd09a703b8506066c33a7aab720,0.045658
5002,d699ddd09a703b8506066c33a7aab720,0.045882
5002,d699ddd09a703b8506066c33a7aab720,0.046030
5002,d699ddd09a703b8506066c33a7aab720,0.046161
5002,d699ddd09a703b8506066c33a7aab720,0.046333
5002,d699ddd09a703b8506066c33a7aab720,0.046507
5002,d699ddd09a703b8506066c33a7aab720,0.046649
5002,d699ddd09a703b8506066c33a7aab720,0.046841
5002,d699ddd09a703b8506066c33a7aab720,0.046977
5002,d699ddd09a703b8506066c33a7aab720,0.047130
5002,d699ddd09a703b8506066c33a7aab720,0.047291
5002,d699ddd09a703b8506066c33a7aab720,0.047477
5002,d699ddd09a703b8506066c33a7aab720,0.047615
5002,d699ddd09a703b8506066c33a7aab720,0.047742
5002,d699ddd09a703b8506066c33a7aab720,0.047874
5002,d699ddd09a703b8506066c33a7aab720,0.047998
5002,d699ddd09a703b8506066c33a7aab720,0.048152
5002,d699ddd09a703b8506066c33a7aab720,0.048281
5002,d699ddd09a703b8506066c33a7aab720,0.048496
5002,d699ddd09a703b8506066c33a7aab720,0.048731
5002,d699ddd09a703b8506066c33a7aab720,0.048909
5002,d699ddd09a703b8506066c33a7aab720,0.049075
5002,d699ddd09a703b8506066c33a7aab720,0.049219
5002,d699ddd09a703b8506066c33a7aab720,0.049360
5002,d699ddd09a703b8506066c33a7aab720,0.049518
5002,d699ddd09a703b8506066c33a7aab720,0.049670
5002,d699ddd09a703b8506066c33a7aab720,0.049799
5002,d699ddd09a703b8506066c33a7aab720,0.049948
5002,d699ddd09a703b8506066c33a7aab720,0.050099
5002,d699ddd09a703b8506066c33a7aab720,0.050274
5002,d699ddd09a703b8506066c33a7aab720,0.050430
5002,d699ddd09a703b8506066c33a7aab720,0.050616
5002,d699ddd09a703b8506066c33a7aab720,0.050747
5002,d699ddd09a703b8506066c33a7aab720,0.050869
5002,d699ddd09a703b8506066c33a7aab720,0.050990
5002,d699ddd09a703b8506066c33a7aab720,0.051138
5002,d699ddd09a703b8506066c33a7aab720,0.051321
5002,d699ddd09a703b8506066c33a7aab720,0.051492
5002,d699ddd09a703b8506066c33a7aab720,0.051672
5002,d699ddd09a703b8506066c33a7aab720,0.051796
5002,d699ddd09a703b8506066c33a7aab720,0.051944
5002,d699ddd09a703b8506066c33a7aab720,0.052101
5002,d699ddd09a703b8506066c33a7aab720,0.052317
5002,d699ddd09a703b8506066c33a7aab720,0.052487
5002,d699ddd09a703b8506066c33a7aab720,0.052629
5002,d699ddd09a703b8506066c33a7aab720,0.052825
5002,d699ddd09a703b8506066c33a7aab720,0.053017
5002,d699ddd09a703b8506066c33a7aab720,0.053207
5002,d699ddd09a703b8506066c33a7aab720,0.053329
5002,d699ddd09a703b8506066c33a7aab720,0.053496
5002,d699ddd09a703b8506066c33a7aab720,0.053641
5002,d699ddd09a703b8506066c33a7aab720,0.053781
5002,d699ddd09a703b8506066c33a7aab720,0.053936
5002,d699ddd09a703b8506066c33a7aab720,0.054081
5002,d699ddd09a703b8506066c33a7aab720,0.054285
5002,d699ddd09a703b8506066c33a7aab720,0.054444
5002,d699ddd09a703b8506066c33a7aab720,0.054617
5002,d699ddd09a703b8506066c33a7aab720,0.054736
5002,d699ddd09a703b8506066c33a7aab720,0.054872
5002,d699ddd09a703b8506066c33a7aab720,0.055022
5002,d699ddd09a703b8506066c33a7aab720,0.055154
5002,d699ddd09a703b8506066c33a7aab720,0.055309
5002,d699ddd09a703b8506066c33a7aab720,0.055493
5002,d699ddd09a703b8506066c33a7aab720,0.055692
5002,d699ddd09a703b8506066c33a7aab720,0.055888
5002,d699ddd09a703b8506066c33a7aab720,0.056039
5002,d699ddd09a703b8506066c33a7aab720,0.056161
5002,d699ddd09a703b8506066c33a7aab720,0.056320
5002,d699ddd09a703b8506066c33a7aab720,0.155938
5002,d699ddd09a703b8506066c33a7aab720,0.156140
5002,d699ddd09a703b8506066c33a7aab720,0.156373
5002,d699ddd09a703b8506066c33a7aab720,0.156556
5002,d699ddd09a703b8506066c33a7aab720,0.156692
5002,d699ddd09a703b8506066c33a7aab720,0.156845
5002,d699ddd09a703b8506066c33a7aab720,0.157005
5002,d699ddd09a703b8506066c33a7aab720,0.157133
5002,d699ddd09a703b8506066c33a7aab720,0.157352
5002,d699ddd09a703b8506066c33a7aab720,0.157530
5002,d699ddd09a703b8506066c33a7aab720,0.157665
5002,d699ddd09a703b8506066c33a7aab720,0.157795
5002,d699ddd09a703b8506066c33a7aab720,0.157950
5002,d699ddd09a703b8506066c33a7aab720,0.158128
5002,d699ddd09a703b8506066c33a7aab720,0.158292
5002,d699ddd09a703b8506066c33a7aab720,0.158429
5002,d699ddd09a703b8506066c33a7aab720,0.158569
5002,d699ddd09a703b8506066c33a7aab720,0.158753
5002,d699ddd09a703b8506066c33a7aab720,0.158931
5002,d699ddd09a703b8506066c33a7aab720,0.159066
5002,d699ddd09a703b8506066c33a7aab720,0.159328
5002,d699ddd09a703b8506066c33a7aab720,0.159562
5002,d699ddd09a703b8506066c33a7aab720,0.159770
5002,d699ddd09a703b8506066c33a7aab720,0.159914
5002,d699ddd09a703b8506066c33a7aab720,0.160050
5002,d699ddd09a703b8506066c33a7aab720,0.160218
5002,d699ddd09a703b8506066c33a7aab720,0.160390
5002,d699ddd09a703b8506066c33a7aab720,0.160573
5002,d699ddd09a703b8506066c33a7aab720,0.160739
5002,d699ddd09a703b8506066c33a7aab720,0.160896
5002,d699ddd09a703b8506066c33a7aab720,0.161068
5002,d699ddd09a703b8506066c33a7aab720,0.161269
5002,d699ddd09a703b8506066c33a7aab720,0.161414
5002,d699ddd09a703b8506066c33a7aab720,0.161554
5002,d699ddd09a703b8506066c33a7aab720,0.161686
5002,d699ddd09a703b8506066c33a7aab720,0.161850
5002,d699ddd09a703b8506066c33a7aab720,0.161995
5002,d699ddd09a703b8506066c33a7aab720,0.162133
5002,d699ddd09a703b8506066c33a7aab720,0.162262
5002,d699ddd09a703b8506066c33a7aab720,0.162446
5002,d699ddd09a703b8506066c33a7aab720,0.162632
5002,d699ddd09a703b8506066c33a7aab720,0.162776
5002,d699ddd09a703b8506066c33a7aab720,0.162921
5002,d699ddd09a703b8506066c33a7aab720,0.163088
5002,d699ddd09a703b8506066c33a7aab720,0.163221
5002,d699ddd09a703b8506066c33a7aab720,0.163392
5002,d699ddd09a703b8506066c33a7aab720,0.163533
5002,d699ddd09a703b8506066c33a7aab720,0.163663
5002,d699ddd09a703b8506066c33a7aab720,0.163830
5002,d699ddd09a703b8506066c33a7aab720,0.164015
5002,d699ddd09a703b8506066c33a7aab720,0.164171
5002,d699ddd09a703b8506066c33a7aab720,0.164298
5002,d699ddd09a703b8506066c33a7aab720,0.164431
5002,d699ddd09a703b8506066c33a7aab720,0.164611
5002,d699ddd09a703b8506066c33a7aab720,0.164758
5002,d699ddd09a703b8506066c33a7aab720,0.164889
5002,d699ddd09a703b8506066c33a7aab720,0.165018
5002,d699ddd09a703b8506066c33a7aab720,0.165144
5002,d699ddd09a703b8506066c33a7aab720,0.165286
5002,d699ddd09a703b8506066c33a7aab720,0.165419
5002,d699ddd09a703b8506066c33a7aab720,0.165578
5002,d699ddd09a703b8506066c33a7aab720,0.165723
5002,d699ddd09a703b8506066c33a7aab720,0.165865
5002,d699ddd09a703b8506066c33a7aab720,0.166021
5002,d699ddd09a703b8506066c33a7aab720,0.166138
5002,d699ddd09a703b8506066c33a7aab720,0.166262
5002,d699ddd09a703b8506066c33a7aab720,0.266397
5002,d699ddd09a703b8506066c33a7aab720,0.266647
5002,d699ddd09a703b8506066c33a7aab720,0.266786
5002,d699ddd09a703b8506066c33a7aab720,0.266958
5002,d699ddd09a703b8506066c33a7aab720,0.267094
5002,d699ddd09a703b8506066c33a7aab720,0.267256
5002,d699ddd09a703b8506066c33a7aab720,0.267430
5002,d699ddd09a703b8506066c33a7aab720,0.267583
5002,d699ddd09a703b8506066c33a7aab720,0.267736
5002,d699ddd09a703b8506066c33a7aab720,0.267913
5002,d699ddd09a703b8506066c33a7aab720,0.268059
5002,d699ddd09a703b8506066c33a7aab720,0.268196
5002,d699ddd09a703b8506066c33a7aab720,0.268354
5002,d699ddd09a703b8506066c33a7aab720,0.268503
5002,d699ddd09a703b8506066c33a7aab720,0.268679
5002,d699ddd09a703b8506066c33a7aab720,0.268817
5002,d699ddd09a703b8506066c33a7aab720,0.268946
5002,d699ddd09a703b8506066c33a7aab720,0.269149
5002,d699ddd09a703b8506066c33a7aab720,0.269303
5002,d699ddd09a703b8506066c33a7aab720,0.269457
5002,d699ddd09a703b8506066c33a7aab720,0.269618
5002,d699ddd09a703b8506066c33a7aab720,0.269774
5002,d699ddd09a703b8506066c33a7aab720,0.269908
5002,d699ddd09a703b8506066c33a7aab720,0.270061
5002,d699ddd09a703b8506066c33a7aab720,0.270251
5002,d699ddd09a703b8506066c33a7aab720,0.270371
5002,d699ddd09a703b8506066c33a7aab720,0.270512
5002,d699ddd09a703b8506066c33a7aab720,0.270651
5002,d699ddd09a703b8506066c33a7aab720,0.270809
5002,d699ddd09a703b8506066c33a7aab720,0.270993
5002,d699ddd09a703b8506066c33a7aab720,0.271133
5002,d699ddd09a703b8506066c33a7aab720,0.271264
5002,d699ddd09a703b8506066c33a7aab720,0.271415
5002,d699ddd09a703b8506066c33a7aab720,0.271576
5002,d699ddd09a703b8506066c33a7aab720,0.271704
5002,d699ddd09a703b8506066c33a7aab720,0.271875
5002,d699ddd09a703b8506066c33a7aab720,0.272022
5002,d699ddd09a703b8506066c33a7aab720,0.272150
5002,d699ddd09a703b8506066c33a7aab720,0.272288
5002,d699ddd09a703b8506066c33a7aab720,0.272431
5002,d699ddd09a703b8506066c33a7aab720,0.272593
5002,d699ddd09a703b8506066c33a7aab720,0.272799
5002,d699ddd09a703b8506066c33a7aab720,0.272960
5002,d699ddd09a703b8506066c33a7aab720,0.273090
5002,d699ddd09a703b8506066c33a7aab720,0.273219
5002,d699ddd09a703b8506066c33a7aab720,0.273343
5002,d699ddd09a703b8506066c33a7aab720,0.273568
5002,d699ddd09a703b8506066c33a7aab720,0.273923
5002,d699ddd09a703b8506066c33a7aab720,0.274148
5002,d699ddd09a703b8506066c33a7aab720,0.274338
5002,d699ddd09a703b8506066c33a7aab720,0.274566
5002,d699ddd09a703b8506066c33a7aab720,0.274711
5002,d699ddd09a703b8506066c33a7aab720,0.274854
5002,d699ddd09a703b8506066c33a7aab720,0.275026
5002,d699ddd09a703b8506066c33a7aab720,0.275189
5002,d699ddd09a703b8506066c33a7aab720,0.275332
5002,d699ddd09a703b8506066c33a7aab720,0.275543
5002,d699ddd09a703b8506066c33a7aab720,0.275692
5002,d699ddd09a703b8506066c33a7aab720,0.275844
5002,d699ddd09a703b8506066c33a7aab720,0.275991
5002,d699ddd09a703b8506066c33a7aab720,0.276130
5002,d699ddd09a703b8506066c33a7aab720,0.276253
5002,d699ddd09a703b8506066c33a7aab720,0.276399
5002,d699ddd09a703b8506066c33a7aab720,0.364949
5002,d699ddd09a703b8506066c33a7aab720,0.364996
5002,d699ddd09a703b8506066c33a7aab720,0.365018
5002,d699ddd09a703b8506066c33a7aab720,0.365037
5002,d699ddd09a703b8506066c33a7aab720,0.365088
5002,d699ddd09a703b8506066c33a7aab720,0.365100
5002,d699ddd09a703b8506066c33a7aab720,0.155922
5002,d699ddd09a703b8506066c33a7aab720,0.166459
5002,d699ddd09a703b8506066c33a7aab720,0.365935
5002,d699ddd09a703b8506066c33a7aab720,0.366078
5002,d699ddd09a703b8506066c33a7aab720,0.366226
5002,d699ddd09a703b8506066c33a7aab720,0.366410
5002,d699ddd09a703b8506066c33a7aab720,0.366619
5002,d699ddd09a703b8506066c33a7aab720,0.366788
5002,d699ddd09a703b8506066c33a7aab720,0.366957
5002,d699ddd09a703b8506066c33a7aab720,0.367103
5002,d699ddd09a703b8506066c33a7aab720,0.367290
5002,d699ddd09a703b8506066c33a7aab720,0.367482
5002,d699ddd09a703b8506066c33a7aab720,0.367611
5002,d699ddd09a703b8506066c33a7aab720,0.367769
5002,d699ddd09a703b8506066c33a7aab720,0.367944
5002,d699ddd09a703b8506066c33a7aab720,0.368090
5002,d699ddd09a703b8506066c33a7aab720,0.368228
5002,d699ddd09a703b8506066c33a7aab720,0.368377
5002,d699ddd09a703b8506066c33a7aab720,0.368553
5002,d699ddd09a703b8506066c33a7aab720,0.368706
5002,d699ddd09a703b8506066c33a7aab720,0.368896
5002,d699ddd09a703b8506066c33a7aab720,0.369026
5002,d699ddd09a703b8506066c33a7aab720,0.369166
5002,d699ddd09a703b8506066c33a7aab720,0.369377
5002,d699ddd09a703b8506066c33a7aab720,0.369532
5002,d699ddd09a703b8506066c33a7aab720,0.369661
5002,d699ddd09a703b8506066c33a7aab720,0.369815
5002,d699ddd09a703b8506066c33a7aab720,0.369956
5002,d699ddd09a703b8506066c33a7aab720,0.369969
5002,d699ddd09a703b8506066c33a7aab720,0.370697
5002,d699ddd09a703b8506066c33a7aab720,0.370820
5002,d699ddd09a703b8506066c33a7aab720,0.370983
5002,d699ddd09a703b8506066c33a7aab720,0.371130
5002,d699ddd09a703b8506066c33a7aab720,0.371257
5002,d699ddd09a703b8506066c33a7aab720,0.371456
5002,d699ddd09a703b8506066c33a7aab720,0.371609
5002,d699ddd09a703b8506066c33a7aab720,0.371728
5002,d699ddd09a703b8506066c33a7aab720,0.371910
5002,d699ddd09a703b8506066c33a7aab720,0.372048
5002,d699ddd09a703b8506066c33a7aab720,0.372163
5002,d699ddd09a703b8506066c33a7aab720,0.372292
5002,d699ddd09a703b8506066c33a7aab720,0.372431
5002,d699ddd09a703b8506066c33a7aab720,0.372623
5002,d699ddd09a703b8506066c33a7aab720,0.372816
5002,d699ddd09a703b8506066c33a7aab720,0.372966
5002,d699ddd09a703b8506066c33a7aab720,0.373102
5002,d699ddd09a703b8506066c33a7aab720,0.373286
5002,d699ddd09a703b8506066c33a7aab720,0.373450
5002,d699ddd09a703b8506066c33a7aab720,0.373647
5002,d699ddd09a703b8506066c33a7aab720,0.373773
5002,d699ddd09a703b8506066c33a7aab720,0.373908
5002,d699ddd09a703b8506066c33a7aab720,0.374026
5002,d699ddd09a703b8506066c33a7aab720,0.374166
5002,d699ddd09a703b8506066c33a7aab720,0.374316
5002,d699ddd09a703b8506066c33a7aab720,0.374457
5002,d699ddd09a703b8506066c33a7aab720,0.374649
5002,d699ddd09a703b8506066c33a7aab720,0.374799
5002,d699ddd09a703b8506066c33a7aab720,0.374919
5002,d699ddd09a703b8506066c33a7aab720,0.375036
5002,d699ddd09a703b8506066c33a7aab720,0.375169
5002,d699ddd09a703b8506066c33a7aab720,0.375327
5002,d699ddd09a703b8506066c33a7aab720,0.393564
5002,d699ddd09a703b8506066c33a7aab720,0.465899
5002,d699ddd09a703b8506066c33a7aab720,0.466048
5002,d699ddd09a703b8506066c33a7aab720,0.466202
5002,d699ddd09a703b8506066c33a7aab720,0.466361
5002,d699ddd09a703b8506066c33a7aab720,0.466513
5002,d699ddd09a703b8506066c33a7aab720,0.466658
5002,d699ddd09a703b8506066c33a7aab720,0.466851
