Port Number,Transaction ID,Latency
5007,d699ddd09a703b8506066c33a7aab720,0.004198
5007,d699ddd09a703b8506066c33a7aab720,0.004428
5007,d699ddd09a703b8506066c33a7aab720,0.004593
5007,d699ddd09a703b8506066c33a7aab720,0.004760
5007,d699ddd09a703b8506066c33a7aab720,0.004908
5007,d699ddd09a703b8506066c33a7aab720,0.005595
5007,d699ddd09a703b8506066c33a7aab720,0.005758
5007,d699ddd09a703b8506066c33a7aab720,0.005954
5007,d699ddd09a703b8506066c33a7aab720,0.006104
5007,d699ddd09a703b8506066c33a7aab720,0.006308
5007,d699ddd09a703b8506066c33a7aab720,0.089851
5007,d699ddd09a703b8506066c33a7aab720,0.090075
5007,d699ddd09a703b8506066c33a7aab720,0.090245
5007,d699ddd09a703b8506066c33a7aab720,0.090425
5007,d699ddd09a703b8506066c33a7aab720,0.090576
5007,d699ddd09a703b8506066c33a7aab720,0.090742
5007,d699ddd09a703b8506066c33a7aab720,0.090904
5007,d699ddd09a703b8506066c33a7aab720,0.091031
5007,d699ddd09a703b8506066c33a7aab720,0.091162
5007,d699ddd09a703b8506066c33a7aab720,0.091340
5007,d699ddd09a703b8506066c33a7aab720,0.091498
5007,d699ddd09a703b8506066c33a7aab720,0.091727
5007,d699ddd09a703b8506066c33a7aab720,0.091892
5007,d699ddd09a703b8506066c33a7aab720,0.092026
5007,d699ddd09a703b8506066c33a7aab720,0.092160
5007,d699ddd09a703b8506066c33a7aab720,0.092318
5007,d699ddd09a703b8506066c33a7aab720,0.092439
5007,d699ddd09a703b8506066c33a7aab720,0.092577
5007,d699ddd09a703b8506066c33a7aab720,0.092706
5007,d699ddd09a703b8506066c33a7aab720,0.092885
5007,d699ddd09a703b8506066c33a7aab720,0.093029
5007,d699ddd09a703b8506066c33a7aab720,0.093191
5007,d699ddd09a703b8506066c33a7aab720,0.093333
5007,d699ddd09a703b8506066c33a7aab720,0.093473
5007,d699ddd09a703b8506066c33a7aab720,0.093676
5007,d699ddd09a703b8506066c33a7aab720,0.093795
5007,d699ddd09a703b8506066c33a7aab720,0.093921
5007,d699ddd09a703b8506066c33a7aab720,0.094053
5007,d699ddd09a703b8506066c33a7aab720,0.094203
5007,d699ddd09a703b8506066c33a7aab720,0.094331
5007,d699ddd09a703b8506066c33a7aab720,0.094502
5007,d699ddd09a703b8506066c33a7aab720,0.094625
5007,d699ddd09a703b8506066c33a7aab720,0.094791
