Port Number,Time Since Start,Bandwidth
5007,3.421075296s,68
5007,3.433274752s,68
5007,3.433599993s,68
5007,7.109346305s,80
5007,3.420352208s,68
5007,3.420439678s,68
5007,3.420476778s,68
5007,3.433836423s,68
5007,7.109354657s,80
5007,3.420345833s,68
5007,3.420883929s,68
5007,3.433439153s,68
5007,3.433595137s,68
5007,3.433604551s,68
5007,3.43360898s,68
5007,7.109356291s,80
5007,3.420999091s,68
5007,3.421026291s,68
5007,3.433841638s,68
5007,3.433434615s,68
5007,7.109345265s,80
5007,7.109350187s,80
5007,3.420626496s,68
5007,3.420705746s,68
5007,3.433256139s,68
5007,3.433583521s,68
5007,3.420470188s,68
5007,3.42072635s,68
5007,3.420866289s,68
5007,7.109343151s,80
5007,3.421046128s,68
5007,3.421051839s,68
5007,3.433296846s,68
5007,3.433476029s,68
5007,3.433802934s,68
5007,3.420764521s,68
5007,7.109351742s,80
5007,3.420758982s,68
5007,3.421040016s,68
5007,3.433470714s,68
5007,3.433642609s,68
5007,3.420596968s,68
5007,3.420873554s,68
5007,3.433303911s,68
5007,3.433234912s,68
5007,3.433287587s,68
5007,3.433420146s,68
5007,3.420449865s,68
5007,3.420879417s,68
5007,3.421083118s,68
5007,3.433425091s,68
5007,3.433404174s,68
5007,3.43374283s,68
5007,3.433829542s,68
5007,3.433848838s,68
5007,7.109348111s,80
5007,3.420339033s,68
5007,3.420370135s,68
5007,3.42103226s,68
5007,3.420712226s,68
5007,3.420716929s,68
5007,3.433627595s,68
5007,3.433588933s,68
5007,3.433734821s,68
5007,3.420456109s,68
5007,3.421057983s,68
5007,3.433578662s,68
5007,3.43341462s,68
5007,3.433443969s,68
5007,3.420464251s,68
5007,3.42062113s,68
5007,3.433291894s,68
5007,3.433638412s,68
5007,3.433821314s,68
5007,7.109355535s,80
5007,3.420752471s,68
5007,3.421020237s,68
5007,3.433450099s,68
5007,3.433766223s,68
5007,3.420585481s,68
5007,3.420905537s,68
5007,3.433755839s,68
5007,3.433460481s,68
5007,3.420362828s,68
5007,3.421009632s,68
5007,3.433314741s,68
5007,3.43328163s,68
5007,3.433646991s,68
5007,3.420591487s,68
5007,3.420615416s,68
5007,3.43326735s,68
5007,3.433631913s,68
5007,7.109334841s,80
5007,7.109338941s,80
5007,3.420911122s,68
5007,3.42101567s,68
5007,3.433308537s,68
5007,3.420855998s,68
5007,3.433570596s,68
5007,3.420571961s,68
5007,3.420733435s,68
5007,3.433621457s,68
5007,3.433853917s,68
5007,3.420482941s,68
5007,3.433761655s,68
5007,7.109342095s,80
5007,3.433615387s,68
5007,3.433750203s,68
5007,3.420889878s,68
5007,3.420894257s,68
5007,3.433429909s,68
5007,3.433456169s,68
5007,3.433866594s,68
5007,7.109340889s,80
5007,3.433247987s,68
5007,7.109347223s,80
5007,7.109353525s,80
5007,3.420318881s,68
5007,3.420609757s,68
5007,3.420916809s,68
5007,3.43326204s,68
5007,3.433466299s,68
5007,3.433860938s,68
5007,7.109344109s,80
5007,3.420603607s,68
5007,3.420690146s,68
5007,3.420699878s,68
5007,7.109350955s,80
5007,7.109352609s,80
5007,3.420900022s,68
5007,3.433808735s,68
5007,7.109349201s,80
