Port Number,Time Since Start,Bandwidth
5009,3.233614807s,68
5009,3.233756846s,68
5009,3.233763411s,68
5009,3.233245486s,68
5009,3.233557547s,68
5009,3.23380477s,68
5009,3.233175517s,68
5009,3.23341527s,68
5009,3.233208671s,68
5009,3.232887091s,68
5009,3.233191107s,68
5009,3.210762465s,68
5009,3.232858497s,68
5009,3.232975075s,68
5009,3.232738938s,68
5009,3.232898656s,68
5009,3.233379849s,68
5009,3.23339144s,68
5009,3.23379927s,68
5009,3.213826003s,68
5009,3.233214407s,68
5009,3.232697178s,68
5009,3.232843537s,68
5009,3.232985414s,68
5009,3.232997394s,68
5009,3.233015125s,68
5009,3.233038769s,68
5009,3.232645014s,68
5009,3.23265997s,68
5009,3.23364489s,68
5009,3.233787842s,68
5009,3.233821334s,68
5009,3.233373719s,68
5009,3.233609349s,68
5009,3.232848703s,68
5009,3.233361266s,68
5009,3.233429525s,68
5009,3.210652276s,68
5009,3.232733325s,68
5009,3.232719624s,68
5009,3.233584561s,68
5009,3.233202879s,68
5009,3.233220549s,68
5009,3.232709469s,68
5009,3.232824011s,68
5009,3.23378195s,68
5009,3.233169631s,68
5009,3.232813391s,68
5009,3.233032554s,68
5009,3.233070794s,68
5009,3.232862914s,68
5009,3.232874776s,68
5009,3.233658548s,68
5009,3.232715098s,68
5009,3.233447481s,68
5009,3.233385875s,68
5009,3.233420413s,68
5009,3.23299143s,68
5009,3.233184837s,68
5009,3.233196965s,68
5009,3.233397453s,68
5009,3.232666945s,68
5009,3.232838312s,68
5009,3.233546951s,68
5009,3.233749847s,68
5009,3.233810639s,68
5009,3.233409146s,68
5009,3.233425081s,68
5009,3.233009217s,68
5009,3.233793522s,68
5009,3.233052774s,68
5009,3.23322677s,68
5009,3.232829906s,68
5009,3.233020851s,68
5009,3.232854257s,68
5009,3.232869256s,68
5009,3.232892834s,68
5009,3.233621026s,68
5009,3.23374334s,68
5009,3.233815939s,68
5009,3.210780655s,68
5009,3.213831728s,68
5009,3.233825929s,68
5009,3.233831654s,68
5009,3.233736389s,68
5009,3.233003604s,68
5009,3.233349109s,68
5009,3.233026445s,68
5009,3.233636413s,68
5009,3.210639284s,68
5009,3.232881274s,68
5009,3.213805453s,68
5009,3.233441585s,68
5009,3.213840748s,68
5009,3.233048054s,68
5009,3.233435948s,68
5009,3.233580127s,68
5009,3.233651421s,68
5009,3.23372547s,68
5009,3.232703443s,68
5009,3.233064469s,68
5009,3.232727044s,68
5009,3.233144705s,68
5009,3.233836661s,68
5009,3.213819948s,68
5009,3.232683643s,68
5009,3.23353779s,68
5009,3.23359774s,68
5009,3.233135808s,68
5009,3.233452255s,68
5009,3.233263699s,68
5009,3.233403029s,68
5009,3.23377071s,68
5009,3.233840959s,68
5009,3.210774569s,68
5009,3.23269041s,68
5009,3.233561911s,68
5009,3.233590693s,68
5009,3.23325204s,68
5009,3.233367498s,68
5009,3.233257968s,68
5009,3.233553112s,68
5009,3.233603572s,68
5009,3.233776187s,68
5009,3.232674625s,68
5009,3.233043733s,68
5009,3.233574421s,68
5009,3.233180371s,68
5009,3.233568731s,68
