Port Number,Time Since Start,Bandwidth
5001,3.696054962s,68
5001,3.696063746s,68
5001,3.696094955s,68
5001,3.696370617s,68
5001,3.696388425s,68
5001,3.696775285s,68
5001,3.695864709s,68
5001,3.695910076s,68
5001,3.696240934s,68
5001,3.696314981s,68
5001,3.696545877s,68
5001,3.696586243s,68
5001,3.696916166s,68
5001,3.696936821s,68
5001,3.696202427s,68
5001,3.696234961s,68
5001,3.696971299s,68
5001,3.695877128s,68
5001,3.696177841s,68
5001,3.696565909s,68
5001,3.696965637s,68
5001,3.696982797s,68
5001,3.689475213s,68
5001,3.689484997s,68
5001,3.696099254s,68
5001,3.696515862s,68
5001,3.696535119s,68
5001,3.696738928s,68
5001,3.689408819s,68
5001,3.695891466s,68
5001,3.696071046s,68
5001,3.696377043s,68
5001,3.696406203s,68
5001,3.696597937s,68
5001,3.69673381s,68
5001,3.696793379s,68
5001,3.689322926s,68
5001,3.695883717s,68
5001,3.696986805s,68
5001,3.696321019s,68
5001,3.69639488s,68
5001,3.696382843s,68
5001,3.696993198s,68
5001,3.69591592s,68
5001,3.696220637s,68
5001,3.696573887s,68
5001,3.696723705s,68
5001,3.696942317s,68
5001,3.696960063s,68
5001,3.696083397s,68
5001,3.696400625s,68
5001,3.696581378s,68
5001,3.696814947s,68
5001,3.696187405s,68
5001,3.696230684s,68
5001,3.696528988s,68
5001,3.696825398s,68
5001,3.696946952s,68
5001,3.696077454s,68
5001,3.696214786s,68
5001,3.69674475s,68
5001,3.69681068s,68
5001,3.69697721s,68
5001,3.696089568s,68
5001,3.696411636s,68
5001,3.696208901s,68
5001,3.69660331s,68
5001,3.696787427s,68
5001,3.696804992s,68
5001,3.696926227s,68
5001,3.689398634s,68
5001,3.695897782s,68
5001,3.696505387s,68
5001,3.696781217s,68
5001,3.696799211s,68
5001,3.69619566s,68
5001,3.696356055s,68
5001,3.696226442s,68
5001,3.696592409s,68
5001,3.696820805s,68
5001,3.697003539s,68
5001,3.696105741s,68
5001,3.696111474s,68
5001,3.696954365s,68
5001,3.695903675s,68
5001,3.696930937s,68
5001,3.696305396s,68
5001,3.696523886s,68
5001,3.696608563s,68
5001,3.696750276s,68
5001,3.696997471s,68
5001,3.689490933s,68
5001,3.695923073s,68
