Port Number,Time Since Start,Bandwidth
5009,116.142851ms,68
5009,116.165714ms,68
5009,457.690003ms,115
5009,116.04178ms,68
5009,116.131607ms,68
5009,457.636246ms,80
5009,457.675058ms,115
5009,115.939639ms,68
5009,457.596158ms,80
5009,8.883570828s,80
5009,8.883607566s,80
5009,8.883622154s,80
5009,8.88364405s,115
5009,8.88365193s,115
5009,27.169603293s,81
5009,116.029543ms,68
5009,457.626455ms,80
5009,27.169627146s,116
5009,27.169642361s,116
5009,27.169562047s,81
5009,27.169593139s,81
5009,27.169636517s,116
5009,457.684247ms,115
5009,8.883657794s,115
