Port Number,Time Since Start,Bandwidth
5006,4.258105294s,115
5006,6.951989577s,79
5006,4.258048908s,80
5006,590.088354ms,68
5006,590.104108ms,68
5006,4.258064294s,80
5006,4.258099595s,115
5006,6.753039651s,80
5006,6.753063017s,115
5006,6.952036279s,79
5006,491.046024ms,68
5006,6.952071837s,114
5006,491.06521ms,68
5006,590.063729ms,68
5006,4.258011353s,80
5006,6.753024967s,80
5006,6.753077207s,115
5006,392.074867ms,68
5006,6.752985987s,80
5006,6.753071187s,115
5006,6.952025028s,79
5006,6.952059735s,114
5006,6.952066333s,114
5006,4.258092674s,115
