Port Number,Time Since Start,Bandwidth
5002,5.311582092s,79
5002,8.688620597s,80
5002,8.688657613s,115
5002,17.193714013s,115
5002,22.815651057s,114
5002,351.603965ms,68
5002,4.715783276s,79
5002,4.715819658s,114
5002,5.311620187s,79
5002,8.688581581s,80
5002,351.566094ms,68
5002,14.890642045s,116
5002,22.815587239s,79
5002,22.815626356s,79
5002,14.890650315s,116
5002,17.193689144s,80
5002,4.715754234s,79
5002,4.715813025s,114
5002,17.193722256s,115
5002,8.688645097s,115
5002,17.193649104s,80
5002,22.815659047s,114
5002,247.54405ms,68
5002,5.31164775s,114
5002,5.311655742s,114
5002,14.890581876s,81
5002,14.890617374s,81
