Port Number,Time Since Start,Bandwidth
5008,517.78929ms,68
5008,517.822149ms,68
5008,2.123667947s,114
5008,8.357535889s,80
5008,18.118631189s,115
5008,18.305689016s,115
5008,23.421559883s,79
5008,105.613244ms,68
5008,8.357608071s,115
5008,18.118548125s,80
5008,18.118623033s,115
5008,18.118636951s,115
5008,517.672764ms,68
5008,517.696639ms,68
5008,2.123652456s,114
5008,4.406652731s,115
5008,2.123617996s,79
5008,18.305622531s,80
5008,18.305658148s,115
5008,23.421636364s,114
5008,2.123607349s,79
5008,18.118589856s,80
5008,18.118599838s,80
5008,105.606922ms,68
5008,2.12367353s,114
5008,8.357583044s,80
5008,8.357627881s,115
5008,18.305610416s,80
5008,18.305664584s,115
5008,4.406614636s,80
5008,8.357562567s,80
5008,8.357616348s,115
5008,23.421612526s,79
5008,4.406661815s,115
5008,18.305577461s,80
5008,23.421649961s,114
5008,2.123574937s,79
5008,4.406624433s,80
5008,18.305681388s,115
5008,517.807536ms,68
5008,517.813682ms,68
5008,4.406603693s,80
5008,18.305632804s,80
5008,105.508881ms,68
5008,517.662854ms,68
5008,4.406673557s,115
5008,4.406667927s,115
5008,8.357622034s,115
5008,18.118642516s,115
5008,23.421592113s,79
5008,23.421655607s,114
5008,105.410402ms,68
5008,105.521725ms,68
5008,8.357572874s,80
5008,23.421602595s,79
5008,23.421644321s,114
5008,105.596134ms,68
5008,517.801163ms,68
5008,2.123661877s,114
5008,18.118577292s,80
5008,517.647224ms,68
5008,4.406576316s,80
5008,2.123628116s,79
