Port Number,Time Since Start,Bandwidth
5000,21.100041ms,70
5000,22.702283ms,70
5000,208.677453ms,70
5000,4.227541339s,78
5000,111.683614ms,70
5000,1.182002925s,75
5000,1.417469269s,80
5000,4.227540442s,78
5000,21.085023ms,70
5000,185.374081ms,70
5000,208.635071ms,70
5000,1.182085806s,75
5000,1.417475251s,80
5000,1.417502338s,116
5000,4.227559279s,114
5000,4.227561199s,114
5000,111.700324ms,70
5000,1.417504044s,116
5000,4.227539376s,78
5000,4.22755712s,114
5000,19.021898ms,70
5000,33.983702ms,70
5000,185.405766ms,70
5000,1.182077063s,75
5000,4.227535949s,78
5000,4.22754348s,78
5000,111.693054ms,70
5000,1.417468023s,80
5000,1.417503189s,116
5000,4.227537302s,78
5000,22.684075ms,70
5000,33.996793ms,70
5000,1.182021492s,75
5000,1.182108494s,75
5000,1.417499727s,116
5000,33.976271ms,70
5000,111.611412ms,70
5000,111.660873ms,70
5000,4.227557869s,114
5000,111.625106ms,70
5000,185.39099ms,70
5000,208.606812ms,70
5000,33.962028ms,70
5000,208.691463ms,70
5000,72.980163ms,70
5000,185.362471ms,70
5000,185.38313ms,70
5000,185.399135ms,70
5000,1.182092963s,75
5000,1.182102277s,75
5000,4.227542461s,78
5000,72.98809ms,70
5000,1.18201246s,75
5000,1.417476449s,80
5000,1.417495604s,116
5000,4.227558595s,114
5000,4.227560609s,114
5000,22.695083ms,70
5000,72.961029ms,70
5000,73.009315ms,70
5000,208.684772ms,70
5000,1.417472556s,80
5000,4.22753316s,78
5000,4.227559955s,114
5000,4.227561785s,114
5000,72.996152ms,70
5000,185.423986ms,70
5000,208.660759ms,70
5000,1.417471353s,80
5000,1.417474199s,80
5000,1.41750079s,116
5000,208.652292ms,70
5000,208.669444ms,70
5000,1.181989527s,75
5000,1.417465508s,80
5000,1.417497042s,116
5000,1.417498412s,116
