Port Number,Time Since Start,Bandwidth
5008,13.505598ms,70
5008,14.385109ms,70
5008,16.146868ms,70
5008,6.59910503s,80
5008,5.605204ms,70
5008,14.377237ms,70
5008,14.450199ms,70
5008,16.831505ms,70
5008,16.916065ms,70
5008,16.87411ms,70
5008,16.898285ms,70
5008,13.440675ms,70
5008,13.812624ms,70
5008,13.831982ms,70
5008,14.358118ms,70
5008,16.194933ms,70
5008,16.846559ms,70
5008,6.599091783s,80
5008,4.824327ms,70
5008,13.825572ms,70
5008,16.207517ms,70
5008,16.236793ms,70
5008,16.881123ms,70
5008,16.943237ms,70
5008,5.127425ms,70
5008,5.140736ms,70
5008,6.599090309s,80
5008,6.599094659s,80
5008,6.599096955s,80
5008,13.862258ms,70
5008,14.36895ms,70
5008,5.117937ms,70
5008,5.612295ms,70
5008,5.618555ms,70
5008,13.481498ms,70
5008,13.511774ms,70
5008,13.83793ms,70
5008,16.221717ms,70
5008,16.243137ms,70
5008,16.819614ms,70
5008,16.838741ms,70
5008,16.888609ms,70
5008,6.599092653s,80
5008,6.599100711s,80
5008,4.619024ms,70
5008,4.909542ms,70
5008,5.624807ms,70
5008,13.498636ms,70
5008,13.869936ms,70
5008,16.852773ms,70
5008,6.59910161s,80
5008,13.526493ms,70
5008,14.418112ms,70
5008,16.180947ms,70
5008,6.599105976s,80
5008,13.796925ms,70
5008,16.922786ms,70
5008,5.569624ms,70
5008,16.867133ms,70
5008,6.599087762s,80
5008,6.599099896s,80
5008,13.519226ms,70
5008,14.392853ms,70
5008,16.156866ms,70
5008,16.228228ms,70
5008,6.599095755s,80
5008,6.599097915s,80
5008,14.442243ms,70
5008,16.214961ms,70
5008,16.249366ms,70
5008,6.599093311s,80
5008,5.586004ms,70
5008,16.168355ms,70
5008,16.930162ms,70
5008,6.599098908s,80
5008,14.406714ms,70
5008,16.274198ms,70
5008,13.533135ms,70
5008,13.805674ms,70
5008,16.174658ms,70
5008,16.908872ms,70
5008,6.599103994s,80
5008,5.134247ms,70
5008,13.880916ms,70
5008,14.459632ms,70
5008,16.86003ms,70
5008,16.936855ms,70
