Port Number,Time Since Start,Bandwidth
5009,7.990902ms,70
5009,9.186856ms,70
5009,10.001093ms,70
5009,10.59655ms,70
5009,10.734257ms,70
5009,9.141754ms,70
5009,9.867697ms,70
5009,9.201538ms,70
5009,7.022662ms,70
5009,9.194564ms,70
5009,8.562564ms,70
5009,9.173722ms,70
5009,9.233562ms,70
5009,9.879871ms,70
5009,9.985983ms,70
5009,10.660331ms,70
5009,7.225764ms,70
5009,7.964753ms,70
5009,9.843758ms,70
5009,10.700525ms,70
5009,8.555586ms,70
5009,9.252395ms,70
5009,10.693455ms,70
5009,10.748027ms,70
5009,8.576902ms,70
5009,10.679124ms,70
5009,9.239707ms,70
5009,9.861367ms,70
5009,9.94025ms,70
5009,10.611299ms,70
5009,10.741115ms,70
5009,7.238685ms,70
5009,7.48725ms,70
5009,10.021503ms,70
5009,8.584399ms,70
5009,8.591205ms,70
5009,9.22793ms,70
5009,8.022094ms,70
5009,9.159407ms,70
5009,8.015186ms,70
5009,9.854394ms,70
5009,9.166959ms,70
5009,9.245954ms,70
5009,8.007675ms,70
5009,8.544584ms,70
5009,9.221869ms,70
5009,10.068419ms,70
5009,7.470366ms,70
5009,8.570119ms,70
5009,10.64787ms,70
5009,9.922965ms,70
5009,10.576812ms,70
5009,9.207472ms,70
5009,9.873924ms,70
5009,10.709741ms,70
5009,8.030003ms,70
5009,8.59866ms,70
5009,9.930759ms,70
5009,9.978727ms,70
5009,10.716792ms,70
5009,10.727188ms,70
5009,7.48058ms,70
5009,7.5018ms,70
5009,9.913092ms,70
5009,10.67129ms,70
5009,10.686088ms,70
5009,8.606041ms,70
5009,8.612694ms,70
