Port Number,Time Since Start,Bandwidth
5004,11.020047ms,70
5004,1.442041556s,80
5004,71.832749ms,70
5004,72.462078ms,70
5004,1.442042675s,80
5004,1.442055195s,116
5004,10.029198ms,70
5004,70.026333ms,70
5004,71.010672ms,70
5004,71.825557ms,70
5004,1.44205888s,116
5004,70.040921ms,70
5004,71.0385ms,70
5004,1.44202111s,80
5004,1.442055989s,116
5004,72.436313ms,70
5004,72.468867ms,70
5004,1.44202723s,80
5004,10.855077ms,70
5004,12.785465ms,70
5004,71.839587ms,70
5004,71.8704ms,70
5004,71.017621ms,70
5004,71.023801ms,70
5004,72.422974ms,70
5004,72.430428ms,70
5004,10.843148ms,70
5004,11.01252ms,70
5004,12.800195ms,70
5004,70.034154ms,70
5004,72.45021ms,70
5004,1.442054082s,116
5004,1.442026253s,80
5004,1.442060477s,116
5004,12.772096ms,70
5004,71.002527ms,70
5004,72.444092ms,70
5004,72.475025ms,70
5004,71.8534ms,70
5004,1.442057281s,116
5004,10.988819ms,70
5004,70.01551ms,70
5004,71.031485ms,70
5004,71.846912ms,70
5004,1.442043608s,80
5004,1.442058055s,116
5004,12.732217ms,70
5004,70.052126ms,70
5004,71.815768ms,70
5004,1.442025024s,80
