Port Number,Time Since Start,Bandwidth
5001,2.910129264s,68
5001,2.910285687s,68
5001,2.914733811s,68
5001,2.903312372s,68
5001,2.903417589s,68
5001,2.906761549s,68
5001,2.910135389s,68
5001,2.910266854s,68
5001,2.903206947s,68
5001,2.903305398s,68
5001,2.910303876s,68
5001,2.906773888s,68
5001,2.914720947s,68
5001,2.910278896s,68
5001,2.914714699s,68
5001,2.906767625s,68
5001,2.903451098s,68
5001,2.906783563s,68
5001,2.910291938s,68
5001,2.903180268s,68
5001,2.90319801s,68
5001,2.910148496s,68
5001,2.914708127s,68
5001,2.910154795s,68
5001,2.914701848s,68
5001,2.903191758s,68
5001,2.903445144s,68
5001,2.910297949s,68
5001,2.903433783s,68
5001,2.906745184s,68
5001,2.910272715s,68
5001,2.91472748s,68
5001,2.914753082s,68
5001,2.903295042s,68
5001,2.903427776s,68
5001,2.910246451s,68
5001,2.898806561s,68
5001,2.903327237s,68
5001,2.906730425s,68
5001,2.910114971s,68
5001,2.910141197s,68
5001,2.898635742s,68
5001,2.898790128s,68
5001,2.906753279s,68
5001,2.910101017s,68
5001,2.914741364s,68
5001,2.898721133s,68
5001,2.903318626s,68
5001,2.903439547s,68
5001,2.91025975s,68
5001,2.914760429s,68
5001,2.898710428s,68
5001,2.898800234s,68
5001,2.910122764s,68
5001,2.914688512s,68
