Port Number,Time Since Start,Bandwidth
5005,2.76759192s,68
5005,7.712672037s,80
5005,2.776042925s,68
5005,2.776421672s,68
5005,2.776522141s,68
5005,2.776562586s,68
5005,2.776568354s,68
5005,2.784670267s,68
5005,13.632101985s,79
5005,13.632119718s,114
5005,2.766554101s,68
5005,2.776004371s,68
5005,2.776157892s,68
5005,2.776399047s,68
5005,2.776549457s,68
5005,13.632093482s,79
5005,2.766146562s,68
5005,2.776018645s,68
5005,2.78463085s,68
5005,7.712695342s,115
5005,7.712697158s,115
5005,13.632098696s,79
5005,13.632100362s,79
5005,13.632102731s,79
5005,2.776025963s,68
5005,2.776537735s,68
5005,2.776543244s,68
5005,2.776555326s,68
5005,2.776573836s,68
5005,7.712670003s,80
5005,7.712676282s,80
5005,7.712677417s,80
5005,13.632096844s,79
5005,2.767581485s,68
5005,2.767733775s,68
5005,2.784637447s,68
5005,7.712680197s,80
5005,13.632099408s,79
5005,13.6321207s,114
5005,2.767725199s,68
5005,2.776139948s,68
5005,2.776280512s,68
5005,2.776416235s,68
5005,7.712678333s,80
5005,7.712679235s,80
5005,7.712696039s,115
5005,2.78461512s,68
5005,7.712697688s,115
5005,7.712699495s,115
5005,13.632121766s,114
5005,2.767718821s,68
5005,2.776176925s,68
5005,2.776285851s,68
5005,2.776300753s,68
5005,7.712696625s,115
5005,7.712699867s,115
5005,2.776267929s,68
5005,2.78465042s,68
5005,7.712665613s,80
5005,13.632103365s,79
5005,13.632118609s,114
5005,13.632121261s,114
5005,2.776032862s,68
5005,2.776152102s,68
5005,2.776274505s,68
5005,2.776427109s,68
5005,2.776433286s,68
5005,2.776532061s,68
5005,2.784622351s,68
5005,13.63212227s,114
5005,2.767707335s,68
5005,2.776291969s,68
5005,13.632117946s,114
5005,13.632122758s,114
5005,2.766566145s,68
5005,2.776170829s,68
5005,2.784608015s,68
5005,2.784662107s,68
5005,2.776257456s,68
5005,2.776387372s,68
5005,2.776404752s,68
5005,2.784643851s,68
5005,2.767597798s,68
5005,2.776163726s,68
5005,7.712698801s,115
5005,13.632101196s,79
5005,2.776410431s,68
5005,2.784596055s,68
5005,7.712674594s,80
5005,7.712698099s,115
5005,13.632120208s,114
