Port Number,Time Since Start,Bandwidth
5006,3.166023627s,80
5006,2.70410622s,68
5006,2.7043719s,68
5006,2.70451833s,68
5006,2.714324952s,68
5006,3.166017988s,80
5006,2.704257185s,68
5006,2.704523998s,68
5006,2.714340273s,68
5006,2.704227822s,68
5006,2.704364764s,68
5006,2.710157626s,68
5006,2.710178759s,68
5006,2.714289956s,68
5006,3.166024278s,80
5006,2.69894398s,68
5006,2.699112652s,68
5006,2.710151104s,68
5006,2.714310842s,68
5006,3.16601907s,80
5006,2.710122469s,68
5006,2.714346828s,68
5006,3.166040168s,115
5006,3.166044078s,115
5006,2.704251141s,68
5006,3.166015183s,80
5006,2.704535731s,68
5006,2.71017092s,68
5006,3.16604241s,115
5006,2.699021465s,68
5006,2.704137035s,68
5006,2.704238965s,68
5006,2.70437751s,68
5006,2.70450611s,68
5006,3.166043099s,115
5006,2.704397803s,68
5006,2.704512435s,68
5006,3.166041136s,115
5006,2.714303609s,68
5006,2.714365272s,68
5006,3.166039515s,115
5006,2.69909651s,68
5006,2.704022454s,68
5006,2.704122039s,68
5006,2.699032393s,68
5006,2.714353276s,68
5006,3.166020794s,80
5006,3.166040576s,115
5006,2.71433238s,68
5006,2.704116226s,68
5006,2.704262489s,68
5006,2.704389116s,68
5006,2.704542018s,68
5006,2.710136906s,68
5006,2.699106533s,68
5006,2.704245642s,68
5006,2.710164816s,68
5006,2.710185306s,68
5006,2.704029099s,68
5006,2.704493278s,68
5006,2.710144296s,68
5006,2.714373871s,68
5006,3.166041546s,115
5006,2.704009998s,68
5006,2.704038423s,68
5006,2.704353981s,68
5006,2.704383577s,68
5006,3.166039015s,115
5006,2.704128487s,68
5006,2.70452949s,68
5006,3.166009203s,80
5006,3.166022043s,80
5006,3.166022824s,80
