Port Number,Time Since Start,Bandwidth
5007,2.655661628s,68
5007,2.655676322s,68
5007,2.65816072s,68
5007,2.659081874s,68
5007,15.62093023s,80
5007,15.620956404s,115
5007,2.655551534s,68
5007,15.013781469s,115
5007,10.794259681s,115
5007,2.659054524s,68
5007,10.794270284s,115
5007,15.01376048s,80
5007,15.013798253s,115
5007,15.620957571s,115
5007,2.654143342s,68
5007,2.658186262s,68
5007,10.794238766s,80
5007,15.013764703s,80
5007,2.655814014s,68
5007,2.655825185s,68
5007,15.013780826s,115
5007,15.620934297s,80
5007,2.655578393s,68
5007,2.655923285s,68
5007,2.655929185s,68
5007,7.280530345s,79
5007,10.794270917s,115
5007,15.620927907s,80
5007,15.62093769s,80
5007,15.620953263s,115
5007,2.654159346s,68
5007,15.620954337s,115
5007,2.658026804s,68
5007,2.65816713s,68
5007,15.620936903s,80
5007,2.654065007s,68
5007,15.013780164s,115
5007,15.620953726s,115
5007,7.280526966s,79
5007,15.013761686s,80
5007,2.658192754s,68
5007,7.280552178s,114
5007,10.794230951s,80
5007,10.794239767s,80
5007,2.659101539s,68
5007,7.280547789s,114
5007,2.655911642s,68
5007,15.013759539s,80
5007,2.658006088s,68
5007,2.658058329s,68
5007,2.659088477s,68
5007,7.280548376s,114
5007,10.794236521s,80
5007,15.013758342s,80
5007,15.620955976s,115
5007,2.65581971s,68
5007,10.794262211s,115
5007,2.655562434s,68
5007,15.013779424s,115
5007,7.280528423s,79
5007,7.280531656s,79
5007,7.280549623s,114
5007,15.620958247s,115
5007,2.655917732s,68
5007,2.659120155s,68
5007,7.280550512s,114
5007,10.794259106s,115
5007,15.013800073s,115
5007,15.620935671s,80
5007,2.659095266s,68
5007,10.794257631s,115
5007,15.620932266s,80
5007,2.655655069s,68
5007,2.659067734s,68
5007,2.659074754s,68
5007,2.659127905s,68
5007,7.280551697s,114
5007,10.794260126s,115
5007,10.794260891s,115
5007,15.620923148s,80
5007,2.653985848s,68
5007,2.659108119s,68
5007,7.280525903s,79
5007,2.655808116s,68
5007,7.280533086s,79
5007,15.013754482s,80
5007,2.658019832s,68
5007,2.655667362s,68
5007,2.655905497s,68
5007,2.65820475s,68
5007,10.794233671s,80
5007,10.794235563s,80
5007,10.794242531s,80
5007,2.655645391s,68
5007,15.620955495s,115
5007,7.28052935s,79
5007,7.280551108s,114
5007,10.794258358s,115
5007,2.658045389s,68
5007,10.794241541s,80
5007,15.013796263s,115
5007,15.013801768s,115
5007,2.655569396s,68
5007,2.658198711s,68
5007,2.658032482s,68
5007,15.620956966s,115
5007,2.655790763s,68
5007,2.658038848s,68
5007,2.658051789s,68
5007,2.658173835s,68
5007,7.280548827s,114
5007,2.654076363s,68
5007,2.655938788s,68
5007,7.280518598s,79
5007,10.794237783s,80
5007,15.013762384s,80
5007,2.654153349s,68
5007,15.013763329s,80
5007,15.013781904s,115
5007,15.620938568s,80
5007,2.658147484s,68
5007,2.658180036s,68
5007,7.280523832s,79
5007,7.280549214s,114
5007,2.65580233s,68
5007,15.013764025s,80
5007,2.655895011s,68
