Port Number,Time Since Start,Bandwidth
5009,2.483399114s,68
5009,6.033854714s,80
5009,2.492277586s,68
5009,2.49238653s,68
5009,2.492713543s,68
5009,2.492724001s,68
5009,6.03387939s,115
5009,2.483387934s,68
5009,2.483620419s,68
5009,2.492411522s,68
5009,2.492583839s,68
5009,2.49715428s,68
5009,2.497180207s,68
5009,6.033859701s,80
5009,6.033877008s,115
5009,2.4921408s,68
5009,2.492153524s,68
5009,2.492300027s,68
5009,2.49272949s,68
5009,2.497173072s,68
5009,6.033860481s,80
5009,6.033861128s,80
5009,2.492689211s,68
5009,2.497140843s,68
5009,2.49225165s,68
5009,2.492595937s,68
5009,2.497127796s,68
5009,2.492375797s,68
5009,6.033858856s,80
5009,6.033877925s,115
5009,6.03388046s,115
5009,2.483496939s,68
5009,2.492160627s,68
5009,2.492271362s,68
5009,2.49258971s,68
5009,6.03386162s,80
5009,6.033877449s,115
5009,2.49216859s,68
5009,2.492601839s,68
5009,2.497120979s,68
5009,2.483634802s,68
5009,2.492392564s,68
5009,2.492558191s,68
5009,2.492571987s,68
5009,2.492607342s,68
5009,6.033876463s,115
5009,2.481584909s,68
5009,2.497161292s,68
5009,2.483627132s,68
5009,2.492294263s,68
5009,2.492405626s,68
5009,2.492417225s,68
5009,2.492426088s,68
5009,6.033878854s,115
5009,6.033879928s,115
5009,2.492701081s,68
5009,2.497134583s,68
5009,6.033857233s,80
5009,6.033858128s,80
5009,2.48350281s,68
5009,2.483609369s,68
5009,2.492283405s,68
5009,2.492679209s,68
5009,2.492718807s,68
5009,2.497147767s,68
5009,2.483485595s,68
5009,2.492179464s,68
5009,2.492577768s,68
5009,2.492695261s,68
5009,2.492707821s,68
5009,2.497107876s,68
5009,6.033849469s,80
5009,6.03388104s,115
