Port Number,Time Since Start,Bandwidth
5000,2.827585847s,80
5000,2.827599707s,116
5000,3.883748518s,80
5000,4.940511862s,80
5000,9.095618197s,78
5000,2.827584562s,80
5000,195.574164ms,70
5000,3.883764523s,116
5000,3.88376619s,116
5000,4.940528976s,116
5000,9.095622394s,78
5000,195.559462ms,70
5000,195.166642ms,70
5000,195.345065ms,70
5000,4.940531594s,116
5000,9.09564009s,114
5000,195.160434ms,70
5000,195.135817ms,70
5000,195.381015ms,70
5000,1.799596095s,80
5000,2.043923203s,116
5000,2.82758086s,80
5000,3.88376536s,116
5000,9.095620763s,78
5000,195.127997ms,70
5000,9.095640888s,114
5000,195.604342ms,70
5000,1.799598657s,80
5000,1.799600078s,80
5000,1.799632541s,116
5000,2.043894275s,80
5000,2.043922519s,116
5000,195.359602ms,70
5000,2.827600924s,116
5000,3.883744928s,80
5000,4.940513175s,80
5000,4.940515616s,80
5000,9.095626107s,78
5000,195.620352ms,70
5000,1.7996014s,80
5000,2.043889519s,80
5000,2.043893214s,80
5000,2.827583321s,80
5000,3.88374612s,80
5000,4.94052749s,116
5000,195.627769ms,70
5000,195.142427ms,70
5000,195.367116ms,70
5000,195.538026ms,70
5000,2.82757624s,80
5000,2.827582103s,80
5000,2.827599137s,116
5000,3.883761581s,116
5000,194.423383ms,70
5000,9.09562435s,78
5000,195.397058ms,70
5000,2.043921673s,116
5000,4.940529656s,116
5000,194.949377ms,70
5000,195.154105ms,70
5000,195.552747ms,70
5000,194.955626ms,70
5000,195.324193ms,70
5000,1.79963171s,116
5000,1.799633222s,116
5000,3.883747292s,80
5000,3.883763742s,116
5000,4.940508493s,80
5000,4.940510891s,80
5000,194.935309ms,70
5000,9.095639173s,114
5000,195.174375ms,70
5000,195.353192ms,70
5000,195.565965ms,70
5000,3.883762623s,116
5000,195.117861ms,70
5000,2.043931598s,116
5000,2.827598392s,116
5000,2.827602062s,116
5000,4.940528233s,116
5000,9.095642536s,114
5000,1.799631022s,116
5000,195.374328ms,70
5000,195.611201ms,70
5000,1.799634584s,116
5000,2.043934265s,116
5000,3.883741017s,80
5000,3.88374386s,80
5000,4.94051451s,80
5000,194.436837ms,70
5000,195.595801ms,70
5000,2.043890753s,80
5000,2.827600259s,116
5000,9.095641626s,114
5000,9.095643834s,114
5000,195.3892ms,70
5000,1.799603738s,80
5000,1.799630006s,116
5000,2.043885448s,80
5000,2.043895359s,80
5000,2.04393278s,116
5000,4.940530372s,116
5000,9.095623389s,78
5000,1.799602565s,80
