Port Number,Transaction ID,Latency
5000,539edcd2421f24f5e6c23384e820bace,0.027564
5000,f9f2430407046c2d621d5fe54093868d,0.086769
5000,882edac8b90dec2218bf9d0b0166d8eb,0.071935
5000,e04013d16658cbb34a8f001d5a786c9e,0.025689
5000,a83b91a1221ffa5ca5bb6722c51ec1d4,0.014911
5000,eecffc72f42a7f424aaeb853f470954b,0.000329
5000,f03ae51098b370bacac77164baad1d20,0.065725
5000,b45b56357d0e43bf95ae970eb6764d46,0.031791
5000,aed2ae255b205dec9c9fb1ea5b31e17d,0.004318
5000,4aa883c8bf7de5f07056950ddc4c32c5,0.086695
5000,348877a6f3a8c8883735206912a7c975,0.022198
5000,46d200fbd682326dbf05ba77c289cabe,0.021131
5000,9c3874a18432187f76f7f3b54857ef50,0.014147
5000,fb43d72ffd036e251c05f4bac47203e1,0.093592
5000,ccf1c2d6e6331ee832152df9fafd6eef,0.091221
5000,94e357c2ee155bd994383381b60475d3,0.070743
5000,72468c4c64c6752c3d06d36270154404,0.079643
5000,330742a7aabc6c1a11cc2e0b81e82f12,0.044178
5000,5ddd22d1b7d818ada8a829b1b1be3134,0.062579
5000,716f898ff0890d54f704e16bd8314ba5,0.018625
5000,4acce2d4149312c5595f207aa03850f3,0.059130
5000,d5aeccbe2783fab0d5ca6b74fccde0f3,0.091108
5000,4a73bc34e1e49f4b06cee091106abbd9,0.023370
5000,7853b86b763af4a9056780e22f53beb2,0.044413
5000,2120f906b7dba4a457e791db697a4518,0.020742
5000,81b4f615bf058209c75d504b0518437f,0.094062
5000,7498563cf8f6be06721669c9f3b3cbdf,0.033563
5000,eb003c25c3e894d77fbfaf56ef3e6237,0.031884
5000,367ed36a70f0da0c7145337928e7a957,0.096336
5000,5c13bf71d487d2967e049e1c209940f0,0.050391
5000,ca9d0255edd345656c55f90b3b9d8c86,0.089175
5000,915d71752d3218cf2d5cca02eea5df15,0.022565
5000,a1992237c14a8de1290c7e7993f39741,0.047595
5000,8c3a4aa567df7a21720c42e36358af2b,0.060344
5000,79587ba344cf563fd133382690eabb54,0.006571
5000,0f4577ede3b7bf252b5c16fa8106e3ea,0.070554
5000,b1fb60704aa95290ac08ec35cf1fa8a2,0.048491
5000,180e8ba51319019d56c86225fed84d42,0.090948
5000,b4b7c3129bfa9697e11ed4b60524ef1b,0.005742
5000,3556d77ca3e5886d299b75ffe43d858a,0.083265
5000,0fdd78a1fa7a0714db90fa875aa5335a,0.010589
5000,cbbef84e39ebd4761696d6dfff18cc8b,0.095082
5000,35092816df99bbcd0b64dbafd8c13076,0.084731
5000,2ab0d98db8d99f224e6ed466026ed8bc,0.034306
5000,c77c7420983bce9cbebead2f11fa051c,0.034368
5000,82a48079b32c00d5473a023349f9d35c,0.068329
5000,79d795fc0dd256639ef4dee715baebb3,0.039838
5000,42760ce91ee790f742a1141b054698dc,0.016924
5000,d4673f67d1fdf6e9e975ccf408304b24,0.090292
5000,4579e778db813a57640be90a9b448066,0.076025
5000,986926b300d92f8b78622955534bae64,0.034242
5000,2a8293415819353b6fb023c1980652bd,0.028272
5000,f27a3b303f6f6bfb936e1282658599cb,0.013880
5000,5931b90257c615ac53325277fc815d08,0.054330
5000,d22d280d5b097d91296ea010a68e062e,0.016682
5000,d44255282bbe627aa0e45d5217cbc83a,0.081239
5000,3eaed732d818772b6c224a3729d9a988,0.067991
5000,fee84dd57f9859dd77600544b4227a8e,0.006398
5000,0747992ad16553e68eae9837b908a26a,0.007458
5000,f2c98bf1389710cd6c22a3a646cd0447,0.004133
5000,3f29ec979198fe5d7a455173d33f6850,0.087194
5000,72f95e0089e62bb5b071b82e48411850,0.053813
5000,b03c1b2aab1add882de93c8327bb40d1,0.066187
5000,03a40aa83e14d721f4b524405eaa37cf,0.055561
5000,58d68b7f8548e4f5eef2a7e12bc1b2fe,0.031235
5000,eaac5e50ffa7110a6c99325a780621d1,0.085722
5000,fd3862ac37af9a9bf8c941ce2fee0b81,0.001096
5000,893ab8f43d6193226f544fbb78738677,0.046634
5000,103508f837fb86f3cffeddf7ffdff6c0,0.039228
5000,51b49315d799b3598593bfcd2ac12826,0.109645
5000,d63d21ad314cfbf40de2007fda96d331,0.077882
5000,cfba534249cf9f5b83f0d681c93a619c,0.058292
5000,676f41e7cd40fddf1a100cb49adfe3e9,0.057465
5000,863734d6f91d6b9602b955ea833996e2,0.024014
5000,e7e15f81beffa919cb5bb8509c77cebd,0.001319
5000,a63532080b1bde7b1dbd97e702bb0ea9,0.086048
5000,b2f6f172bfc6763efe22cb9c2210fa7d,0.031584
5000,24fe18840ce5737296c364ac31523d88,0.024092
5000,7648f495b74bb739c4ef1af8ee0be583,0.079036
5000,06eeee5119af00ffba6267c1dc9d5b7a,0.095088
5000,d7bc0bfae0e9f7a22af528b1cd726406,0.017059
5000,3430d37855e827fa50b2b3623b4b54d6,0.094146
5000,ca74dfe60c4cbc88c84904401d7b8c1b,0.087807
5000,a197bd8d38812cb6cc9f12d5484ffaff,0.065404
5000,cba278f4c7abc3ead78cf376748ce53e,0.094698
5000,dad7bf3ec44fc4681371a182a92ea51d,0.093310
5000,8de07156128b3287bd6d0401c06e6b89,0.092077
5000,66cf8c86f5a5bdefec78fcbc736fc20d,0.068129
5000,325eb42bcdbcd7203102f2b65b0a7bfa,0.062348
5000,7f65bfac3daf34557df04430e3a2bd4f,0.057967
5000,830e940375f6ccc4dbb2533a44fb8569,0.012627
5000,8b2dc9a996a9ba155432fb4f813ec827,0.016438
5000,243945f9b9d89e1a83120710bd1223ce,0.018282
5000,ae6be7d2cabe0b4cc762754413a4dd66,0.080070
5000,16861ea6f2d0590a47cb57f2c4e768b8,0.072499
5000,486472bd36d76ed07ef09ec407126e4e,0.044049
5000,99630e6dcbe05cca4959b72f99e432d4,0.019630
5000,cdf20902d347046b39318feb9c62c171,0.070711
5000,6d06fb17a639a342bfe90f92a553f352,0.052033
5000,c6eb150f3be45dc23c4eabfb4702d322,0.031328
5000,d572eb2f6b86181463b1a1d0f2368ce1,0.043153
5000,98040ac13b91b73c9511de905ee15c64,0.031094
5000,33db37334a7d098218a8f57f2b7ba2ef,0.035961
5000,4af109ac8515fe71967c69abf3ee3d7c,0.048457
5000,06d21fe95fe23b6f6a5818324874d084,0.042203
5000,235cfbfa035ed774def3e7b4c31b7c69,0.059563
5000,c62283c10fef8d9fa1d2917cfb8bd046,0.078040
5000,da912607197da0216e5c1c0cad923d15,0.066667
