36f71ecc63147688e1fc9d5935d5a63f,0.004604
3ae75bc41a4fb108f83fbeaea0e5ec8b,0.001837
0887c2ccb3275a3782bd38ceb3caf59f,0.002472
fc069c16df044c1bf532ff3dac3a7b77,0.005141
30bff28b5e2e5e00d2bd1c11b323cb06,0.002538
f6aceee27f491ae273f8fe9b39dab6e8,0.002266
8990dfa6d3292a5825b3fde8b9307b33,0.003901
e187affd7d88d67e81d7c165966a7c9d,0.005775
807d4ef3e953c3315bfd51675ef46269,0.008567
4461ac27b58214701da7aacfd7c58063,0.003464
9cab2c32d11d5e2e83a01fd4bc860507,0.003265
20c4b91aa784aa078ed8f730f3ebb263,0.004137
0c3c0f53c96c7067aa1548ada13519a7,0.003632
c626ae3572e923237ee61ef933e4d80c,0.017388
46d144274f6a13acf70e67513222ce1b,0.006306
8290534c7a50de07e18eed866b46cb40,0.001186
6f4bd14d07cdc7df90dc047821fdb931,0.001908
ef1407314c4d40537de13fbf45b79658,0.013713
04169dab2ebc25048d4af22232cd255a,0.002739
002088113ba8eaf8a68119dcdb04361d,0.006287
b58eccd12eb3be661c7982cb409c0520,0.001574
efb36f38901b224cd0ddfc3cc34fce57,0.002347
fd58c15979c935e78f09e85c4a69de1a,0.002022
002e9161acd99a5ef98bf674308f6abb,0.004789
9a3050c95929d135af0c7f7a5bb97aeb,0.008381
aa0e1c39f4a9fdc145a0d0b29eef5f97,0.009053
376356411d04070eba5a61298fbb1fb4,0.002712
792d9935035d85eebdb0ac88f9182031,0.007966
63469725b79e930febbe5ca885aaf96f,0.006015
cad4845000fb4e7c3cc7d6c66a2e8d49,0.002031
5638f0c5fd41834224209ed97ad3f5b1,0.003357
ad1d063bb45e7a8bb39978514e097ba6,0.009594
162da08119730d59353c69feed7710a5,0.004000
29876c67a32279b531bc79b49db5e78d,0.003212
cd91fdf87776cf9174cf16996c7216ef,0.004112
efb170059ee454b9bfe972652f670b2c,0.002743
4121053dedebc2725a673fb03754589b,0.001720
5e7574c23a0e595e9573fd561d8fb4e1,0.005522
4176c1b4f18794642f070ce3038f9b53,0.004510
a3ba54641e5011191b799879895f57af,0.001166
892c55b817773f95a3c6db7934f51bfc,0.004243
acc58868caedce9df8a38fd824fede12,0.002256
be8e65a87a31b27acd2a3efa6defa295,0.001871
3a78eb0f57e7231944a8fad1aa6a5dae,0.000890
a53566d357ec525d1f33bd3fa1a355c8,0.004453
5ec23e0c7d28bdfc6156e5fe312c904a,0.006610
636e78522bf8fdae855312084b017d03,0.015458
da88899cf4ea857e916fc539db6eafcb,0.014154
7fb0afb84752b15f1eb6752e8f8a06f0,0.002832
61ef253c7e06f13f39d6e02a59b5088d,0.008491
5e97af3c9b3d6bc796bbe664d09c1662,0.011187
87d50d2a423af031b62428e6d85d1a93,0.097363
0e41aa8c68ecdf70b2e4eca8061b748c,0.001650
b9f985c8ea7f3f66ab258d81d3dbc508,0.007838
79aae358b0ea52ca902510ecf5a36e40,0.014263
c5eb7f3e8727939f96d3874fbc2f6c21,0.002075
acb445d386c0c53b6ff9bcf7bac18a7b,0.008395
b7e0912fc39de18bd9687c3cdc948fa5,0.006925
0198aeb922e3ec8d3016d10b547c687c,0.002985
8fb6d15450876e5318b3db145467d2b8,0.007127
4c2fb8dadc792330832f70f1e57551d9,0.006269
bb6241c7914d1e913290d83337b7ca54,0.004241
def16ae159b15ec4df90aa0f0bdeb952,0.006017
e8fbf3f5eee3d5818628f15888dcd899,0.005557
dc497adc303a668456592a942626963c,0.011544
27de58571bb2a7dcc2fdaac35f2bb88d,0.001043
3b850322aeddd2212a48481f8d3f31cb,0.003888
bf085e244e7e696481b13725139fac9b,0.004826
12eac7b76b1c5a714deef16c86856035,0.010664
1363e72cde2fc079f3efecb7ab56f334,0.003551
a8ca5a86aba42ee8f3f10a24d498f046,0.004691
e8752a356af99d896989bf6cfb66f405,0.001534
5cb3afa25f576041fc0f97a8fa328405,0.001646
a7af3b0cfe07152f1cf8ffb9a3361093,0.002927
