Port Number,Time Since Start,Bandwidth
5007,4.195880478s,68
5007,4.196449023s,68
5007,4.211927794s,68
5007,4.195747604s,68
5007,4.19630947s,68
5007,4.196399446s,68
5007,4.196453268s,68
5007,4.211704746s,68
5007,4.195572159s,68
5007,4.195845606s,68
5007,4.195886326s,68
5007,4.19648091s,68
5007,4.195540863s,68
5007,4.211833747s,68
5007,4.195973915s,68
5007,4.196325469s,68
5007,4.196459421s,68
5007,4.211737056s,68
5007,4.211974186s,68
5007,4.196244789s,68
5007,4.196267297s,68
5007,4.196465085s,68
5007,4.211649544s,68
5007,4.211697965s,68
5007,4.211709456s,68
5007,4.195400537s,68
5007,4.211657106s,68
5007,4.211685682s,68
5007,4.195469119s,68
5007,4.195583634s,68
5007,4.195725655s,68
5007,4.196431151s,68
5007,4.211883675s,68
5007,4.196437283s,68
5007,4.21164365s,68
5007,4.195435695s,68
5007,4.195449178s,68
5007,4.195560006s,68
5007,4.195577919s,68
5007,4.195595993s,68
5007,4.195732178s,68
5007,4.211879386s,68
5007,4.211921613s,68
5007,4.19642384s,68
5007,4.211742113s,68
5007,4.211875002s,68
5007,4.196284079s,68
5007,4.211842143s,68
5007,4.195463111s,68
5007,4.195901858s,68
5007,4.196443268s,68
5007,4.196492067s,68
5007,4.211861548s,68
5007,4.195409981s,68
5007,4.195428205s,68
5007,4.195601807s,68
5007,4.195716995s,68
5007,4.195829759s,68
5007,4.196321087s,68
5007,4.195759685s,68
5007,4.195857422s,68
5007,4.195861509s,68
5007,4.195838186s,68
5007,4.195874602s,68
5007,4.196302381s,68
5007,4.196470526s,68
5007,4.211746516s,68
5007,4.211909401s,68
5007,4.195566347s,68
5007,4.196275042s,68
5007,4.21185137s,68
5007,4.211964486s,68
5007,4.211671824s,68
5007,4.211916815s,68
5007,4.195442518s,68
5007,4.195682019s,68
5007,4.195743015s,68
5007,4.195868014s,68
5007,4.19631587s,68
5007,4.195672308s,68
5007,4.196290259s,68
5007,4.211846787s,68
5007,4.195709828s,68
5007,4.196476335s,68
5007,4.211870587s,68
5007,4.211902651s,68
5007,4.211979193s,68
5007,4.191831928s,68
5007,4.191842264s,68
5007,4.195457096s,68
5007,4.195550555s,68
5007,4.195738754s,68
5007,4.195753639s,68
5007,4.195702883s,68
5007,4.196408919s,68
5007,4.211722429s,68
5007,4.211730613s,68
5007,4.196487549s,68
5007,4.211666941s,68
5007,4.211679222s,68
5007,4.19175675s,68
5007,4.211662111s,68
5007,4.211692708s,68
5007,4.211933741s,68
5007,4.211632442s,68
5007,4.211716421s,68
5007,4.195589877s,68
5007,4.195897427s,68
5007,4.19629625s,68
5007,4.21189403s,68
5007,4.196255604s,68
5007,4.211866283s,68
5007,4.195851381s,68
5007,4.195892122s,68
5007,4.196261669s,68
