Port Number,Time Since Start,Bandwidth
5000,4.422979927s,68
5000,4.423093291s,68
5000,4.423226905s,68
5000,4.423602903s,68
5000,4.423732426s,68
5000,4.423777764s,68
5000,4.422961583s,68
5000,4.422985703s,68
5000,4.423278788s,68
5000,4.423301533s,68
5000,4.423589988s,68
5000,4.423623926s,68
5000,4.422974011s,68
5000,4.423236345s,68
5000,4.423406169s,68
5000,4.42341911s,68
5000,4.423446542s,68
5000,4.423782412s,68
5000,4.417500573s,68
5000,4.42286626s,68
5000,4.423635311s,68
5000,4.423728106s,68
5000,4.42373969s,68
5000,4.417510417s,68
5000,4.422860092s,68
5000,4.423117986s,68
5000,4.423135784s,68
5000,4.423453993s,68
5000,4.423647564s,68
5000,4.422845394s,68
5000,4.423424807s,68
5000,4.423596912s,68
5000,4.417428172s,68
5000,4.417582805s,68
5000,4.423111262s,68
5000,4.423258336s,68
5000,4.423458709s,68
5000,4.417598285s,68
5000,4.422871128s,68
5000,4.423077131s,68
5000,4.423608591s,68
5000,4.42371797s,68
5000,4.423773219s,68
5000,4.423247868s,68
5000,4.423291135s,68
5000,4.42361813s,68
5000,4.423767913s,68
5000,4.417592443s,68
5000,4.422826113s,68
5000,4.423572368s,68
5000,4.423629496s,68
5000,4.42379405s,68
5000,4.423788254s,68
5000,4.422838731s,68
5000,4.422991335s,68
5000,4.423241524s,68
5000,4.423434614s,68
5000,4.423468822s,68
5000,4.42374553s,68
5000,4.4228538s,68
5000,4.423099141s,68
5000,4.423125524s,68
5000,4.423757194s,68
5000,4.42308745s,68
5000,4.423129621s,68
5000,4.423295495s,68
5000,4.423413265s,68
5000,4.423640034s,68
5000,4.423762631s,68
5000,4.423105157s,68
5000,4.423401169s,68
5000,4.423430231s,68
5000,4.423584053s,68
5000,4.423614092s,68
5000,4.422954772s,68
5000,4.423253589s,68
5000,4.423751285s,68
5000,4.422944263s,68
5000,4.422968013s,68
5000,4.423285092s,68
5000,4.42339239s,68
