Port Number,Time Since Start,Bandwidth
5009,3.97979321s,68
5009,3.979977927s,68
5009,3.980171944s,68
5009,3.980373275s,68
5009,3.979972895s,68
5009,3.980025047s,68
5009,3.980596386s,68
5009,3.979834746s,68
5009,3.979963206s,68
5009,3.980529752s,68
5009,3.979857402s,68
5009,3.980416845s,68
5009,3.980177428s,68
5009,3.980383119s,68
5009,3.980564636s,68
5009,3.979862357s,68
5009,3.979993295s,68
5009,3.980394794s,68
5009,3.964476763s,68
5009,3.980160073s,68
5009,3.980185369s,68
5009,3.980357149s,68
5009,3.979806733s,68
5009,3.979828751s,68
5009,3.979657366s,68
5009,3.979716495s,68
5009,3.980240027s,68
5009,3.965801993s,68
5009,3.965828572s,68
5009,3.980378906s,68
5009,3.979677155s,68
5009,3.980337056s,68
5009,3.98041061s,68
5009,3.980426909s,68
5009,3.980201464s,68
5009,3.980557997s,68
5009,3.965568185s,68
5009,3.965834139s,68
5009,3.980048895s,68
5009,3.980213204s,68
5009,3.979846735s,68
5009,3.979867432s,68
5009,3.979956655s,68
5009,3.980036911s,68
5009,3.965581035s,68
5009,3.965587945s,68
5009,3.980609376s,68
5009,3.965692008s,68
5009,3.980345051s,68
5009,3.979968271s,68
5009,3.980043255s,68
5009,3.965713844s,68
5009,3.979821022s,68
5009,3.980541308s,68
5009,3.980018604s,68
5009,3.980146348s,68
5009,3.965840236s,68
5009,3.980032396s,68
5009,3.980553407s,68
5009,3.965821806s,68
5009,3.979611613s,68
5009,3.979630316s,68
5009,3.979853105s,68
5009,3.980422709s,68
5009,3.965719697s,68
5009,3.979621395s,68
5009,3.980225172s,68
5009,3.980366567s,68
5009,3.979700464s,68
5009,3.97984075s,68
5009,3.980230996s,68
5009,3.965598645s,68
5009,3.980155034s,68
5009,3.979665151s,68
5009,3.980622471s,68
5009,3.97981107s,68
5009,3.980589551s,68
5009,3.979816026s,68
5009,3.980195978s,68
5009,3.980218997s,68
5009,3.980235289s,68
5009,3.980534592s,68
5009,3.965708004s,68
5009,3.965810608s,68
5009,3.965791876s,68
5009,3.98060227s,68
5009,3.980513245s,68
5009,3.980523305s,68
5009,3.980570256s,68
5009,3.980627911s,68
5009,3.980350915s,68
5009,3.980400751s,68
5009,3.965698874s,68
5009,3.965816255s,68
5009,3.979694694s,68
5009,3.979943923s,68
5009,3.980207478s,68
5009,3.980389111s,68
5009,3.980546769s,68
5009,3.96559281s,68
5009,3.965683213s,68
5009,3.980616228s,68
5009,3.980189836s,68
5009,3.979707235s,68
5009,3.979987156s,68
5009,3.979712071s,68
5009,3.980581527s,68
5009,3.979802006s,68
5009,3.980406354s,68
5009,3.980054735s,68
5009,3.979671451s,68
5009,3.979687257s,68
5009,3.980361951s,68
