Port Number,Time Since Start,Bandwidth
5002,4.414874995s,68
5002,4.415060639s,68
5002,4.41507792s,68
5002,4.415477471s,68
5002,4.415537928s,68
5002,4.424320367s,68
5002,4.415035905s,68
5002,4.415221339s,68
5002,4.424369411s,68
5002,4.415204201s,68
5002,4.415532082s,68
5002,4.424340318s,68
5002,4.415233032s,68
5002,4.414932694s,68
5002,4.415030835s,68
5002,4.424375351s,68
5002,4.406471054s,68
5002,4.415004585s,68
5002,4.415146309s,68
5002,4.415215219s,68
5002,4.415668504s,68
5002,4.415015555s,68
5002,4.415366616s,68
5002,4.415679184s,68
5002,4.415026257s,68
5002,4.415471703s,68
5002,4.424352457s,68
5002,4.41504232s,68
5002,4.41515418s,68
5002,4.42436475s,68
5002,4.415227118s,68
5002,4.424401161s,68
5002,4.406407115s,68
5002,4.415346761s,68
5002,4.415455611s,68
5002,4.415465976s,68
5002,4.415499082s,68
5002,4.415632816s,68
5002,4.406322384s,68
5002,4.415182713s,68
5002,4.415651242s,68
5002,4.415692384s,68
5002,4.406396741s,68
5002,4.415504787s,68
5002,4.415684817s,68
5002,4.415375635s,68
5002,4.415662936s,68
5002,4.41491947s,68
5002,4.415208748s,68
5002,4.415329451s,68
5002,4.415360971s,68
5002,4.414862253s,68
5002,4.414926426s,68
5002,4.415387699s,68
5002,4.406486276s,68
5002,4.415199898s,68
5002,4.415302802s,68
5002,4.415340867s,68
5002,4.41549289s,68
5002,4.424426552s,68
5002,4.424359598s,68
5002,4.41517624s,68
5002,4.41518848s,68
5002,4.415645368s,68
5002,4.415698451s,68
5002,4.415068721s,68
5002,4.42439093s,68
5002,4.424409028s,68
5002,4.415515918s,68
5002,4.415639513s,68
5002,4.415657082s,68
5002,4.424345118s,68
5002,4.415323292s,68
5002,4.414906146s,68
5002,4.415335362s,68
5002,4.415525988s,68
5002,4.42432736s,68
5002,4.415048431s,68
5002,4.406480424s,68
5002,4.415488275s,68
5002,4.415617204s,68
5002,4.424302145s,68
5002,4.415510408s,68
5002,4.424333973s,68
5002,4.414889015s,68
5002,4.415194198s,68
5002,4.415312602s,68
5002,4.415381941s,68
5002,4.415483327s,68
5002,4.415521734s,68
5002,4.415627513s,68
5002,4.415318382s,68
5002,4.414901589s,68
5002,4.415709521s,68
5002,4.415704044s,68
5002,4.414895451s,68
5002,4.414911137s,68
5002,4.415054611s,68
5002,4.415021745s,68
5002,4.415354641s,68
5002,4.415674376s,68
5002,4.424312053s,68
5002,4.424382501s,68
5002,4.424435337s,68
5002,4.414881495s,68
5002,4.424396032s,68
5002,4.42441521s,68
