Port Number,Time Since Start,Bandwidth
5008,112.761442ms,68
5008,511.402888ms,68
5008,511.434508ms,68
5008,12.687267349s,80
5008,112.776988ms,68
5008,511.548506ms,68
5008,11.267113438s,80
5008,12.68719669s,80
5008,11.267099929s,80
5008,12.687279198s,80
5008,112.770862ms,68
5008,511.373866ms,68
5008,511.395452ms,68
5008,511.561583ms,68
5008,511.573595ms,68
5008,511.583804ms,68
5008,11.267031462s,80
5008,11.267125437s,80
5008,112.546634ms,68
5008,112.678559ms,68
5008,112.692306ms,68
5008,511.567576ms,68
5008,12.687250077s,80
