Port Number,Time Since Start,Bandwidth
5006,60.607335ms,70
5006,64.466374ms,70
5006,64.745618ms,70
5006,13.422785027s,80
5006,64.752587ms,70
5006,13.422804302s,116
5006,13.422828036s,116
5006,20.39148ms,70
5006,20.780957ms,70
5006,57.740268ms,70
5006,64.459735ms,70
5006,64.699252ms,70
5006,13.422780635s,80
5006,13.422806279s,116
5006,13.422825242s,116
5006,57.768767ms,70
5006,59.123548ms,70
5006,60.587095ms,70
5006,64.452174ms,70
5006,64.710724ms,70
5006,64.724329ms,70
5006,20.069325ms,70
5006,64.430899ms,70
5006,64.445194ms,70
5006,20.419171ms,70
5006,20.789285ms,70
5006,59.250818ms,70
5006,59.269207ms,70
5006,60.622112ms,70
5006,64.423823ms,70
5006,57.748494ms,70
5006,57.75574ms,70
5006,59.257127ms,70
5006,13.42282299s,116
5006,60.599955ms,70
5006,13.422785947s,80
5006,13.422828882s,116
5006,13.422827216s,116
5006,59.263039ms,70
5006,64.438024ms,70
5006,64.731752ms,70
5006,64.738776ms,70
5006,13.422774485s,80
5006,13.422779586s,80
5006,21.308883ms,70
5006,64.717672ms,70
5006,13.422782684s,80
5006,21.296576ms,70
5006,59.11216ms,70
5006,60.570079ms,70
5006,64.759685ms,70
5006,13.422783861s,80
5006,57.727151ms,70
5006,60.544759ms,70
5006,20.767105ms,70
5006,21.323261ms,70
5006,64.413909ms,70
5006,13.42277735s,80
5006,13.422826403s,116
5006,21.315705ms,70
5006,60.580138ms,70
