Port Number,Time Since Start,Bandwidth
5008,6.740279ms,70
5008,14.594303ms,70
5008,16.944621ms,70
5008,18.560453ms,70
5008,20.186924ms,70
5008,20.228292ms,70
5008,20.235089ms,70
5008,20.258762ms,70
5008,15.368541ms,70
5008,16.908782ms,70
5008,20.16065ms,70
5008,20.215037ms,70
5008,6.5927ms,70
5008,18.575693ms,70
5008,20.174536ms,70
5008,14.5849ms,70
5008,14.614228ms,70
5008,15.7442ms,70
5008,16.902316ms,70
5008,16.951331ms,70
5008,18.43881ms,70
5008,20.142193ms,70
5008,15.317378ms,70
5008,15.353849ms,70
5008,16.97322ms,70
5008,18.165318ms,70
5008,18.219195ms,70
5008,18.458088ms,70
5008,20.193438ms,70
5008,15.757529ms,70
5008,15.782704ms,70
5008,15.790116ms,70
5008,20.167825ms,70
5008,6.919146ms,70
5008,15.796542ms,70
5008,16.884439ms,70
5008,18.227531ms,70
5008,6.958776ms,70
5008,15.750861ms,70
5008,15.771533ms,70
5008,16.923565ms,70
5008,16.930327ms,70
5008,6.938377ms,70
5008,15.724914ms,70
5008,18.476356ms,70
5008,20.266005ms,70
5008,15.737846ms,70
5008,18.191923ms,70
5008,18.429285ms,70
5008,20.11573ms,70
5008,6.786842ms,70
5008,16.980711ms,70
5008,16.89443ms,70
5008,18.200893ms,70
5008,18.530846ms,70
5008,20.208331ms,70
5008,20.221792ms,70
5008,20.272298ms,70
5008,14.601208ms,70
5008,15.328996ms,70
5008,15.336591ms,70
5008,15.345923ms,70
5008,15.361065ms,70
5008,18.234858ms,70
5008,20.180891ms,70
5008,20.200878ms,70
5008,14.620383ms,70
5008,15.764858ms,70
5008,16.937995ms,70
5008,18.551372ms,70
5008,20.245733ms,70
5008,15.716292ms,70
5008,16.916488ms,70
5008,16.9581ms,70
5008,18.487438ms,70
5008,18.498841ms,70
5008,15.731932ms,70
5008,16.965179ms,70
5008,18.209484ms,70
