Port Number,Time Since Start,Bandwidth
5003,5.582600916s,70
5003,5.586661372s,70
5003,5.577879026s,70
5003,5.589014847s,70
5003,5.582594775s,70
5003,5.580222514s,70
5003,5.580703772s,70
5003,5.585325449s,70
5003,5.586643602s,70
5003,5.589079036s,70
5003,5.589250307s,70
5003,5.580741284s,70
5003,5.585259616s,70
5003,5.589005271s,70
5003,5.589193558s,70
5003,5.582585414s,70
5003,5.586669205s,70
5003,5.584361699s,70
5003,5.586732276s,70
5003,5.589021235s,70
5003,5.580229298s,70
5003,5.58193812s,70
5003,5.579380442s,70
5003,5.585314567s,70
5003,5.581872982s,70
5003,5.584310197s,70
5003,5.584334123s,70
5003,5.585333152s,70
5003,5.580693292s,70
5003,5.586740522s,70
5003,5.586750149s,70
5003,5.589176462s,70
5003,5.582619909s,70
5003,5.584326711s,70
5003,5.585270899s,70
5003,5.586624316s,70
5003,5.586652748s,70
5003,5.5890928s,70
5003,5.58196173s,70
5003,5.5826138s,70
5003,5.585349442s,70
5003,5.58260752s,70
5003,5.584347835s,70
5003,5.585341067s,70
5003,5.580214291s,70
5003,5.585277011s,70
5003,5.584341666s,70
5003,5.58677842s,70
5003,5.589235781s,70
5003,5.579354162s,70
5003,5.584319594s,70
5003,5.589186453s,70
5003,5.580757047s,70
5003,5.581863329s,70
5003,5.581662252s,70
