Port Number,Time Since Start,Bandwidth
5001,5.605256937s,70
5001,5.603555296s,70
5001,5.605231781s,70
5001,5.605274152s,70
5001,5.596445511s,70
5001,5.605263729s,70
5001,5.605527506s,70
5001,5.604591657s,70
5001,5.605540127s,70
5001,5.602217772s,70
5001,5.603677593s,70
5001,5.604616582s,70
5001,5.601218131s,70
5001,5.604574968s,70
5001,5.605244151s,70
5001,5.605552405s,70
5001,5.598984473s,70
5001,5.602225954s,70
5001,5.602250873s,70
5001,5.605559646s,70
5001,5.600264641s,70
5001,5.603498255s,70
5001,5.604610178s,70
5001,5.605223951s,70
5001,5.602236809s,70
5001,5.604598401s,70
5001,5.604603916s,70
5001,5.605250281s,70
5001,5.60549544s,70
5001,5.605514812s,70
5001,5.602244058s,70
5001,5.603561132s,70
5001,5.603608979s,70
5001,5.603618371s,70
5001,5.605238157s,70
5001,5.598975366s,70
5001,5.598210942s,70
5001,5.598220013s,70
5001,5.601326519s,70
5001,5.605508716s,70
5001,5.605534174s,70
5001,5.596420443s,70
5001,5.599025538s,70
5001,5.604623007s,70
5001,5.605520852s,70
5001,5.598991772s,70
5001,5.601339528s,70
5001,5.605486276s,70
5001,5.598149696s,70
5001,5.604584796s,70
5001,5.603548184s,70
5001,5.600500008s,70
5001,5.602207116s,70
5001,5.605212279s,70
5001,5.593115001s,70
